# stan_version_major = 2
# stan_version_minor = 0
# stan_version_patch = 1
# model = example_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 0
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.65000000000000002 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 20
# random
#   seed = 986753838
# output
#   file = samples.csv (Default)
#   append_sample = 0 (Default)
#   diagnostic_file =  (Default)
#   append_diagnostic = 0 (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,mu
-0.0675938,0.99975,0.1,3,3.63232
-0.231831,0.999532,0.1,2,3.31907
-0.212728,0.999928,0.1,1,3.34773
-1.0209,0.998993,0.1,4,5.42892
-1.35012,0.999806,0.1,4,5.64324
-0.358981,0.998772,0.1,4,4.84733
-0.0134743,0.999565,0.1,3,4.16416
-0.0959506,0.999474,0.1,3,3.56193
-0.176932,0.998697,0.1,3,4.59486
-0.0655854,0.999948,0.1,2,4.36218
-5.71793e-05,0.99978,0.1,3,3.98931
-0.00457333,0.999994,0.1,3,3.90436
-0.00294843,0.99995,0.1,3,4.07679
-0.0737218,0.999687,0.1,3,4.38398
-0.611676,0.997843,0.1,2,5.10605
-0.201471,0.999441,0.1,2,4.63478
-0.311372,0.999122,0.1,3,4.78914
-0.216246,0.999896,0.1,1,4.65764
-0.0252776,0.999828,0.1,2,4.22484
-0.0599581,0.998555,0.1,3,3.65371
-0.00122953,0.999963,0.1,3,4.04959
-0.0230155,0.999202,0.1,3,3.78545
-0.021899,0.999895,0.1,3,4.20928
-0.10181,0.999505,0.1,2,4.45124
-0.0325722,0.996479,0.1,3,4.25523
-0.0394797,0.99998,0.1,1,4.281
-0.308574,0.998291,0.1,3,3.21441
-0.224961,0.999716,0.1,2,3.32924
-0.0436934,0.999358,0.1,2,3.70439
-0.078617,0.999683,0.1,2,3.60347
-0.0803469,0.99814,0.1,3,4.40087
-0.0336521,0.99989,0.1,3,3.74057
-0.0024449,0.999849,0.1,3,3.93007
-0.769012,0.998001,0.1,3,2.75983
-0.977521,0.999382,0.1,1,2.60177
-0.851563,0.999991,0.1,4,2.69496
-0.855573,0.99999,0.1,0,2.69189
-0.374398,0.999699,0.1,2,3.13467
-0.190616,0.999904,0.1,2,3.38256
-2.72717,0.994965,0.1,3,1.66455
-2.27768,0.99927,0.1,2,1.86567
-0.359637,0.999676,0.1,3,3.1519
-0.842788,0.996825,0.1,2,2.7017
-0.233783,0.999767,0.1,2,3.31621
-0.191107,0.999984,0.1,1,3.38177
-0.139427,0.999951,0.1,2,3.47193
-2.38357,0.995217,0.1,3,1.81662
-2.19656,0.999969,0.1,1,1.90402
-0.160718,0.999522,0.1,3,3.43305
-0.00244124,0.999433,0.1,3,3.93013
-0.0187443,0.999927,0.1,3,4.19362
-0.0154962,0.999999,0.1,1,4.17605
-0.0848794,0.997858,0.1,3,3.58798
-0.224908,0.99964,0.1,3,3.32932
-0.24426,0.999948,0.1,1,3.30106
-0.174549,0.999932,0.1,1,3.40916
-0.000479607,0.999782,0.1,3,3.96903
-0.0173854,0.999725,0.1,3,3.81353
-0.155918,0.999386,0.1,3,4.55842
-0.82566,0.997794,0.1,3,5.28504
-1.43534,0.997914,0.1,2,5.69431
-0.809118,0.995806,0.1,2,5.2721
-0.062388,0.999885,0.1,3,4.35324
-0.0617565,0.999999,0.1,1,4.35144
-0.0634118,0.999991,0.1,3,4.35612
-0.0179054,0.999718,0.1,2,4.18924
-0.476366,0.997703,0.1,2,4.97608
-0.0699963,0.999429,0.1,3,3.62584
-0.0711477,0.998759,0.1,3,4.37722
-0.746669,0.997848,0.1,3,5.22202
-0.129976,0.998018,0.1,3,3.49015
-0.648286,0.998015,0.1,3,2.86133
-0.143729,0.995994,0.1,3,3.46385
-0.019332,0.999794,0.1,3,3.80337
-0.115053,0.998923,0.1,3,4.47969
-0.119536,0.99999,0.1,1,4.48895
-3.14351e-05,0.999826,0.1,3,3.99207
-0.457938,0.998789,0.1,3,3.04299
-0.0149818,0.999977,0.1,3,3.8269
-0.203424,0.998873,0.1,3,4.63785
-0.205473,0.999995,0.1,0,4.64105
-0.18778,0.999929,0.1,1,4.61283
-0.0864383,0.999665,0.1,2,4.41578
-0.0191938,0.999435,0.1,3,4.19593
-0.132585,0.999573,0.1,3,3.48505
-0.020198,0.999639,0.1,3,4.20099
-0.776112,0.996489,0.1,3,2.75412
-0.000413149,0.999939,0.1,3,3.97125
-2.02814,0.996255,0.1,3,1.98598
-0.758274,0.99691,0.1,3,2.76852
-0.385541,0.999992,0.1,3,3.12189
-0.0269572,0.999726,0.1,3,4.23219
-0.667569,0.998538,0.1,3,5.15548
-0.00758781,0.999709,0.1,3,3.87681
-0.00686242,0.999931,0.1,3,4.11715
-0.282891,0.998037,0.1,3,3.24782
-0.00348138,0.999364,0.1,3,3.91656
-0.01712,0.999688,0.1,3,3.81496
-0.0260199,0.999757,0.1,3,4.22812
-0.0803502,0.999789,0.1,2,4.40087
-1.83003,0.993149,0.1,3,2.08687
-1.30201,0.999474,0.1,1,2.3863
-1.31605,0.999973,0.1,4,2.37762
-1.14728,0.999951,0.1,3,2.48522
-0.00281467,0.998976,0.1,3,3.92497
-0.0170745,0.99957,0.1,3,4.18479
-0.420219,0.997321,0.1,2,4.91675
-0.420779,0.999999,0.1,0,4.91736
-0.126461,0.999221,0.1,2,4.50291
-0.00225211,0.998139,0.1,3,4.06711
-0.0942761,0.999673,0.1,3,3.56577
-0.00532551,0.998958,0.1,3,3.8968
-0.437092,0.998889,0.1,3,4.93498
-0.413729,0.999996,0.1,2,4.90965
-0.00845102,0.9999,0.1,3,4.13001
-0.371117,0.998674,0.1,3,3.13847
-0.0955784,0.999723,0.1,3,3.56279
-0.338752,0.999643,0.1,3,3.17689
-0.506782,0.999671,0.1,3,2.99324
-0.0290081,0.996389,0.1,3,3.75913
-0.214637,0.998475,0.1,3,3.34481
-0.606312,0.997072,0.1,2,2.89881
-0.607556,0.999997,0.1,0,2.89768
-0.652026,0.999752,0.1,1,2.85805
-0.626187,0.999967,0.1,0,2.8809
-0.238115,0.999827,0.1,2,3.30991
-0.634042,0.998638,0.1,2,2.87391
-0.41132,0.999884,0.1,2,3.09301
-0.28682,0.999482,0.1,2,3.24261
-0.0136239,0.998601,0.1,3,3.83493
-0.475139,0.998242,0.1,3,3.02518
-0.408984,1,0.1,2,3.09558
-0.0126158,0.999814,0.1,3,3.84116
-0.00947371,0.999998,0.1,1,3.86235
-0.0708828,0.999558,0.1,2,3.62348
-0.000461621,0.999917,0.1,3,3.96962
-0.0210292,0.999878,0.1,3,3.79492
-0.0115329,0.999965,0.1,3,3.84813
-0.00571416,0.999331,0.1,4,3.8931
-0.0222473,0.999671,0.1,3,3.78906
-0.000561649,1,0.1,4,4.03352
-0.659736,0.996404,0.1,3,5.14868
-0.588151,0.999952,0.1,1,5.08457
-0.048821,0.994586,0.1,3,4.31248
-0.233126,0.998869,0.1,3,3.31717
-0.705128,0.999481,0.1,3,2.81246
-0.712173,0.999991,0.1,1,2.80654
-0.170102,0.99786,0.1,3,3.41673
-0.168592,1,0.1,0,3.41932
-0.167153,1,0.1,1,3.42181
-0.160839,0.999993,0.1,0,3.43283
-0.603837,0.999544,0.1,4,5.09894
-0.281973,0.999499,0.1,3,4.75096
-0.280513,1,0.1,0,4.74902
-0.0286568,0.999894,0.1,3,4.2394
-0.00112973,0.999799,0.1,2,4.04753
-0.0125576,0.999959,0.1,2,4.15848
-0.805867,0.997219,0.1,3,5.26954
-0.718413,0.999546,0.1,1,5.19868
-0.685218,0.999946,0.1,0,5.17066
-0.596325,0.999367,0.1,2,5.09208
-0.0139413,1,0.1,4,3.83302
-0.0755903,0.999727,0.1,2,3.61118
-0.000858894,0.999617,0.1,3,4.04145
-0.284392,0.999229,0.1,3,3.24582
-0.40451,0.999574,0.1,1,3.10054
-0.0619625,0.999792,0.1,3,3.64797
-0.0713038,0.999967,0.1,1,3.62237
-0.361766,0.998563,0.1,3,4.85061
-0.0101185,0.999981,0.1,3,4.14226
-0.0251185,0.999875,0.1,3,3.77586
-0.00149245,0.9999,0.1,3,3.94537
-0.255417,0.998709,0.1,3,3.28527
-0.272741,0.99998,0.1,2,3.26143
-0.504599,0.999213,0.1,2,2.99541
-0.705986,0.996108,0.1,2,2.81174
-0.156563,0.999337,0.1,3,3.44042
-1.51272,0.997785,0.1,3,2.26062
-2.04856,0.998215,0.1,1,1.97587
-1.9041,0.999538,0.1,1,2.04854
-2.35785,0.998675,0.1,1,1.82843
-2.69481,0.998842,0.1,1,1.67845
-2.22026,0.999275,0.1,1,1.89275
-2.25803,0.999953,0.1,1,1.8749
-1.36174,0.999241,0.1,2,2.3497
-0.207012,0.999292,0.1,3,3.35655
-0.158286,0.999863,0.1,2,3.43735
-0.0314303,0.99937,0.1,3,4.25072
-0.173268,0.998662,0.1,3,3.41133
-0.0202235,0.998583,0.1,3,4.20111
-0.214855,0.999079,0.1,3,3.34448
-0.205453,0.999986,0.1,0,3.35898
-0.387228,0.9938,0.1,3,4.88003
-0.3901,0.999989,0.1,2,4.88329
-0.122128,0.99847,0.1,2,4.49422
-0.000516325,0.999441,0.1,3,3.96787
-0.160495,0.998916,0.1,3,3.43344
-0.119998,0.998903,0.1,3,4.48989
-0.12658,0.999989,0.1,2,4.50315
-0.243762,0.998794,0.1,2,4.69823
-0.23752,1,0.1,3,4.68923
-0.160767,0.999997,0.1,3,4.56704
-0.142475,0.999999,0.1,2,4.53381
-0.000632624,0.999376,0.1,3,4.03557
-0.0019846,0.999996,0.1,2,4.063
-0.0675615,0.998686,0.1,3,3.63241
-0.775874,0.997258,0.1,3,2.75431
-0.549314,0.996709,0.1,3,5.04815
-0.775851,0.999204,0.1,1,5.24567
-0.324779,0.994945,0.1,3,4.80595
-0.326037,0.999998,0.1,1,4.80751
-0.473258,0.998284,0.1,3,3.02711
-0.419206,0.999706,0.1,1,3.08435
-0.421983,0.999998,0.1,2,3.08132
-0.332581,0.999797,0.1,1,3.18443
-0.37023,0.999702,0.1,2,3.1395
-0.381509,0.998253,0.1,3,4.87351
-0.385153,0.999991,0.1,0,4.87767
-0.148391,0.9998,0.1,3,4.54478
-0.00149332,0.999836,0.1,3,3.94535
-0.0884936,0.999631,0.1,2,3.5793
-0.0768583,1,0.1,2,3.60793
-0.501059,0.999406,0.1,4,2.99894
-0.0800282,0.998955,0.1,2,3.59993
-0.0718222,0.999955,0.1,2,3.621
-0.0561276,0.999779,0.1,3,3.66495
-0.103939,0.999371,0.1,3,4.45594
-9.84534e-06,0.999908,0.1,3,3.99556
-0.027726,0.999795,0.1,3,3.76452
-0.000868748,0.999971,0.1,3,4.04168
-0.116346,0.999764,0.1,3,4.48238
-0.129616,0.999369,0.1,3,3.49085
-6.16095e-06,0.999595,0.1,3,4.00351
-0.106578,0.999485,0.1,3,4.46169
-0.0654784,0.992599,0.1,3,3.63812
-0.0870957,0.999831,0.1,3,4.41736
-0.00279614,0.999957,0.1,3,4.07478
-0.42066,0.998814,0.1,3,4.91723
-0.601406,0.999483,0.1,2,5.09673
-0.333508,0.999698,0.1,2,4.81671
-0.434383,0.996836,0.1,3,3.06792
-0.166842,0.999859,0.1,3,3.42235
-0.130751,0.999916,0.1,1,3.48863
-0.126247,0.999996,0.1,0,3.49751
-0.479193,0.997819,0.1,3,3.02103
-0.144075,0.997298,0.1,3,4.5368
-0.00630285,0.99992,0.1,3,3.88772
-0.178988,0.997532,0.1,3,3.40169
-0.00797958,0.999153,0.1,3,3.87367
-0.0756492,0.999887,0.1,3,3.61103
-0.00242862,0.999862,0.1,3,4.06969
-0.330526,0.998245,0.1,3,4.81305
-0.323466,0.999998,0.1,1,4.80432
-0.40206,0.999645,0.1,1,4.89673
-1.7597,0.993965,0.1,2,5.87601
-1.88951,0.999272,0.1,1,5.94397
-1.85551,0.99977,0.1,2,5.9264
-1.22757,0.99966,0.1,2,5.56689
-1.51627,0.998792,0.1,1,5.74142
-1.22891,0.999448,0.1,1,5.56774
-1.38637,0.999702,0.1,2,5.66516
-0.00925779,0.996938,0.1,3,4.13607
-0.128152,0.999288,0.1,3,3.49373
-1.91714,0.995109,0.1,3,5.95813
-0.917787,0.994819,0.1,3,2.64517
-1.13843,0.999354,0.1,1,2.49108
-0.375858,0.998046,0.1,2,3.13298
-0.108429,0.996552,0.1,3,4.46568
-0.022167,0.999909,0.1,3,4.21056
-2.07669,0.995695,0.1,3,1.96201
-8.36972e-05,0.997073,0.1,3,3.98706
-0.305678,0.999137,0.1,3,4.78189
-0.307558,0.999995,0.1,0,4.78429
-0.333866,0.999963,0.1,3,4.81715
-0.33367,0.999992,0.1,1,4.81691
-0.376025,0.999634,0.1,2,4.86721
-0.00744432,0.99733,0.1,3,3.87798
-0.00640267,0.999946,0.1,3,4.11316
-0.635016,0.998734,0.1,3,2.87304
-2.19927e-07,0.999374,0.1,3,4.00066
-0.499901,0.998069,0.1,3,3.0001
-0.0262217,0.997349,0.1,3,3.77099
-0.0539155,0.999712,0.1,2,3.67162
-0.128221,0.999068,0.1,2,3.4936
-0.0264336,0.999614,0.1,2,3.77007
-0.323704,0.998558,0.1,3,3.19538
-0.541197,0.99731,0.1,3,5.04038
-0.889643,0.999049,0.1,2,5.3339
-0.892955,0.999937,0.1,2,5.33638
-0.00015097,0.99995,0.1,3,4.01738

#  Elapsed Time: 0.054253 seconds (Warm-up)
#                0.050546 seconds (Sampling)
#                0.104799 seconds (Total)

