# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-4.33074,0.730709,0.382705,3,11,0,7.39967,-1.79214,1.82327,-0.672473,-1.09898,-1.56651,3.22859,-4.46746,-0.852052,-1.60432
-3.25073,1,0.382705,2,3,0,4.78337,-1.30497,2.04893,-0.255419,-2.31294,0.25803,-0.954783,-1.27869,2.07521,0.599579
-3.08875,1,0.382705,3,7,0,3.80141,-1.24158,1.80999,0.146667,-0.688612,1.26688,-0.873718,-1.36074,1.69083,1.32185
-0.539027,0.941056,0.382705,2,7,0,7.03437,-0.268934,0.992273,-1.95748,-2.0884,2.00602,4.62887,-0.512492,0.748715,0.0187586
-0.539027,0.000112287,0.382705,1,1,0,1.18963,-0.268934,0.992273,-1.95748,0.323035,1.48213,0.320168,-0.512492,0.748715,0.0187586
-0.539027,0.018307,0.382705,2,3,0,1.39012,-0.268934,0.992273,-1.95748,1.79055,-0.440001,-0.0151618,-0.512492,0.748715,0.0187586
-1.10383,0.0984953,0.382705,1,3,1,4.88259,-0.00343239,0.449308,-1.60252,2.7266,-1.33375,2.67724,-6.96439,-6.51165,-1.92466
-1.46684,0.308351,0.382705,2,3,0,1.79609,0.217784,0.757753,-1.81023,-0.64822,-0.44748,-0.918983,9.45721,9.99718,-2.25852
-1.46684,4.41546e-22,0.382705,1,1,0,2.50484,0.217784,0.757753,-1.81023,0.730789,1.19478,1.5975,9.45721,9.99718,-2.25852
-1.46684,0.0104607,0.382705,2,3,0,2.7649,0.217784,0.757753,-1.81023,-1.64107,1.37804,0.725518,9.45721,9.99718,-2.25852
-1.11203,0.142912,0.382705,2,7,0,1.46805,0.118781,0.379278,-1.82559,1.1538,-0.174499,0.285522,-8.74611,-8.48561,-2.01418
-1.11203,1.77672e-08,0.382705,1,1,0,1.63193,0.118781,0.379278,-1.82559,0.970576,0.999543,0.23143,-8.74611,-8.48561,-2.01418
-1.11203,0.0975087,0.382705,2,7,0,1.38246,0.118781,0.379278,-1.82559,-0.136349,0.98313,-0.0122871,-8.74611,-8.48561,-2.01418
-1.11203,1.93596e-66,0.382705,1,1,0,6.0423,0.118781,0.379278,-1.82559,-0.394197,-4.06815,1.30257,-8.74611,-8.48561,-2.01418
-1.56743,0.456996,0.382705,3,9,1,3.41894,-0.896951,1.05118,-0.0949564,-0.805744,0.13352,2.89648,-1.59096,0.357164,0.428689
-1.92573,0.99424,0.382705,2,3,0,2.05124,-1.08233,1.08414,-0.026589,-0.619582,0.095749,0.369754,-1.84839,0.318082,0.391759
-0.422949,0.94905,0.382705,3,7,0,3.37705,0.496893,0.403088,-0.520799,0.784343,-2.43467,-2.41466,0.983689,0.889884,0.269266
-0.440366,0.993234,0.382705,4,15,0,0.634217,-0.0179795,0.552664,-1.29594,-0.839223,-0.0282069,0.302452,-2.60229,-2.03164,-0.425213
-0.669123,0.985604,0.382705,3,7,0,0.84357,-0.0864932,0.971007,-1.26829,-0.035568,0.775469,0.209008,1.88882,2.94632,-0.22964
-0.566503,0.714522,0.382705,2,7,1,0.914252,-0.178392,0.970723,-1.71226,-0.35336,-0.157803,1.24202,1.79109,2.9402,-0.0937494
-0.649378,0.417849,0.382705,3,8,1,1.94319,-0.231712,0.691797,-0.20997,0.0268023,1.38819,-1.95001,-0.639742,0.283767,0.547688
-1.25947,0.741696,0.382705,2,7,0,2.73566,-0.35555,1.00323,0.161536,0.570993,-1.29887,-2.15316,-0.41384,0.944936,1.37667
-1.40288,0.992677,0.382705,4,15,0,1.47546,-0.391415,1.14369,0.147864,0.0511107,-0.102995,-0.586162,-0.3735,1.16161,1.34367
-1.22715,0.988919,0.382705,3,7,0,2.29783,0.303103,0.778289,0.260158,-0.699937,1.35181,1.49062,0.513019,0.988205,1.60842
-0.633509,0.984181,0.382705,3,7,0,2.1524,-0.116795,0.307528,-0.114186,-0.313686,-0.831114,-2.54848,-0.792146,-0.367822,0.432852
-1.03864,0.982648,0.382705,3,7,0,1.48541,0.477829,0.787133,-0.577367,0.567708,1.08676,0.456217,2.18108,2.49039,-0.599107
-0.636495,0.989053,0.382705,2,7,0,1.53557,0.688362,0.330773,-0.317403,-0.0861014,-1.65128,0.856796,1.23726,0.879676,0.370341
-1.03636,0.987126,0.382705,3,11,0,1.48576,0.259233,0.822197,0.102646,-1.27716,0.0779447,0.456415,0.546911,1.10987,1.12627
-1.0834,0.945257,0.382705,2,7,0,1.87444,0.17036,-0.0796111,-0.776388,-0.54469,0.726631,1.68762,-2.8413,-3.09127,-1.70812
-0.359024,1,0.382705,2,3,0,1.10835,0.402761,0.0487759,-0.65355,1.33873,0.796303,0.801385,-0.619615,-0.9736,-0.0122457
-1.7627,0.985701,0.382705,3,11,0,2.0479,1.63333,-0.782504,-1.03815,0.364798,-0.762526,-0.677551,2.61128,0.195447,0.00546869
-2.41296,0.667449,0.382705,3,11,0,3.84923,-0.367714,1.00207,0.652022,-1.22588,1.9653,-0.0348952,-0.393185,0.976601,3.68177
-0.910166,0.644348,0.382705,2,7,1,4.62863,-0.504215,1.09347,-0.589338,0.0721718,0.0978564,4.30048,-0.955787,0.641896,0.244943
-1.26019,0.912048,0.382705,2,3,0,2.11402,-0.241366,1.31771,-0.672551,-0.58392,-1.64974,0.320177,1.09502,2.6541,-0.204747
-1.13213,0.950061,0.382705,4,15,0,1.64797,0.500972,-0.589569,-0.0021972,-1.12735,0.440207,0.853446,-0.319417,-1.40996,0.325528
-0.393399,0.992284,0.382705,2,7,0,1.92509,0.391295,0.517564,-0.776851,0.280483,-1.81618,1.73571,1.24564,1.37191,0.057114
-0.437845,0.976397,0.382705,2,7,0,1.0532,0.17274,0.171921,-0.300983,-0.472049,-0.731785,1.43336,-0.527482,-0.5283,0.279174
-2.1524,0.979657,0.382705,3,7,0,2.31001,1.73953,-0.903065,-0.414533,-0.212223,0.486858,0.635939,1.98758,-0.655007,0.409601
-2.4797,0.881369,0.382705,3,7,0,5.59476,1.38332,-1.27241,0.0343016,2.02457,1.40109,-2.78273,0.806972,-1.84876,0.71524
-2.38983,0.954289,0.382705,2,7,0,6.70144,-0.168967,-0.989148,0.31404,-3.78279,1.46882,0.885647,-1.17553,-1.99571,-0.0246842
-2.30443,0.948419,0.382705,3,7,0,6.21841,0.979728,-1.21728,-0.262012,1.62755,3.05922,-1.84185,-0.651234,-2.84824,-0.982962
-2.08903,1,0.382705,3,7,0,2.4077,1.13064,-1.15941,-0.256074,0.817718,0.738513,0.106949,-0.132643,-2.4227,-0.357061
-2.65419,0.94439,0.382705,3,7,0,3.28507,0.841158,-1.17039,-0.465511,-0.0579173,1.49108,0.304964,-1.84165,-3.8532,-2.44272
-2.16468,0.875925,0.382705,4,15,0,4.48579,1.20043,0.521421,0.384861,2.97338,-0.177884,0.748066,1.66063,0.981624,1.70188
-1.41963,0.995292,0.382705,3,7,0,2.49509,0.758299,0.345607,0.365419,-1.46468,-0.673353,-1.4408,0.939206,0.526514,2.00885
-0.889422,0.930985,0.382705,3,7,0,2.98149,0.342057,-0.167004,-0.766838,-1.78517,-2.1524,-0.353686,-2.22186,-2.73092,-1.20247
-0.293609,0.870345,0.382705,2,3,0,1.64742,0.448398,0.0928709,-0.908605,-1.32133,-1.81738,-0.235517,-0.702076,-1.0576,-0.0525764
-0.715062,0.836194,0.382705,3,7,0,1.61249,0.347019,0.589846,-1.52213,0.0404283,1.45679,-1.24927,4.7279,4.97072,-0.86652
-2.44751,0.692252,0.382705,4,15,0,3.33801,1.52505,-1.25575,-0.189252,-1.32009,-0.189751,1.49174,0.85501,-1.92578,0.377407
-1.24055,0.998457,0.382705,3,7,0,2.97292,1.04576,-0.527751,0.032699,1.4602,-2.00971,0.673775,0.848878,-0.724633,1.0262
-1.0813,0.985865,0.382705,3,7,0,1.75631,0.831264,-0.616163,-0.15559,-1.1512,-0.168141,-1.2962,0.130871,-1.31656,0.373213
-1.04513,0.682367,0.382705,3,15,0,2.32154,-0.327648,0.163389,0.160457,0.43069,-1.53679,1.70054,-0.975111,-0.484074,0.800556
-0.648622,0.950475,0.382705,3,11,0,1.73492,0.725786,0.31653,-0.397063,1.57091,0.0510742,-1.53217,1.42078,1.01152,0.233665
-1.27255,0.923874,0.382705,4,15,0,2.0439,0.244834,1.09622,-0.0919074,0.538861,-0.595692,-1.73057,0.981359,1.83274,0.380707
-1.3069,0.969361,0.382705,3,7,0,1.9454,0.359598,0.833099,-1.02035,-0.0955379,1.35231,-0.814886,3.93438,4.40788,-1.53055
-1.3069,0.569807,0.382705,1,1,0,2.38453,0.359598,0.833099,-1.02035,1.00381,1.65002,-0.624177,3.93438,4.40788,-1.53055
-0.330294,1,0.382705,2,3,0,1.22525,0.11383,0.673238,-0.872854,-1.37667,-0.952919,0.929827,0.451166,1.01057,0.154662
-0.989641,0.889438,0.382705,2,7,0,2.24063,0.433568,-0.277274,-0.760102,1.64259,-1.30217,0.751131,-2.18183,-2.89267,-1.27709
-0.991975,0.949887,0.382705,2,7,0,2.24458,0.505525,-0.323251,0.172851,-0.620837,-0.908543,-2.15149,0.119163,-0.709613,1.20206
-1.37002,0.991919,0.382705,3,7,0,1.55395,0.12777,-0.585172,0.0390016,-0.724802,-0.0649333,-0.50902,-0.968863,-1.6818,-0.219039
-1.85828,0.946511,0.382705,3,7,0,2.6346,0.440075,1.18104,0.248163,-0.00137414,-1.4634,0.966065,0.98365,1.72461,1.15731
-2.06301,0.95746,0.382705,4,15,0,4.94501,-1.03185,0.857942,0.319876,-3.28453,-0.262205,-0.942849,-1.50765,0.382149,1.46679
-2.45107,0.969366,0.382705,3,9,0,5.07208,1.61653,-0.0636967,-0.522375,2.02885,-2.1193,-1.34191,3.96073,2.2805,-1.58134
-0.789053,0.997295,0.382705,2,7,0,3.15849,0.803381,0.165118,-0.0893376,-2.83877,0.190723,1.32777,1.0907,0.452432,0.767335
-0.515663,0.971966,0.382705,4,15,0,1.43522,0.557676,-0.0754904,-1.16049,-1.83098,-0.535532,0.179272,-1.9481,-2.58126,-0.518269
-0.87273,0.966687,0.382705,3,15,0,1.45211,-0.487342,1.09379,-0.687188,-1.3942,-0.1308,0.673003,-0.968575,0.612554,0.194407
-0.537577,0.684699,0.382705,2,7,0,3.29465,-0.0802225,0.764639,-0.366929,-2.17028,1.69274,-1.99213,-0.171419,0.673443,0.476061
-0.868147,0.988923,0.382705,2,7,0,2.14251,-0.0283263,0.793214,0.0499611,-0.271535,0.0223716,-2.50057,0.00487622,0.826416,1.10387
-2.10007,0.908427,0.382705,3,7,0,4.81231,0.432402,1.15911,0.427815,2.26598,1.44648,2.06826,0.799326,1.52604,2.03608
-5.78733,0.902037,0.382705,3,7,0,8.30086,2.12775,1.19233,0.681215,0.461479,2.34734,-2.16959,2.79137,1.85595,2.18565
-6.41887,0.915344,0.382705,3,7,0,8.59877,-2.26186,-0.261829,0.296567,-2.13819,-1.71138,1.08597,-4.05883,-2.0588,-4.03388
-9.48341,0.96029,0.382705,3,7,0,11.8227,0.670745,3.3341,0.341804,-1.52368,1.90363,-1.9518,2.32477,4.98813,-3.43866
-6.06064,1,0.382705,3,7,0,12.4052,0.0447839,2.78495,0.233695,3.54701,3.39408,0.479026,1.36168,4.10185,-1.17168
-6.77842,0.980284,0.382705,2,3,0,7.04773,-0.0980042,2.9682,0.152896,1.03281,-0.000792354,0.138739,1.47966,4.54586,-2.02165
-4.34288,1,0.382705,2,3,0,6.73015,-0.451781,2.39187,0.356739,1.13213,2.70658,-0.518337,0.141968,2.98562,1.32152
-0.534958,0.99577,0.382705,3,15,0,4.96943,0.476033,0.222079,-0.116062,-0.690322,3.76704,1.43537,0.438089,0.184136,0.791706
-0.753689,0.983475,0.382705,3,7,0,1.15367,0.948936,0.0771558,-0.539784,-0.566358,-1.05772,0.249769,1.82576,0.953985,0.0785386
-0.620989,0.986178,0.382705,3,11,0,1.09496,-0.111638,0.567552,-0.101294,-0.0887765,-1.25895,-0.424451,-0.445065,0.234125,0.725828
-1.98666,0.977863,0.382705,3,7,0,2.74026,0.949642,-0.953482,0.314797,1.18053,-1.12133,-0.551322,0.559607,-1.34352,1.59133
-1.80065,0.984306,0.382705,3,11,0,2.48524,0.183235,1.23218,-0.66478,1.22524,-1.00833,0.395693,2.78049,3.82943,-1.52029
-0.335723,1,0.382705,3,15,0,3.24041,0.559209,0.0510173,-0.583266,-0.55469,3.19655,-0.302931,0.180427,-0.327765,0.26676
-0.961845,0.718859,0.382705,3,11,0,1.4603,0.977719,0.0600974,-0.0803369,0.633247,-0.126925,1.40101,1.34131,0.423685,0.738995
-1.18513,0.875478,0.382705,3,7,0,4.7266,0.590189,-0.648423,-0.215362,1.91606,3.0108,0.820639,-0.619632,-1.85824,-0.3014
-1.82921,0.975777,0.382705,3,7,0,4.09951,0.994748,-1.00587,0.092264,2.05132,-1.3882,1.85789,0.380012,-1.6206,0.748168
-4.67579,0.712207,0.382705,2,7,0,4.84619,1.12664,-1.26264,0.925861,0.00452931,0.0665716,-0.917786,0.990989,-1.39829,6.25355
-2.31957,0.715834,0.382705,2,7,0,5.76615,0.862884,-0.947694,0.507013,1.49346,-1.73416,3.20615,0.567962,-1.24262,2.5169
-3.47453,0.967436,0.382705,2,7,0,6.23664,2.20427,-0.703668,-0.00188597,-2.64626,-0.730288,2.0847,2.9796,0.0716601,0.397365
-2.80233,0.996587,0.382705,3,7,0,4.42802,1.76773,0.065696,0.292485,2.38287,-0.848582,-0.270855,2.38348,0.681444,1.1144
-2.19351,0.9745,0.382705,3,15,0,3.93901,-0.0746944,-0.900188,0.111236,-2.42672,-0.209163,-1.15523,-1.43807,-2.26357,-1.07278
-1.6021,0.98483,0.382705,2,7,0,4.20583,0.47321,-0.848346,-0.0611318,3.02467,0.64723,-1.02732,-0.773612,-2.09517,-0.490744
-1.51757,1,0.382705,2,3,0,1.64702,0.544947,-0.827227,-0.0849135,0.501508,0.487785,-0.0846136,-0.652567,-2.02474,-0.366248
-1.6156,0.971945,0.382705,4,15,0,2.95704,1.01858,0.269025,-0.917804,1.04397,-1.78109,0.992718,4.52549,3.77594,-1.80229
-1.12914,0.659106,0.382705,3,7,0,5.1356,0.435875,0.447335,0.309007,-2.53014,-1.10649,3.2156,0.519431,0.53089,1.84229
-3.62681,0.638312,0.382705,4,15,0,5.2067,-0.329798,2.15228,0.313862,1.21009,-0.392363,2.41683,0.254337,2.73641,1.23413
-2.92266,0.982009,0.382705,3,7,0,4.6045,-1.14792,0.17462,-0.125161,0.901188,-2.08222,-1.19652,-3.33339,-2.01085,-2.94001
-1.89554,0.765864,0.382705,2,3,0,4.81514,-0.901278,0.460656,0.376443,-1.57273,-1.37623,-2.97971,-1.4518,-0.0898631,1.47966
-2.79999,0.936535,0.382705,2,3,0,3.61697,-0.900549,-0.299446,0.00344165,1.68913,-0.0136653,0.729671,-2.81551,-2.21441,-2.68551
-2.71972,0.730073,0.382705,3,7,0,6.9021,-0.681457,-0.0713558,0.749857,-1.34393,-1.16063,-4.09164,-1.01201,-0.401908,3.99086
-3.71813,0.834182,0.382705,3,9,0,5.7898,-1.00191,2.16546,-1.07487,0.0259616,1.13157,-2.92586,2.73457,5.90195,-1.51018
-1.58578,1,0.382705,3,7,0,4.2313,-0.39934,-0.0568364,0.444377,-2.23528,2.0911,-0.997373,-0.886316,-0.543813,1.85533
-1.08032,1,0.382705,3,7,0,1.91302,-0.331901,0.471346,0.239199,-0.46633,-1.27676,1.28246,-0.696794,0.106453,1.39866
-2.42229,0.972523,0.382705,3,7,0,3.04006,-0.615108,1.74183,0.135432,-0.239726,1.12709,-1.12491,-0.311142,2.0458,1.18996
-1.85692,0.986469,0.382705,3,15,0,3.0378,-0.976518,1.27362,-0.810786,-0.639634,1.38908,1.65253,-3.15831,-0.908174,-0.742974
-0.518981,0.920356,0.382705,3,15,0,3.29216,0.217457,0.0949519,-0.73485,0.485616,-3.06726,0.796712,-1.59036,-1.71286,-0.52167
-2.75476,0.892026,0.382705,2,7,0,4.17099,0.824375,0.399681,-1.46632,0.966436,1.7024,1.3879,10.1353,9.71061,-4.56366
-0.491316,0.330991,0.382705,2,5,1,5.49258,0.877055,-0.177209,-0.864466,-0.139325,2.67649,-3.88189,0.717314,-0.33695,0.172945
-1.43626,0.961436,0.382705,3,7,0,1.61979,1.19109,-0.83828,-0.475022,0.779497,-0.180951,-0.340834,0.220414,-1.80896,0.0223465
-1.8558,0.931442,0.382705,4,15,0,3.39057,-1.0037,1.20819,-0.0213198,0.622864,-1.20556,2.27398,-1.55021,0.661682,0.67205
-1.57546,0.925949,0.382705,3,7,0,5.36747,-0.365163,1.06895,0.314204,-3.42482,0.86366,-1.82387,-0.378186,1.05592,1.8743
-1.46921,1,0.382705,3,7,0,1.67986,-0.475678,1.04468,0.236558,0.470231,0.296198,0.809168,-0.574863,0.945499,1.5892
-1.3083,0.984651,0.382705,3,7,0,2.63183,-0.674268,0.578027,-0.327431,-1.76351,0.448896,1.56865,-2.26121,-1.00891,-0.788818
-1.35418,0.899478,0.382705,3,7,0,3.02919,0.274225,1.0611,0.0912057,-0.712438,1.1925,2.40081,0.780117,1.56699,0.892969
-1.09362,0.997388,0.382705,2,3,0,1.59294,0.363623,0.800962,0.11661,-0.321712,-1.22384,-0.554285,0.709234,1.14657,1.11184
-4.3334,0.471464,0.382705,3,11,1,5.08343,-0.293428,1.8094,0.823091,-1.1937,0.585197,-1.22476,-0.141558,1.96127,5.0675
-2.11556,0.979636,0.382705,2,3,0,4.838,-0.449455,1.68686,-0.0563819,0.418054,1.13091,3.40399,0.120537,2.25685,0.603117
-1.47625,0.577448,0.382705,2,5,1,6.60758,-0.330057,1.42081,-0.766654,-0.368573,1.85741,4.54495,1.34983,3.10069,-0.393228
-1.7053,0.646165,0.382705,2,3,0,3.23013,-0.794972,1.11339,-1.06775,1.62533,1.01021,1.70932,-4.26222,-2.35386,-1.30262
-1.26713,0.872865,0.382705,3,7,0,2.41343,-0.113347,1.25751,-0.690809,-0.376723,1.66518,-1.3173,1.54277,2.91363,-0.437726
-1.16908,1,0.382705,3,7,0,1.95726,-0.515069,0.38482,0.167321,0.0197182,1.65196,-0.433144,-1.12937,-0.229479,0.870098
-1.52474,0.994935,0.382705,3,7,0,1.68569,-0.844064,0.561933,0.0173733,0.434,0.535694,-0.418481,-1.81989,-0.413891,0.0494553
-2.34514,0.996572,0.382705,3,7,0,2.71712,-1.04009,0.201074,0.484715,-0.144375,0.698325,-1.07639,-1.63453,-0.393368,1.70483
-2.85456,0.919748,0.382705,3,7,0,4.75233,0.889561,1.02282,-0.452612,0.635666,2.52934,0.435166,3.81746,3.95072,-3.06273
-3.48087,0.810676,0.382705,1,1,0,3.81114,0.957894,1.01457,-0.553563,-0.544916,-0.953751,0.176449,4.72261,4.77929,-4.35381
-2.17584,0.930323,0.382705,3,7,0,6.33817,1.37334,0.446019,-0.0949404,-2.04644,-1.8092,-3.32471,2.69268,1.76536,-0.612562
-2.39812,1,0.382705,3,7,0,2.91536,1.59449,0.174746,0.203255,-0.373612,-1.09499,0.87225,2.28778,0.868045,0.779819
-2.78939,0.955612,0.382705,2,7,0,3.51964,1.30067,0.597599,0.563489,-1.61893,0.119029,-0.607609,1.67979,0.976716,2.64272
-1.80248,0.965412,0.382705,3,7,0,3.31519,-0.160921,-0.174029,-0.519562,-2.09555,-1.09397,-0.672664,-3.16616,-3.17927,-2.84124
-2.80137,0.81762,0.382705,3,7,0,3.71573,0.583207,0.547224,0.797704,1.16927,1.02714,1.1892,0.664791,0.628807,4.89753
-0.871962,0.674165,0.382705,2,7,0,3.38484,0.821941,0.16677,-0.0149206,0.248313,-1.08862,-3.28822,1.09035,0.435177,0.900675
-3.32483,0.928182,0.382705,3,7,0,4.93767,2.04503,-0.892221,0.22091,-1.79079,-1.67342,0.472231,2.318,-0.619251,1.43963
-5.46178,0.915745,0.382705,1,3,0,7.15799,2.47966,-0.9625,0.651352,1.7664,-0.190772,2.12829,2.6941,-0.748062,3.51005
-4.62126,0.991862,0.382705,2,3,0,5.86253,2.35233,-0.629604,0.546106,1.37404,-0.960004,1.60601,2.68597,-0.295966,2.64905
-3.17278,0.977751,0.382705,3,7,0,5.40672,1.52674,-1.51039,-0.494021,2.2314,-0.367039,2.18382,-0.385245,-3.42238,-0.98873
-1.49982,0.777889,0.382705,3,13,1,4.85824,-0.521196,0.826545,0.334758,-1.61561,2.3959,-2.37239,-0.737675,0.610066,1.86175
-1.12563,0.989364,0.382705,3,7,0,2.38139,0.297104,0.936967,-0.700455,-0.0685048,1.6269,1.6195,2.35039,2.99026,-0.792333
-0.203959,0.879219,0.382705,3,11,0,2.27614,0.452974,0.284289,-1.05501,-0.638801,-2.61698,-0.65981,0.52776,0.359075,0.120557
-0.371879,0.742454,0.382705,3,9,0,0.717065,0.567828,0.0735952,-0.46198,0.224508,0.522674,-1.13233,0.349226,-0.145007,0.377975
-1.58836,0.982738,0.382705,3,7,0,1.66992,1.33256,-0.751821,-0.106049,0.432294,0.277561,0.262777,1.15027,-0.934112,0.782006
-1.66703,0.97608,0.382705,3,7,0,2.73188,0.969456,0.246565,0.400224,1.55008,-1.10134,0.814997,1.18855,0.465661,2.11966
-1.4104,0.981111,0.382705,3,7,0,2.31875,0.503581,-0.685785,-0.318923,-0.644027,0.130543,-1.99633,-1.21926,-2.40863,-1.04004
-1.88007,1,0.382705,3,7,0,2.21977,1.13411,-0.595589,0.371467,0.424946,1.02882,0.135839,1.04388,-0.68582,2.08498
-2.09182,0.991801,0.382705,3,7,0,3.00018,1.61403,-0.859087,-0.0873774,0.615261,-0.332637,1.97537,1.64589,-0.827228,0.838811
-3.46613,0.935927,0.382705,3,7,0,4.30736,1.94081,0.0842449,0.454204,1.54972,-0.880349,0.389618,2.46366,0.607093,1.80231
-0.754021,0.966988,0.382705,3,7,0,3.54916,0.112565,-0.00710301,-0.548459,2.90171,0.0328489,1.86634,-1.75247,-1.87214,-0.827523
-0.972236,0.706467,0.382705,2,3,0,3.41307,0.27844,-0.143015,-0.767562,2.32793,1.70987,1.1982,-2.47315,-2.8946,-1.41563
-0.643697,1,0.382705,1,1,0,0.91891,0.3205,-0.0680876,-0.711296,0.53713,0.746659,0.499542,-1.65298,-2.04157,-0.69786
-0.195282,0.465392,0.382705,1,3,0,2.50571,0.477045,0.206509,-1.1487,-0.815597,-1.35015,2.86067,0.0329438,-0.237592,0.0806948
-1.3364,0.537722,0.382705,3,11,0,1.91416,-0.241767,0.524105,0.40577,-1.09893,-0.526272,1.0006,-0.439806,0.326067,2.16308
-1.40237,0.998022,0.382705,2,3,0,1.43179,-0.204051,0.518337,0.442658,0.269744,-0.0939152,-0.210317,-0.374824,0.347564,2.35307
-0.704548,1,0.382705,3,7,0,1.81387,0.30695,0.439787,0.057181,-1.2892,0.349482,1.81569,0.323488,0.456325,1.12085
-0.782562,0.998078,0.382705,3,7,0,0.91724,0.157678,0.279607,0.168845,0.313646,0.382768,0.589982,-0.0498622,0.0720664,1.34133
-0.988621,0.926003,0.382705,2,7,0,5.85231,0.445541,-0.481462,-0.212643,1.64981,-3.30021,-2.43564,-0.723581,-1.65058,-0.239763
-0.413049,0.875998,0.382705,3,7,0,2.99614,0.386489,0.00631061,-0.479995,-1.40707,-2.62749,-0.977883,-0.489454,-0.869632,0.0891092
-0.643746,0.966827,0.382705,3,11,0,1.20434,-0.195066,0.365359,-0.299923,0.128382,-1.29814,-0.680885,-1.21147,-0.65105,-0.0181611
-0.453044,0.963868,0.382705,4,15,0,1.3732,0.615315,-0.100641,-0.452319,-0.488254,-0.790444,-1.85219,0.0876962,-0.62826,0.292031
-4.15865,0.407432,0.382705,2,6,1,6.49023,1.87181,-1.40969,-1.83898,2.19625,-0.572405,-2.27682,-8.65568,-11.9372,-2.77585
-4.15865,0.0822103,0.382705,3,15,0,6.90281,1.87181,-1.40969,-1.83898,-0.581312,0.580785,3.57524,-8.65568,-11.9372,-2.77585
-4.15865,2.20209e-13,0.382705,1,1,0,4.7688,1.87181,-1.40969,-1.83898,1.43951,0.357331,-0.543789,-8.65568,-11.9372,-2.77585
-4.15865,0.000983682,0.382705,2,7,0,4.23208,1.87181,-1.40969,-1.83898,0.344931,-0.387614,0.111744,-8.65568,-11.9372,-2.77585
-4.15865,5.97402e-11,0.382705,1,1,0,5.09493,1.87181,-1.40969,-1.83898,-0.382841,0.655841,-1.9726,-8.65568,-11.9372,-2.77585
-4.15865,8.86437e-32,0.382705,1,1,0,5.55453,1.87181,-1.40969,-1.83898,1.72272,1.31736,-0.947095,-8.65568,-11.9372,-2.77585
-2.54974,0.467859,0.382705,3,13,0,6.42179,-0.799298,0.0893546,0.683783,-2.66174,1.70309,-2.55529,-1.16563,-0.276977,3.39895
-0.614665,0.998867,0.382705,3,7,0,2.83509,0.452384,0.59175,-0.393449,1.61314,0.240402,-2.78425,1.14637,1.28573,0.235999
-1.29176,0.894609,0.382705,3,7,0,5.0823,1.31295,-0.502469,-0.258891,-1.98797,-1.36638,-3.37937,1.45105,-0.36437,0.584477
-2.84702,0.874634,0.382705,2,7,0,4.62795,0.0299159,-0.730949,-0.419479,2.54167,-0.686887,-0.466109,-3.27725,-4.03812,-4.29454
-1.11881,0.978653,0.382705,3,7,0,5.60149,0.589334,-0.462056,0.176405,-0.684207,-1.87592,4.11349,0.167063,-0.884327,1.16931
-2.16752,0.968311,0.382705,3,7,0,3.37534,0.210008,1.50644,-0.112464,-2.14476,-0.464665,0.136931,1.44753,2.74397,-0.424418
-2.37685,0.948788,0.382705,2,7,0,4.76433,-0.138947,-0.777525,-0.101467,0.0510774,-2.92631,0.399954,-2.15365,-2.79223,-2.49719
-1.84822,0.87459,0.382705,3,7,0,3.96939,0.0860607,-0.578997,-0.319682,1.83114,1.97256,1.03906,-2.22832,-2.89338,-2.29854
-3.27353,0.786012,0.382705,3,7,0,3.89034,1.39409,0.585168,0.674709,-0.822612,-1.13234,0.690782,1.7186,0.909681,3.4492
-3.87321,0.838851,0.382705,2,7,0,4.59849,1.12026,0.606762,0.89218,-1.68411,-0.0455949,0.30701,1.28797,0.77447,5.78825
-2.10795,0.93373,0.382705,2,5,0,5.24876,0.277498,-0.942193,-0.119444,1.39306,1.76372,2.99576,-1.49124,-2.71094,-1.67616
-1.07715,0.996376,0.382705,3,7,0,2.70659,-0.0624418,0.474835,0.313412,0.226245,2.40212,0.386735,-0.231171,0.306106,1.81837
-2.16896,0.745551,0.382705,3,13,1,3.43604,1.74598,-0.754081,-0.250362,-0.388695,1.03376,2.15832,2.18107,-0.318992,0.491357
-3.05013,0.928383,0.382705,2,3,0,3.54649,2.01086,-0.495034,-0.389973,-0.677122,-0.996769,0.736922,3.72895,1.22306,-0.894786
-2.16559,0.943531,0.382705,3,7,0,4.94087,1.57675,-0.425918,-1.07981,-0.502022,-3.03128,-0.962037,5.24008,3.23741,-1.43289
-1.43157,0.913524,0.382705,2,3,0,2.65691,1.49143,-0.667047,-1.10964,-0.785312,-1.84512,-0.822043,2.37644,0.217962,0.0235591
-1.71201,0.620601,0.382705,2,3,0,3.09614,1.6099,-0.739083,-0.937331,-1.64019,-1.22931,1.22041,2.53957,0.190593,0.0208177
