# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-2.3813,1,0.303966,2,3,0,4.18557,-1.24619,0.497145,0.231859,1.92233,1.05629,-0.104334,-2.17528,-0.431949,0.217481
-3.62441,0.99305,0.303966,3,7,0,4.47008,-0.844626,2.26716,-0.231582,1.17571,0.112809,-1.29093,0.258745,3.37053,-0.136825
-4.96107,0.989379,0.303966,4,15,0,6.70066,-1.87035,2.02352,0.389087,-0.378759,2.16301,0.245427,-2.13442,1.75944,2.02564
-7.40904,0.976271,0.303966,3,7,0,7.89087,-2.87049,1.57328,0.272558,-0.209915,1.08202,0.493769,-4.04476,0.399001,-0.653577
-8.33716,0.99465,0.303966,3,7,0,9.09171,-3.06682,1.72197,0.501965,0.269026,-0.537475,-1.81283,-3.82646,0.962337,1.15423
-4.29357,0.995244,0.303966,3,11,0,9.28337,2.19829,-0.530501,-0.643436,-1.35137,3.46549,0.0333081,5.60096,2.87217,-2.92098
-3.27521,0.968077,0.303966,3,7,0,5.42649,0.298531,-1.56482,0.399629,1.62201,-0.978633,-2.06557,-0.598313,-2.46166,0.435151
-3.53523,0.998655,0.303966,2,3,0,3.69158,0.370053,-1.64718,0.508888,0.363761,-0.0182207,0.747266,-0.354667,-2.3719,1.31373
-3.69633,0.959763,0.303966,3,15,0,4.55787,-0.0974148,-1.3564,0.749896,0.856355,-1.27347,-0.125038,-0.584389,-1.84338,3.41817
-3.37194,0.93847,0.303966,3,7,0,6.30594,1.00985,-1.63745,0.396891,-1.02964,-0.965916,3.40287,0.39685,-2.25045,1.38065
-2.86977,0.99624,0.303966,4,15,0,4.09214,0.30303,-1.27,0.567503,-1.01024,1.48118,-0.513516,-0.241829,-1.81486,2.18757
-1.3738,0.669739,0.303966,2,7,0,5.65834,1.43438,-0.473631,-0.701906,1.26294,1.71202,-3.72283,2.38106,0.473043,0.0255018
-0.580448,0.948596,0.303966,3,7,0,2.12487,0.917893,-0.115997,-0.626031,1.99115,0.0715807,-0.443141,1.17566,0.141771,0.266917
-0.588075,0.988861,0.303966,4,15,0,3.0399,-0.203626,0.807485,-0.401304,1.92314,-1.07404,-1.829,-0.481065,0.530046,0.413663
-1.04156,0.975889,0.303966,4,15,0,1.25471,0.868092,0.219723,-1.10155,0.714302,-0.206516,-0.148294,4.12374,3.47537,-1.06034
-0.91365,1,0.303966,2,3,0,1.08845,0.607937,-0.30265,-0.959797,0.313804,0.284495,0.755929,-2.27554,-3.18613,-1.07278
-1.05258,0.995669,0.303966,2,3,0,1.09556,1.098,-0.0407294,-0.970496,0.113243,0.317405,0.104285,3.39026,2.25152,-0.610771
-1.91942,0.957928,0.303966,3,15,0,3.79085,-0.127638,-0.0281247,0.641161,-1.35519,0.190404,2.47346,-0.372841,-0.273328,3.38825
-2.25144,0.864957,0.303966,4,15,0,3.56251,1.09837,-0.89259,-1.08397,1.2699,0.722862,1.64223,-3.46761,-5.45857,-2.27091
-1.22558,0.940567,0.303966,4,15,0,3.85571,0.148964,1.13834,-0.372262,1.58442,-0.512635,-2.88799,1.32614,2.31552,-0.183214
-1.37636,0.971762,0.303966,2,7,0,2.27733,0.648937,0.826157,-0.371962,-0.397754,1.52091,-0.265707,2.22054,2.39776,-0.698585
-2.9089,0.945545,0.303966,3,11,0,3.07329,0.181676,-1.31056,0.525831,0.300468,0.568017,0.27825,-0.467106,-1.95934,1.65757
-3.22214,0.921689,0.303966,3,7,0,6.03818,1.35866,-1.10107,0.599867,0.733454,1.12654,-3.37182,1.21688,-1.24286,3.25251
-0.270472,0.901208,0.303966,3,11,0,4.63342,0.182156,0.355918,-0.796761,1.218,-2.18804,3.31608,-0.75344,-0.579678,0.0253318
-0.227433,0.98202,0.303966,4,21,0,0.331247,0.58046,0.167002,-1.22838,0.262733,0.3104,-0.476748,0.805235,0.391778,0.0813822
-1.08326,0.925452,0.303966,2,5,0,1.33222,1.01097,-0.508633,-1.39096,0.642941,-0.447608,-0.327354,-2.63658,-4.15619,-0.761903
-1.32549,0.856288,0.303966,4,15,0,1.91005,1.23904,-0.740417,-1.07292,-0.77606,-0.576957,1.11701,-0.723643,-2.7031,-0.333614
-2.18412,0.862029,0.303966,2,3,0,2.30381,1.03038,-0.839676,-1.07603,-0.357832,0.373943,0.333057,-3.59342,-5.46348,-2.36901
-0.57323,0.838305,0.303966,3,15,0,4.18428,-0.0974194,0.945526,-0.97981,2.90427,-0.315738,-1.4016,0.753541,1.79649,0.0388728
-1.01159,0.982831,0.303966,2,3,0,1.07365,-0.53859,0.951963,-0.963961,0.328453,-0.215902,-0.152631,-2.70306,-1.21251,-0.535976
-1.44384,0.641766,0.303966,2,3,0,3.44963,-0.549403,0.636488,-0.784158,-1.69839,-0.603471,-2.02765,-3.62581,-2.43992,-1.76392
-0.601874,0.916355,0.303966,2,7,0,2.29811,-0.254516,0.593017,-0.542375,1.49147,-0.114781,2.11243,-1.40751,-0.559972,-0.111328
-1.53993,0.683987,0.303966,3,11,0,8.51543,1.03551,-0.713628,0.160522,-2.71799,2.74393,-2.78983,0.740773,-1.00836,1.25881
-0.369122,0.976225,0.303966,3,11,0,4.66056,-0.0378043,0.724905,-0.797253,1.5082,-2.24797,2.92161,-0.240236,0.522473,0.19469
-0.804275,0.666134,0.303966,3,7,0,4.16848,0.768773,0.387369,-0.506577,-0.813099,-2.4723,2.2096,1.94745,1.56605,-0.141339
-0.556832,0.968096,0.303966,2,7,0,1.95487,-0.0498993,0.415404,-0.881659,-1.55267,0.208085,-1.56897,-2.16503,-1.69972,-0.595664
-0.904436,0.949198,0.303966,4,15,0,1.4288,0.155472,-0.273294,-0.156428,-0.825951,-0.0770244,1.17767,-1.00131,-1.43007,-0.2473
-1.35826,0.993054,0.303966,4,15,0,1.95645,0.0634887,0.593062,0.429034,-0.0273714,-0.538281,1.61373,0.0331126,0.562686,2.35642
-1.60967,0.997389,0.303966,3,7,0,1.7393,0.258489,0.774845,0.461158,0.330492,0.165422,-0.642591,0.379811,0.896168,2.47809
-1.47587,0.999941,0.303966,3,7,0,1.99251,0.0580681,0.63019,0.468165,0.874739,0.758556,0.326823,0.0424098,0.614531,2.54998
-0.747388,0.837937,0.303966,3,13,0,2.49969,0.833414,-0.107781,-0.118766,-0.825998,1.19488,2.27524,0.830164,-0.111031,0.788564
-2.14627,0.971204,0.303966,3,15,0,3.23539,1.6661,-1.08992,-1.14217,0.188348,-0.39961,-2.31657,0.173503,-2.58252,-0.125047
-1.99105,0.861204,0.303966,4,15,0,3.59812,-0.114303,1.06926,0.516131,-1.6937,1.19981,-0.124246,-0.0335306,1.15003,2.7891
-0.792781,1,0.303966,3,7,0,2.18996,0.282488,-0.246481,-0.331397,0.643929,-0.960195,-2.18959,-1.0605,-1.58947,-0.414193
-0.83726,0.997835,0.303966,3,15,0,1.06327,0.357862,0.770689,-0.7609,-0.583022,0.20746,-0.655515,2.19167,2.6045,-0.515857
-1.47252,0.999182,0.303966,3,15,0,1.88278,-0.736564,1.00955,-0.883297,0.979249,-0.327573,0.202468,-3.39998,-1.65387,-1.04151
-1.22042,0.970529,0.303966,4,15,0,2.17213,-0.719805,1.12123,-0.463469,0.715925,0.373752,1.93023,-1.54547,0.295568,0.125963
-2.74369,0.789763,0.303966,3,7,0,5.58224,0.340015,1.35687,0.587966,-0.0555919,2.39355,2.0375,0.638886,1.65574,2.95165
-0.809105,0.999067,0.303966,3,7,0,3.56556,0.618047,-0.417474,-0.263382,-0.0213994,2.07406,2.53268,-0.275453,-1.31097,0.119081
-2.23464,0.982436,0.303966,3,7,0,2.52436,1.71315,-0.432075,-0.621327,0.458108,-0.280626,-0.978906,3.62876,1.48353,-0.77048
-1.1717,0.986646,0.303966,4,15,0,2.93607,-0.00912471,0.227921,-1.06232,-0.914779,1.76988,1.31072,-4.27274,-4.0357,-2.05241
-0.355235,1,0.303966,2,3,0,1.03952,0.356619,0.524627,-0.881956,0.934693,0.766522,0.86614,1.2497,1.41771,0.0346876
-0.608123,0.601551,0.303966,2,7,0,1.44721,-0.297382,0.911284,-1.46324,-0.121299,0.988543,-1.59678,-2.43035,-1.22168,-0.190201
-4.06516,0.31511,0.303966,3,15,0,5.39696,-0.292859,1.53741,-1.52533,-1.59407,0.987227,0.310902,10.6174,12.4477,-5.58627
-1.41681,0.595796,0.303966,3,15,0,2.92749,-0.777311,1.46731,-1.64075,1.82616,0.390835,1.00015,-1.79398,0.450639,-0.00126307
-1.41681,0.305331,0.303966,1,3,0,3.03978,-0.777311,1.46731,-1.64075,0.401992,0.666013,-2.71881,-1.79398,0.450639,-0.00126307
-1.41681,9.2026e-06,0.303966,1,1,0,4.02862,-0.777311,1.46731,-1.64075,-2.24074,-0.810824,-1.57409,-1.79398,0.450639,-0.00126307
-2.36872,0.153775,0.303966,2,3,0,3.19825,-0.988184,1.52275,-1.81563,-0.347819,-1.13472,1.30452,-8.29957,-5.78864,-1.38919
-2.36872,0.187418,0.303966,1,3,0,2.58204,-0.988184,1.52275,-1.81563,0.420324,-0.512591,0.524653,-8.29957,-5.78864,-1.38919
-2.36872,0.00604417,0.303966,3,7,0,3.63147,-0.988184,1.52275,-1.81563,-1.01756,1.55822,-0.0734949,-8.29957,-5.78864,-1.38919
-2.36872,0.198132,0.303966,1,3,0,2.86765,-0.988184,1.52275,-1.81563,0.854988,-0.733409,0.39062,-8.29957,-5.78864,-1.38919
-2.36872,0.114413,0.303966,2,7,1,2.77421,-0.988184,1.52275,-1.81563,0.461388,-0.866657,-0.543045,-8.29957,-5.78864,-1.38919
-0.958979,0.5,0.303966,2,6,1,3.71024,-0.254824,1.16596,-1.25577,-1.50005,1.43423,-2.47336,1.99966,3.42044,-0.331283
-3.59923,0.57091,0.303966,4,15,0,5.70855,-1.13505,0.828518,0.805715,-1.93401,1.30228,-0.659152,-1.34158,0.621984,4.79626
-0.600459,0.994653,0.303966,3,7,0,4.76373,0.356714,-0.0829319,-0.103683,3.17673,0.926095,-0.3618,-0.202413,-0.642058,0.558646
-0.439047,0.998079,0.303966,3,15,0,1.07545,0.747243,0.0854246,-0.650337,-0.303597,-0.281668,1.73758,1.13084,0.469022,0.232273
-0.680281,0.992207,0.303966,3,7,0,0.867293,0.972898,-0.269837,-0.54035,-0.284597,-0.644056,0.203632,0.898835,-0.3439,0.337496
-2.98064,0.863242,0.303966,2,3,0,3.24424,1.81267,-0.203191,-0.54194,-0.642531,0.459817,-0.405542,4.41787,2.402,-1.95764
-0.922633,0.997695,0.303966,2,7,0,4.07299,0.942709,0.000972509,-0.0497597,-2.47744,0.252881,2.04934,1.18074,0.239006,0.853979
-1.11942,0.99808,0.303966,3,7,0,1.34833,0.783079,0.239315,0.206408,0.752521,-0.162477,-0.153233,0.977774,0.43401,1.45379
-0.977822,0.998502,0.303966,3,7,0,1.45184,0.295077,0.0413473,0.288494,0.797651,0.26298,1.04612,0.0750631,-0.178667,1.69447
-0.564024,0.999952,0.303966,3,7,0,1.07806,0.407538,0.317442,-0.0747262,-0.0214005,-0.349326,1.574,0.403803,0.313708,0.861167
-1.51391,0.982166,0.303966,3,7,0,2.15122,0.741087,-0.864231,-0.172671,0.583236,-1.16367,-0.353687,-0.461409,-2.06673,-0.315755
-1.4934,0.97458,0.303966,4,15,0,2.89948,-0.507656,1.49014,-0.684439,0.948824,1.17788,-1.72987,0.491932,2.48973,0.000209928
-0.699739,1,0.303966,3,15,0,2.11471,0.404895,-0.258696,-0.226104,-0.915992,1.69848,-0.582522,-0.509874,-1.17347,0.103829
-1.98824,0.882945,0.303966,2,7,0,4.21514,-0.205699,-0.491821,-0.197786,-2.29222,-0.67538,0.60193,-2.32322,-2.60934,-2.34569
-1.75994,0.994762,0.303966,4,15,0,3.14594,-0.939259,0.552343,-0.0964343,0.617508,1.7436,-0.899813,-2.29158,-0.799979,-0.6834
-2.34097,0.933256,0.303966,3,15,0,4.51393,-0.739241,0.137578,-0.359439,1.39367,-1.51332,-1.80192,-3.46829,-2.59147,-3.14195
-2.58082,0.99396,0.303966,3,7,0,2.93435,0.472232,1.50924,-0.0616717,-0.412409,0.540107,-0.986213,1.89002,2.92703,-0.89292
-0.774416,0.94455,0.303966,3,7,0,3.62633,0.0108751,0.98532,-0.462042,1.63337,2.24072,0.475196,0.686115,1.66056,0.215931
-0.928517,0.994695,0.303966,2,3,0,0.932222,0.0395658,1.05718,-0.476474,-0.0269755,0.0244767,-0.13015,0.995333,2.01294,0.0333584
-1.55467,0.970145,0.303966,2,7,0,1.96602,0.23062,1.22258,-0.355586,0.568278,0.350361,1.13577,1.707,2.69896,-0.579312
-5.03366,0.837094,0.303966,3,7,0,5.40818,-2.09018,0.399806,0.707717,-0.380029,-0.882722,0.46447,-2.67745,-0.187471,2.69791
-1.47651,0.973801,0.303966,4,15,0,5.55548,1.17006,-0.842237,-0.67083,-1.253,-3.1124,0.3038,-0.361536,-2.37383,-0.351801
-1.3713,0.979796,0.303966,4,15,0,2.30526,1.43659,-0.700351,-0.835707,0.929867,0.752361,-1.45749,1.47937,-0.657571,0.187637
-0.743184,0.900883,0.303966,3,15,0,1.69441,0.99499,-0.411546,-1.21815,1.25546,-0.605922,1.08016,-0.659619,-2.06616,-0.152024
-0.712371,0.705079,0.303966,3,14,1,0.994057,1.08091,-0.321267,-0.960672,-0.0587048,0.396682,1.08659,1.29569,-0.106484,0.139656
-0.20529,0.939085,0.303966,2,7,0,7.04711,0.372965,0.332556,-0.923779,-3.10188,2.97773,0.296288,0.229107,0.188698,0.15436
-0.331019,0.999834,0.303966,3,15,0,0.413564,0.352724,0.220582,-0.417766,-0.014412,-0.0108999,0.659,-0.00445818,-0.1366,0.37832
-0.530017,0.944639,0.303966,4,15,0,2.01677,-0.145592,0.906726,-0.776631,0.248835,-1.55464,-1.77601,0.0101017,1.06242,0.206429
-0.964965,0.921015,0.303966,3,15,0,2.10221,-0.184258,0.684251,-1.64229,-0.609761,0.115463,2.28541,-6.27675,-5.40824,-1.35287
-1.38193,0.358885,0.303966,2,7,0,2.39939,-0.533857,0.822892,-1.08449,0.00938495,0.152427,2.30584,-4.37622,-3.01947,-1.57312
-1.95094,0.843558,0.303966,4,15,0,3.62083,1.43311,-0.114419,-0.767918,1.48667,-0.0678912,2.09004,4.17608,2.62855,-1.40444
-2.56433,0.844875,0.303966,1,1,0,2.72272,1.47352,-0.018139,-0.827247,0.626936,0.132595,0.122894,5.27703,3.78537,-2.57468
-0.711195,1,0.303966,2,3,0,2.87059,1.02758,-0.14054,-0.707717,2.18759,0.640886,-1.01484,1.68172,0.513607,0.138915
-1.22458,0.956251,0.303966,3,7,0,1.90961,1.22641,-0.668924,-1.34562,1.3094,-0.0315231,0.421278,-1.2915,-3.18684,-0.362026
-2.781,0.316048,0.303966,4,15,0,5.12066,1.31279,-1.44151,-0.193805,0.396204,-1.00142,-3.18169,0.0501727,-2.70413,-0.403277
-0.591169,0.987339,0.303966,3,7,0,3.62514,0.526553,0.320635,-0.121534,-2.7465,0.663399,-0.256496,0.678286,0.472367,0.766163
-2.30071,0.969861,0.303966,4,15,0,2.49914,0.888317,-1.25128,0.164673,0.402541,0.597519,0.220013,0.103341,-2.03626,0.533523
-1.45499,1,0.303966,3,7,0,2.73151,0.488423,-0.335391,0.442374,-0.612975,1.70702,-0.694191,0.250986,-0.572828,2.28581
-0.883263,0.978986,0.303966,3,7,0,2.6331,0.348532,0.41812,0.192366,0.454991,-0.570087,2.86234,0.374707,0.444295,1.46821
-2.28894,0.942717,0.303966,3,7,0,3.83599,0.65895,1.0534,-0.507283,0.0510141,-0.641168,2.71499,3.37341,3.76786,-2.30889
-1.44158,0.992993,0.303966,3,11,0,3.41451,0.664333,-0.43246,0.380327,0.71313,2.01606,-1.31028,0.432372,-0.664422,2.02455
-1.03613,1,0.303966,3,7,0,1.52724,0.573583,-0.135048,0.257883,-0.324357,0.80573,-1.07401,0.400643,-0.307988,1.62483
-0.172504,0.992774,0.303966,4,15,0,2.23256,0.340302,0.415512,-1.68569,-1.13382,1.67994,-1.72135,1.1445,1.21971,0.0121321
-0.172504,0.0182433,0.303966,3,7,0,4.33701,0.340302,0.415512,-1.68569,-3.10859,0.779026,-1.21112,1.1445,1.21971,0.0121321
-0.372219,0.542335,0.303966,4,15,0,0.435171,0.238219,0.590425,-1.70623,0.376543,-0.158889,0.0215025,3.28582,3.63803,-0.273168
-0.372219,0.522801,0.303966,1,3,0,0.579875,0.238219,0.590425,-1.70623,0.469868,0.302076,-0.693152,3.28582,3.63803,-0.273168
-0.372219,0.000129551,0.303966,2,7,1,1.96883,0.238219,0.590425,-1.70623,0.0584513,2.07685,0.524968,3.28582,3.63803,-0.273168
-0.372219,0.0132466,0.303966,2,3,0,2.51869,0.238219,0.590425,-1.70623,0.0600663,-2.28426,1.21139,3.28582,3.63803,-0.273168
-0.372219,0.411102,0.303966,1,3,0,2.82292,0.238219,0.590425,-1.70623,0.181079,0.753687,-3.43165,3.28582,3.63803,-0.273168
-0.372219,2.66857e-08,0.303966,1,1,0,4.18996,0.238219,0.590425,-1.70623,2.5117,0.65212,-2.58712,3.28582,3.63803,-0.273168
-0.289241,0.576535,0.303966,3,10,1,0.870478,0.449948,0.095868,-0.797488,0.0209148,0.557781,-1.57327,-0.448857,-0.802937,0.0389897
-0.239913,0.888592,0.303966,3,13,0,0.40881,0.478125,0.314626,-1.07516,0.126079,-0.274262,0.846356,1.03249,0.868993,0.0806605
-1.35678,0.983735,0.303966,3,11,0,1.96116,0.351085,-0.101812,0.455686,-0.202824,-0.162841,1.74704,0.158572,-0.294325,2.39553
-1.54648,0.987934,0.303966,4,15,0,2.1738,1.17755,0.0841209,-0.834712,-0.124763,-0.993437,1.18909,4.0098,2.91638,-1.32257
-0.623879,0.977772,0.303966,4,15,0,1.74833,0.401914,-0.00668088,-1.0856,0.500644,1.65348,0.519615,-2.51774,-2.92634,-0.858095
-2.02946,0.84311,0.303966,2,3,0,2.89223,0.951647,0.279146,-1.23575,1.33257,0.367435,-0.859664,6.90253,6.23003,-2.90644
-0.968608,0.949898,0.303966,2,7,0,2.3931,0.0302789,-0.0252908,-0.562486,-0.31162,0.666067,2.54461,-2.1973,-2.25286,-1.28634
-0.842017,0.807383,0.303966,2,3,0,3.38212,-0.0745826,-0.0326069,-0.134482,-1.22635,-1.35531,-2.6292,-1.16778,-1.1258,-0.149067
-1.53573,0.987518,0.303966,3,7,0,1.96707,1.44838,-0.444757,-0.206923,0.852725,0.281016,0.818039,1.865,-0.0281402,0.546356
-1.06962,0.997407,0.303966,3,15,0,2.34922,-0.583018,0.63167,-0.316018,1.16881,-1.44457,0.275406,-1.86154,-0.64685,-0.337302
-0.464758,0.997508,0.303966,3,15,0,1.6358,0.805045,0.0618293,-0.967039,0.0156199,1.66912,0.958391,1.76438,1.02116,0.0115186
-0.711787,0.989959,0.303966,4,15,0,1.00254,0.00034127,0.764911,-0.0890591,0.00505013,0.10861,-1.22867,0.0446223,0.809192,0.835203
-0.966384,0.989703,0.303966,4,15,0,2.52357,0.930131,0.135022,-1.04984,-1.27982,0.897207,1.84681,3.68092,2.88581,-0.804404
-0.455355,1,0.303966,1,1,0,0.824522,0.805971,0.051456,-1.01829,-0.810932,-0.542609,0.273114,1.79644,1.04192,0.00247553
-1.11581,0.97955,0.303966,3,15,0,1.35703,-0.44124,0.397793,0.194336,-0.329882,0.29847,0.940913,-0.96438,-0.125347,1.07134
-2.01654,0.913395,0.303966,1,3,0,3.76066,-0.929333,0.173472,0.0283652,-1.76023,-0.844726,-1.28304,-2.33154,-1.22874,-1.02259
-1.66383,0.979001,0.303966,4,15,0,3.59175,0.982618,0.688307,-0.00179409,1.39199,-0.098813,-2.50267,1.92874,1.63442,0.104486
-0.954638,0.986103,0.303966,2,7,0,3.34157,-0.564193,0.926317,-0.525157,-2.23965,-0.0918437,-1.58932,-1.61063,-0.120117,-0.0332425
-1.81266,0.967796,0.303966,3,11,0,2.5925,1.47515,-0.534218,0.0582667,1.34967,-0.373434,0.449311,1.66448,-0.344885,1.08332
-0.82085,0.997202,0.303966,3,15,0,2.70316,-0.468621,0.83227,-0.489596,-1.72703,1.06857,-1.34117,-1.43915,-0.138263,0.02181
-1.68674,0.634281,0.303966,2,7,0,3.5298,-0.52769,1.10293,0.311904,0.0917836,0.363543,3.07326,-0.609657,1.02097,1.85348
-0.530737,0.998393,0.303966,3,7,0,2.07569,-0.23597,0.759547,-0.639,-1.73557,0.160244,1.43729,-0.970439,0.0250773,0.128308
-1.08847,0.9464,0.303966,4,15,0,2.86208,1.00454,-0.575666,-1.0352,-1.84459,0.574257,1.38443,-1.36852,-2.94872,-0.584181
-1.69785,0.83539,0.303966,4,15,0,2.436,0.228852,-0.0216966,-1.24272,0.997519,-0.819686,-0.795109,-6.02704,-6.27758,-3.17628
-0.546771,1,0.303966,2,3,0,1.38973,0.413337,0.0579165,-1.27222,-1.23379,-0.854627,0.139755,-2.85908,-3.21451,-0.762305
-0.156873,0.394163,0.303966,2,6,1,1.02582,0.430497,0.270295,-1.72763,-0.795369,-0.277503,-1.7798,-0.437293,-0.597495,0.00779813
-0.156873,0.00286535,0.303966,2,7,0,2.61656,0.430497,0.270295,-1.72763,-2.50612,0.247732,0.52889,-0.437293,-0.597495,0.00779813
-0.156873,0.303082,0.303966,3,15,0,0.463638,0.430497,0.270295,-1.72763,0.814852,0.0479884,-0.532598,-0.437293,-0.597495,0.00779813
-0.655443,0.496783,0.303966,3,11,0,1.04187,-0.36122,1.03514,-1.41734,-0.33312,0.812355,0.755132,-1.28526,0.111105,0.00858492
-0.655443,0.265296,0.303966,1,3,1,3.46079,-0.36122,1.03514,-1.41734,0.0550818,0.366683,3.81072,-1.28526,0.111105,0.00858492
-1.76469,0.768357,0.303966,3,11,1,2.50451,-0.884089,1.58661,-0.740202,0.365118,-0.210795,-1.8835,-0.996922,1.47378,0.224649
-0.712345,0.833073,0.303966,3,9,0,3.00568,-0.383907,1.08894,-1.23126,1.28695,-1.47471,-2.16122,-0.655718,0.817128,0.078924
-1.02251,0.743819,0.303966,3,15,0,2.10834,0.158359,0.976714,-0.06548,0.531829,-1.1617,1.61605,0.622168,1.44052,0.68854
-3.25445,0.986871,0.303966,3,7,0,3.34877,1.4809,-1.60033,-0.214781,0.289645,0.231659,-0.477473,0.178456,-2.90277,-0.453188
-1.56065,0.996579,0.303966,3,15,0,4.56989,0.703487,-0.878402,-0.166674,1.53846,-2.4121,-0.392414,-0.556924,-2.13881,-0.42177
-1.11968,0.927541,0.303966,4,15,0,3.29237,-0.57285,0.654608,0.0495846,0.0805068,2.07133,-1.82975,-1.15826,0.0691997,0.725823
-3.81089,0.960451,0.303966,4,15,0,4.78932,2.03725,-1.41496,0.189767,-0.648461,-1.2704,1.12785,1.96479,-1.48742,1.45393
-2.30393,0.957399,0.303966,4,15,0,9.08754,-0.0811692,1.30179,0.518486,3.87624,-1.3369,-1.52156,0.0934076,1.47636,2.7347
-1.03334,0.987143,0.303966,4,15,0,2.85699,0.588684,0.521636,-1.10796,2.17101,-0.0406671,-0.420204,4.09271,4.02566,-1.22992
-0.250596,0.884455,0.303966,2,3,0,2.28132,0.428057,0.156537,-0.866209,1.49929,1.26457,1.78566,-0.383907,-0.655427,0.0602574
-0.892073,0.866857,0.303966,4,15,0,1.73395,0.760706,-0.491886,-0.233479,-0.887029,-0.946237,1.08355,0.0279394,-1.22465,0.290291
-1.18289,0.786253,0.303966,3,7,0,2.65925,1.36511,-0.54422,-1.42324,0.747047,0.329723,2.54115,2.96196,1.05263,-0.0899717
-0.483555,0.465924,0.303966,2,5,0,2.70873,0.645741,-0.1413,-1.04799,0.947354,-1.8679,-1.83097,-1.17417,-1.96121,-0.284267
-0.231523,0.893369,0.303966,2,3,0,1.33541,0.394095,0.202229,-1.08951,1.61019,0.536232,-0.295877,-0.771327,-0.963192,-0.0405324
-0.696862,0.878375,0.303966,3,15,0,1.35388,0.839146,-0.231905,-1.86672,-0.380186,0.542528,1.61797,-4.21951,-5.29056,-0.587958
-0.171109,0.406927,0.303966,2,5,1,5.17834,0.544227,0.187549,-2.32752,1.41759,-1.84304,3.99499,0.920507,0.563828,0.00816647
-0.171109,0.260036,0.303966,1,3,0,0.600939,0.544227,0.187549,-2.32752,-0.724903,0.36002,-0.984472,0.920507,0.563828,0.00816647
-0.171109,7.16925e-11,0.303966,1,1,0,2.06498,0.544227,0.187549,-2.32752,-1.845,-0.456923,-1.66593,0.920507,0.563828,0.00816647
-0.171109,1.76333e-10,0.303966,1,1,0,0.720611,0.544227,0.187549,-2.32752,0.576629,0.893638,-0.851396,0.920507,0.563828,0.00816647
-0.297035,0.327822,0.303966,1,3,1,1.06779,0.751776,-0.0359785,-2.43104,-1.02854,0.778731,0.895353,-0.851197,-1.63895,-0.0121392
-0.297035,1.28842e-10,0.303966,1,3,1,2.84017,0.751776,-0.0359785,-2.43104,0.482432,1.41976,3.02234,-0.851197,-1.63895,-0.0121392
-0.297035,2.12055e-16,0.303966,1,1,0,1.04474,0.751776,-0.0359785,-2.43104,-1.37097,0.0444681,-0.419216,-0.851197,-1.63895,-0.0121392
-0.297035,6.11886e-06,0.303966,1,2,1,1.3918,0.751776,-0.0359785,-2.43104,0.024963,1.50118,-1.23263,-0.851197,-1.63895,-0.0121392
-0.297035,9.48363e-13,0.303966,1,1,0,1.20012,0.751776,-0.0359785,-2.43104,-0.899082,-1.10326,0.920303,-0.851197,-1.63895,-0.0121392
-0.297035,0.00141324,0.303966,1,3,1,0.872785,0.751776,-0.0359785,-2.43104,0.0449837,1.0725,-0.928142,-0.851197,-1.63895,-0.0121392
-0.430519,0.191003,0.303966,1,3,1,0.963849,0.755115,0.0219643,-2.38518,-0.97669,-0.613294,0.439058,6.52148,5.78833,-0.273403
-0.430519,0.0713878,0.303966,2,3,0,1.85221,0.755115,0.0219643,-2.38518,-0.967916,-1.28934,-1.57581,6.52148,5.78833,-0.273403
-0.430519,3.09656e-94,0.303966,1,1,0,2.02067,0.755115,0.0219643,-2.38518,0.856748,1.86921,-0.569516,6.52148,5.78833,-0.273403
-0.430519,3.90012e-88,0.303966,1,1,0,1.15302,0.755115,0.0219643,-2.38518,-0.53276,-1.23844,-0.590014,6.52148,5.78833,-0.273403
-0.430519,6.21396e-10,0.303966,1,3,1,0.962716,0.755115,0.0219643,-2.38518,-0.755693,0.713172,-0.838446,6.52148,5.78833,-0.273403
-0.430519,9.64709e-14,0.303966,1,3,1,0.549398,0.755115,0.0219643,-2.38518,-0.267587,0.363401,-0.483944,6.52148,5.78833,-0.273403
-0.430519,1.26277e-20,0.303966,1,1,0,2.87773,0.755115,0.0219643,-2.38518,1.80049,1.84103,0.142825,6.52148,5.78833,-0.273403
-0.430519,1.00726e-08,0.303966,1,3,1,1.31313,0.755115,0.0219643,-2.38518,-1.25261,0.713075,0.743708,6.52148,5.78833,-0.273403
-0.430519,0.00881717,0.303966,1,3,1,2.49572,0.755115,0.0219643,-2.38518,-0.0200147,1.3709,-2.70891,6.52148,5.78833,-0.273403
-0.430519,2.05848e-07,0.303966,2,4,1,2.91764,0.755115,0.0219643,-2.38518,-0.766223,-0.344194,3.42148,6.52148,5.78833,-0.273403
