# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-2.51817,0.989283,0.323963,3,7,0,4.1937,-0.821906,1.66901,0.224315,0.156019,2.49484,-0.908029,-0.745981,1.74494,1.55714
-2.4772,0.999908,0.323963,3,7,0,2.57728,-0.772438,1.63718,0.255266,0.419532,-0.482942,-0.0419128,-0.690483,1.71914,1.65499
-1.21145,0.937328,0.323963,4,15,0,3.87256,1.01251,-0.646562,-0.915938,0.971513,-1.9673,-2.66235,-1.24994,-2.90901,-0.659453
-3.07069,0.802172,0.323963,4,15,0,4.59663,2.09654,-0.923674,-0.448687,1.60852,1.26257,1.54007,3.18739,0.167176,-0.0774326
-4.23696,0.982614,0.323963,3,7,0,5.21483,2.36543,-1.07536,0.207272,-1.76716,-0.134514,0.969748,2.73663,-0.704159,1.30511
-4.58958,0.771375,0.323963,3,7,0,8.76456,1.95729,-1.01313,0.730576,-2.86374,0.555759,3.1274,2.00739,-0.963033,4.30011
-5.82457,0.962076,0.323963,3,15,0,10.5724,1.25013,1.57885,-0.227737,3.83644,-1.94208,-0.947217,4.5629,4.89161,-6.32526
-3.5169,1,0.323963,2,3,0,5.95346,1.16195,1.25111,-0.0665695,1.04849,2.61985,-1.56122,3.08675,3.17592,-2.3677
-1.70281,0.933922,0.323963,3,7,0,5.56438,-0.353856,0.663005,0.510796,-2.98764,-2.48762,0.870318,-0.504722,0.512139,2.71439
-0.81776,0.99898,0.323963,3,7,0,2.21411,0.656878,0.510731,-0.601363,0.406187,-1.26624,-2.14326,2.11976,1.97362,-0.342437
-3.08485,0.996958,0.323963,3,7,0,3.9289,-0.185795,1.31599,0.736963,-1.61358,0.319799,0.906123,-0.0937282,1.40806,4.32933
-0.931478,1,0.323963,3,7,0,3.45692,0.503981,0.74811,-0.349962,-0.466056,1.96814,2.70104,1.5589,1.80303,-0.0560427
-0.608969,0.995256,0.323963,3,15,0,2.02567,-0.0750185,0.939928,-0.681741,2.10814,-0.0398174,1.21835,0.459502,1.47445,0.182692
-0.744841,0.972748,0.323963,3,7,0,1.31131,-0.0216232,0.900462,-0.220732,0.474206,1.27834,-0.747662,0.212624,1.13471,0.607807
-0.687551,0.998199,0.323963,4,15,0,0.984178,1.07587,-0.293035,-1.13817,-0.817742,-0.429163,-0.639759,1.6081,0.239194,0.0735789
-1.20824,0.704214,0.323963,2,7,0,3.77705,1.24987,-0.117207,-0.313212,-1.6644,-0.957413,2.80446,2.0066,0.639519,0.228428
-1.11569,0.994787,0.323963,3,11,0,2.3336,-0.632081,0.863352,-0.13544,-2.17701,0.253084,-0.354243,-1.28361,0.211824,0.438947
-5.12504,0.891748,0.323963,3,15,0,6.89161,2.38107,0.383576,0.564462,-2.07882,1.53667,0.775259,3.03962,1.04213,1.75122
-1.13365,0.984788,0.323963,3,11,0,6.54764,-0.43637,1.15882,-0.154638,4.20178,0.839261,2.02241,-0.444197,1.15099,0.733934
-1.77839,0.969841,0.323963,3,11,0,2.58007,-0.667797,-0.116701,0.0982106,-0.841447,1.46512,-0.722564,-1.91073,-1.35963,-0.663133
-2.62528,0.990462,0.323963,3,7,0,5.15815,-0.888783,-0.482914,0.428267,1.08609,2.12995,-2.33365,-1.78046,-1.37459,0.482549
-2.82076,0.95446,0.323963,3,7,0,3.78747,-0.386969,-0.413132,0.788287,1.49106,0.546861,-1.27468,-0.70284,-0.729003,4.35561
-1.96365,0.9841,0.323963,4,15,0,4.02105,1.38409,-0.147437,-0.984003,-0.263898,0.126075,3.10501,5.0228,3.49127,-1.71039
-1.6352,0.991852,0.323963,4,15,0,2.69689,0.00578104,1.34347,-0.533703,0.941578,-1.19254,-1.53864,1.81169,3.14938,-0.777663
-1.28037,0.997943,0.323963,2,3,0,1.79152,-0.0322018,1.25231,-0.416908,-0.601787,-1.20215,0.592288,1.10022,2.38472,-0.122658
-2.90396,0.966372,0.323963,3,15,0,5.26228,1.60707,0.273375,0.48716,1.1517,-2.62842,1.3225,2.04199,0.708291,2.14823
-2.74532,0.947677,0.323963,2,7,0,5.13278,0.870399,-0.22334,0.771836,-2.65784,-1.58328,-0.391208,0.853068,-0.240671,4.68034
-2.67029,0.97186,0.323963,2,3,0,3.50823,0.77326,-0.0173578,0.778248,0.564761,-0.683708,1.74954,0.779103,-0.0115151,4.74202
-2.17268,0.990807,0.323963,3,15,0,3.39689,0.499173,-0.928927,-0.358197,0.152485,0.343567,2.37372,-1.8712,-3.2993,-2.25626
-0.720559,0.998092,0.323963,3,7,0,2.34432,1.00379,-0.18277,-0.487373,-1.13984,-2.32464,0.120863,1.24981,0.0632538,0.354452
-0.443974,0.653376,0.323963,3,7,0,3.78403,0.7621,0.106396,-0.817987,-2.46208,-0.756818,2.8356,1.48247,0.826762,0.0936948
-0.912835,0.982525,0.323963,3,15,0,1.55664,1.17369,-0.255627,-0.894082,-0.495758,1.54199,0.234113,2.30878,0.879469,-0.0482473
-0.912835,0.763593,0.323963,1,3,0,3.78256,1.17369,-0.255627,-0.894082,2.20955,2.06034,-1.73861,2.30878,0.879469,-0.0482473
-0.789823,0.976546,0.323963,2,3,0,1.21357,1.05765,-0.451513,-0.888914,-0.776062,-1.06828,0.0246627,0.33544,-1.17372,0.0808537
-0.952844,0.957944,0.323963,4,15,0,1.60332,-0.438201,1.08726,-0.327463,0.68816,0.279691,1.56025,-0.590544,0.934916,0.507424
-2.72471,0.806413,0.323963,2,7,0,9.09041,-1.3132,0.875192,-0.281862,-4.89772,-1.17217,0.628153,-3.36247,-1.17407,-1.82078
-1.50162,0.904815,0.323963,2,3,0,4.66514,-0.855893,0.900496,-0.00719456,3.09538,0.129028,1.9242,-1.54939,0.206997,0.511643
-1.65242,0.933167,0.323963,3,7,0,4.37579,0.015358,1.38013,-0.35802,0.658935,-1.84554,-2.91714,1.38084,2.74561,-0.422492
-1.32087,0.991698,0.323963,3,15,0,2.83688,0.370919,0.613401,0.370159,0.451217,2.43443,-0.444239,0.49308,0.735562,2.06531
-0.553265,0.975032,0.323963,4,15,0,2.91225,0.779675,-0.181302,-0.426395,-2.0621,-2.32865,-0.0713771,0.475085,-0.485891,0.386681
-2.05163,0.929846,0.323963,3,7,0,2.78623,1.15787,0.602139,0.297412,-0.0429799,1.19283,1.36287,1.72708,1.17135,1.22539
-0.997514,0.985128,0.323963,3,15,0,3.21456,-0.0450577,0.103843,0.271739,-2.61557,-1.15585,-0.969461,-0.433801,-0.2849,1.46176
-2.16394,0.962004,0.323963,3,15,0,3.03316,0.922205,-0.00256628,0.621621,-1.69875,0.232487,0.814631,0.977427,0.0526551,3.45626
-0.917549,0.987672,0.323963,3,7,0,2.60879,0.0206975,-0.186388,0.00218867,-1.36888,0.0421962,-2.40912,-0.869284,-1.07637,0.208845
-0.402147,0.991198,0.323963,4,15,0,1.8929,-0.00407617,0.617053,-0.47153,-0.562759,-0.651132,2.49074,-0.299938,0.321191,0.355346
-0.366487,0.99608,0.323963,4,15,0,0.81142,0.707457,0.124973,-1.27195,-0.751431,0.971559,-0.607881,2.03428,1.45179,-0.0597406
-0.452594,0.572985,0.323963,2,7,1,2.08142,0.614497,0.317513,-0.947891,-0.897531,0.965676,2.38845,1.97145,1.67446,-0.126365
-0.413882,1,0.323963,4,15,0,0.583784,0.260439,0.48,-0.318144,-0.670476,-0.122623,-0.509094,0.283572,0.503133,0.52897
-0.33129,0.993991,0.323963,4,15,0,1.42135,0.601606,0.0228627,-0.676416,0.87889,1.41214,-1.40898,0.200354,-0.37839,0.216887
-1.02131,0.980439,0.323963,3,15,0,1.71243,1.26541,-0.399533,-1.09875,-0.193797,1.41338,0.977663,2.50487,0.83993,-0.0595686
-1.31761,0.926341,0.323963,4,15,0,2.79558,0.504717,-0.552671,0.272912,1.66668,-1.74304,0.527492,0.0550433,-1.00234,1.37702
-0.638604,0.984664,0.323963,3,15,0,1.43994,0.153335,-0.0449811,-0.169663,-0.209423,1.48133,-1.11645,-0.716924,-0.91524,0.172828
-1.34911,0.994311,0.323963,2,7,0,2.0186,0.0905678,-0.392339,0.3485,0.03012,0.815922,-1.55288,-0.422435,-0.905342,1.47934
-1.13538,0.986764,0.323963,2,7,0,2.40717,0.733733,0.437467,0.16857,-1.04391,-1.66505,1.25999,1.04995,0.753688,1.26085
-0.71402,0.984993,0.323963,3,11,0,2.26788,-0.283672,1.01453,-0.572419,-2.15736,-0.83473,-1.04709,-0.275309,1.02289,0.318253
-2.92469,0.949868,0.323963,3,7,0,5.1826,-0.386317,-1.07902,0.522617,0.749882,-1.38831,-2.79952,-1.15758,-1.85028,1.15227
-0.859132,0.992778,0.323963,3,7,0,3.51898,0.366893,0.763288,-0.112365,0.980702,2.3821,-2.23807,0.870173,1.26657,0.596421
-0.634988,0.983945,0.323963,2,7,0,1.84728,-0.0569652,0.165498,-0.241734,1.14899,1.83842,0.586773,-1.06187,-0.839404,-0.00606025
-0.603049,0.989274,0.323963,4,15,0,0.997349,0.756099,-0.255153,-1.08916,-0.370204,-1.1848,0.330308,-1.25084,-2.2621,-0.342846
-0.488577,1,0.323963,2,3,0,0.636957,0.869167,-0.0345924,-0.985846,-0.0480925,-0.710453,-0.354498,1.63327,0.729511,0.0579364
-1.36116,0.881928,0.323963,3,15,0,2.90519,1.44921,-0.729901,-1.21255,2.40935,0.617699,0.237633,1.34869,-0.830414,0.0875754
-1.18198,0.793154,0.323963,4,15,0,3.10993,0.292723,-0.399164,0.268844,2.00489,-1.96761,-0.0451816,-0.194785,-0.886672,1.30515
-1.60429,0.985475,0.323963,4,15,0,2.44335,1.41738,-0.779547,-0.274265,-0.30054,-0.653278,1.83876,1.26099,-0.935941,0.563666
-0.543907,0.986021,0.323963,4,15,0,2.24608,0.887795,-0.232681,-0.753969,2.56218,-0.147832,0.5672,0.557658,-0.562818,0.197239
-0.512457,0.651113,0.323963,3,15,0,1.49231,-0.206593,0.816268,-1.46374,-0.920927,1.51585,-1.01446,-2.42063,-1.39777,-0.208876
-0.294301,0.706343,0.323963,2,7,0,1.00084,0.132706,0.628998,-0.889828,-0.352483,1.0814,-1.36713,0.331336,0.827628,0.16204
-0.338942,0.923222,0.323963,3,15,0,1.07697,0.637683,0.15628,-1.98207,-0.118,0.980323,1.54426,4.10195,3.62054,-0.208851
-0.338942,1.88732e-22,0.323963,1,1,0,3.42316,0.637683,0.15628,-1.98207,-1.98013,-0.455836,-3.12405,4.10195,3.62054,-0.208851
-0.192723,0.336125,0.323963,1,3,0,1.24527,0.4272,0.340335,-1.84735,-1.63475,0.870894,0.99046,2.00994,1.92308,-0.0374083
-1.16125,0.293769,0.323963,2,5,0,1.70392,0.242426,0.211805,-1.68545,-0.103061,-0.43159,-1.53133,-7.73128,-7.7619,-2.15016
-3.00033,0.709611,0.323963,4,15,0,4.22482,1.27713,-1.33125,0.42407,1.13292,1.0203,-1.76223,0.94214,-1.66624,2.07323
-0.964361,0.998508,0.323963,3,7,0,3.4384,0.82185,-0.158585,0.101345,-1.29028,2.34575,-1.87048,0.768832,-0.211603,1.22125
-3.45603,0.936925,0.323963,3,7,0,5.54665,0.0124482,-0.204156,0.954384,2.54173,0.0363526,-1.51881,-0.123939,-0.340543,6.6193
-0.624581,0.94386,0.323963,2,3,0,4.54678,0.170501,0.0403924,-0.0357291,0.581942,0.925777,-4.14696,-0.38512,-0.515228,0.643611
-0.427244,0.999235,0.323963,3,7,0,0.715253,0.296763,0.0632748,-0.366883,0.513275,0.401934,-0.932915,-0.470077,-0.703566,0.197779
-2.16405,0.949908,0.323963,3,7,0,2.5823,0.584864,-0.836303,0.543053,0.604799,0.950851,-0.722552,0.25421,-1.16696,2.63879
-2.79507,0.969473,0.323963,3,7,0,4.19045,-0.174324,-0.863675,-0.12955,-0.378923,-2.15361,-1.07807,-2.4629,-3.15225,-3.27032
-5.44777,0.977537,0.323963,3,7,0,8.09381,0.0743646,2.61379,0.468853,-1.763,0.0862357,2.9779,0.841736,3.38116,1.0501
-4.42267,1,0.323963,2,3,0,5.50008,-0.117803,2.33468,0.456365,0.784446,1.89526,0.540675,0.479792,2.93227,1.60149
-2.83694,0.977649,0.323963,4,15,0,6.36911,-0.307459,-0.557016,0.777296,-3.19074,0.388093,-2.14273,-0.643952,-0.893509,4.19724
-1.92221,0.953199,0.323963,3,7,0,3.92042,1.04879,0.100485,-1.35559,-0.960699,-0.552347,-2.83361,7.38474,6.43644,-2.60146
-0.914305,0.929912,0.323963,3,9,0,2.46268,-0.19524,0.234698,0.16662,0.63519,-1.11127,-2.335,-0.688789,-0.258851,1.05556
-0.80874,0.753541,0.323963,3,15,0,1.62559,-0.373069,1.15632,-1.08208,-0.412832,-1.04472,-1.55747,0.106275,1.63566,0.0884575
-2.01963,0.79376,0.323963,4,15,0,3.94513,0.153984,1.09423,-1.15398,2.40637,-1.42296,-0.101088,5.38217,6.32242,-2.61928
-0.805302,0.924706,0.323963,2,3,0,2.02806,-0.215958,0.655292,-1.26882,1.28742,1.83782,-0.010293,-3.86998,-2.99873,-0.976452
-0.506014,0.806066,0.323963,3,11,0,1.14981,0.332723,0.619093,-0.47114,0.320721,-0.918946,1.40239,0.906496,1.19287,0.261431
-0.489411,0.999398,0.323963,2,7,0,0.575937,0.263495,0.659189,-0.492256,-0.55759,0.0664859,-0.198424,0.784045,1.17974,0.27238
-0.403865,0.980374,0.323963,3,7,0,1.16476,0.363869,0.232216,-0.262192,0.838404,1.5481,-0.225011,0.140678,0.00902481,0.562433
-0.420127,0.736618,0.323963,3,11,1,1.07639,0.867319,-0.14726,-1.36429,0.28577,-0.17824,-1.72483,0.742738,-0.271842,0.0642984
-0.911177,0.860759,0.323963,4,15,0,3.11767,0.515227,-0.429621,-0.0380232,-1.9878,2.19767,0.557604,-0.178135,-1.12298,0.481226
-0.811789,0.669124,0.323963,3,11,0,2.11194,0.517786,0.499586,-1.2527,0.82353,-0.884986,2.11378,4.05973,4.04153,-0.942603
-0.519258,0.871009,0.323963,3,7,0,1.70181,0.0436865,0.198699,-0.246651,-0.407286,-0.589529,-2.23801,-0.751931,-0.596918,0.224088
-0.627201,0.989487,0.323963,4,15,0,1.55204,0.831643,0.163958,-0.691283,-1.17803,0.37949,-1.60765,1.89728,1.2296,-0.0340223
-0.760611,0.996293,0.323963,3,15,0,1.57722,1.00562,-0.433341,-0.800847,-0.277302,1.77401,0.442997,0.23203,-1.20693,0.0809369
-0.32126,0.989968,0.323963,3,11,0,2.06182,0.568687,0.249581,-0.757208,-1.63336,2.11691,0.0956428,0.978221,0.659115,0.183049
-0.611537,0.835446,0.323963,2,7,0,2.60567,0.784814,0.167923,-0.375218,1.14012,-0.628819,2.73212,1.26037,0.643483,0.365378
-0.716941,0.996473,0.323963,3,15,0,1.36353,0.909116,-0.363174,-0.47027,0.156241,-1.57307,-0.466825,0.442299,-0.82999,0.305338
-1.18253,0.991078,0.323963,3,11,0,2.48445,-0.659739,1.37657,-1.74253,0.854421,-1.61525,1.52928,-1.03058,1.00573,0.0264366
-0.227572,0.90167,0.323963,3,15,0,1.57834,0.578549,0.14408,-1.15453,-1.84858,1.24382,-0.787935,0.522515,0.0880459,0.0990423
-0.794277,0.973388,0.323963,3,15,0,1.74989,0.991583,-0.439714,-1.15379,-1.54626,1.22669,-0.0620908,-0.780519,-2.21182,-0.212967
-0.673841,0.939592,0.323963,2,7,0,1.46511,1.0093,-0.13298,-1.11366,-0.275832,1.76951,0.308784,2.38312,1.24085,-0.0956773
-1.47845,0.879613,0.323963,3,7,0,2.43425,1.51481,-0.746973,-1.2266,1.42961,1.14011,-0.803545,1.97562,-0.286163,0.0677525
-2.43478,0.834856,0.323963,3,7,0,3.11853,1.84996,-0.909566,-1.23832,0.988533,1.25628,0.542234,4.37536,1.61583,-0.451857
-2.19386,0.911962,0.323963,4,15,0,3.90579,-1.08198,1.65827,-0.444549,1.28342,1.70884,-1.68778,-1.45157,1.28868,0.354882
-2.25051,0.997863,0.323963,4,15,0,2.86021,1.80767,-0.91209,-1.20421,0.692659,-0.559272,1.40258,3.66842,0.948657,-0.22151
-1.64254,0.658941,0.323963,2,7,0,3.54381,1.50541,-0.813868,-0.521183,-1.5576,0.492597,2.42393,1.40146,-0.917816,0.34881
-3.06862,0.940477,0.323963,4,15,0,3.36015,-0.571361,1.68505,0.53588,0.247435,0.933599,0.562934,-0.439366,1.81705,2.86963
-2.99878,0.999768,0.323963,3,7,0,4.16065,-0.800751,2.05657,-0.13652,-0.170803,-1.06249,-2.04515,-0.107473,2.74985,0.39527
-2.7542,0.985426,0.323963,3,7,0,4.45678,-1.30377,1.60512,-0.880615,-2.61912,-0.0404757,0.00575955,-3.78786,-0.878968,-0.888497
-1.91645,0.984575,0.323963,4,15,0,3.49121,-1.06052,1.35734,-0.378111,1.58944,-0.797625,1.94015,-1.97943,0.438425,0.0730429
-3.18698,0.850559,0.323963,3,15,0,5.86363,1.10175,1.32652,0.27175,0.699563,-2.69825,-1.95358,2.08901,2.31378,0.0436101
-5.45149,0.989169,0.323963,3,7,0,6.73957,0.197061,2.50105,0.626411,2.19904,0.0342665,0.644898,0.759862,3.06386,2.39153
-8.38101,0.982528,0.323963,4,15,0,9.09292,-2.33751,1.65109,-0.71318,-0.62889,1.5696,0.321922,-8.22729,-4.23869,-8.09159
-4.54861,0.982386,0.323963,3,7,0,10.2188,-0.246325,2.2769,-0.339571,1.30441,-3.0147,3.80913,2.32221,4.84544,-2.83816
-3.24252,1,0.323963,3,15,0,5.99012,-1.17624,2.07892,-0.151678,2.85919,1.61042,-0.674214,-0.939926,2.31524,0.697104
-3.76741,0.963542,0.323963,4,15,0,4.89979,2.13927,-1.56739,-1.45322,0.277649,1.90325,-1.0726,-0.719994,-4.42666,-0.392283
-3.31816,0.999311,0.323963,3,7,0,4.26033,2.14971,-1.35768,-0.971311,1.43023,-0.794029,-1.15779,2.59513,-0.912259,0.114892
-1.97707,0.898321,0.323963,3,7,0,4.13555,1.66766,-1.00631,-1.04165,-2.93007,0.297185,0.180922,1.13083,-1.54313,0.0886343
-2.50613,0.976105,0.323963,4,15,0,3.95188,-0.971752,1.8906,-1.20348,-1.56117,-0.453309,1.93595,1.14455,4.0069,-0.313394
-0.512056,0.970817,0.323963,3,11,0,4.86082,0.402261,-0.0840688,-0.591823,-2.43473,3.28575,-1.15971,-0.936921,-1.42325,-0.24291
-4.03787,0.60979,0.323963,2,7,0,8.68969,1.95388,0.384728,-0.12525,3.72784,0.833583,2.21531,4.02272,2.45357,-2.55327
-1.50711,0.909097,0.323963,3,7,0,6.3024,0.115203,-0.184487,0.502941,-2.98988,-0.773256,-3.3943,-0.176453,-0.476143,2.50173
-4.09612,0.949994,0.323963,4,15,0,4.75441,0.258807,-1.17234,-0.426481,-1.46792,0.398339,0.63617,-3.59366,-5.02481,-5.89857
-1.4591,0.987986,0.323963,2,3,0,4.61929,0.449704,-0.59607,0.339778,0.793144,2.42553,2.7443,0.0064398,-1.03933,1.58534
-1.57557,0.937193,0.323963,3,11,0,3.80581,-0.188615,0.773144,0.46006,-0.936912,2.03776,-2.19196,-0.245862,0.715897,2.50137
-0.70334,1,0.323963,3,7,0,1.93021,-0.24779,1.03722,-0.683759,-0.0436207,-0.694328,-2.29306,-0.00741089,1.2776,0.240019
-1.52557,0.976299,0.323963,3,15,0,2.44762,1.25852,-0.820963,-1.03286,-1.79674,0.705344,0.0832968,-1.03494,-3.11442,-0.539852
-1.95536,0.890091,0.323963,4,15,0,2.38917,1.68273,-0.743969,-0.433604,0.023883,0.478174,1.33909,2.18392,-0.242779,0.314592
-1.16322,0.96829,0.323963,3,7,0,3.02369,1.24493,-0.169304,-0.33438,-2.68677,0.128196,0.555935,1.92304,0.508808,0.276749
-1.95832,0.993622,0.323963,3,7,0,2.37208,1.54563,-1.02494,-0.515956,-0.683684,-1.00071,-0.520334,0.963276,-1.60729,0.235483
-1.29421,0.94024,0.323963,3,7,0,3.32843,1.41598,-0.562288,-0.858596,0.423925,2.86816,0.250765,2.11482,0.136559,0.0918703
-0.91898,0.455512,0.323963,3,13,1,2.27639,1.22785,-0.518811,-1.45526,-1.2189,0.0986544,-2.16107,0.875917,-0.870739,0.0477038
-0.505739,0.800674,0.323963,4,15,0,1.75007,0.93716,-0.243725,-1.50495,0.0235506,-1.81538,-1.46359,0.23202,-0.948865,0.0247851
-0.395397,0.73427,0.323963,3,9,1,2.12634,0.59185,0.0930542,-0.424942,1.04473,-0.747653,-2.50543,0.490574,-0.00822173,0.42308
-0.502606,0.989939,0.323963,4,15,0,1.19043,0.737926,0.200475,-0.789353,-0.627912,1.55039,-0.243287,1.75714,1.21969,-0.00800299
-0.764071,0.98327,0.323963,3,15,0,1.86485,-0.434556,0.904636,-0.609717,2.05118,-0.397031,-0.299137,-1.30835,0.0308446,0.0698581
-3.5714,0.795113,0.323963,2,7,0,6.6366,1.24884,1.28221,0.50809,2.67358,-0.222833,2.46135,1.90143,1.93479,1.58611
-2.34456,0.973513,0.323963,3,13,0,6.07106,-0.596986,1.8122,-0.165273,-3.60674,-1.02001,-1.08491,0.0808157,2.49001,0.388427
-2.33763,0.959876,0.323963,3,15,0,4.10531,0.91986,0.228088,-1.52628,1.5762,-2.14662,-0.457192,9.80572,9.11394,-3.68262
-1.47662,0.556309,0.323963,3,7,0,4.46484,0.0434275,-0.0720049,-0.782106,1.61478,-0.232245,-3.32013,-3.57312,-3.68855,-2.52765
-2.42662,1,0.323963,2,3,0,3.1852,0.872788,0.395602,-1.29108,-0.956098,-1.48734,0.0364021,8.0172,7.54002,-3.78376
-1.52787,1,0.323963,4,15,0,2.58533,-0.448994,-0.220076,0.211954,-1.57377,0.405314,-1.38204,-1.36348,-1.13457,0.250136
-0.961731,0.996137,0.323963,2,7,0,1.82103,-0.00937493,0.0094447,0.231806,-1.59476,-0.941055,0.270554,-0.467372,-0.448552,1.25633
-0.863637,0.957216,0.323963,3,15,0,1.34285,0.356467,0.47468,0.156357,-0.675141,-0.86856,0.935562,0.431771,0.549984,1.35938
-1.33894,0.990306,0.323963,3,15,0,2.04158,1.23103,-0.211598,0.0175798,0.527322,-1.2832,-1.06162,1.51221,0.0695791,0.953895
-1.31032,0.985853,0.323963,4,15,0,2.86227,-0.315938,0.0821232,0.362848,-2.35441,0.659402,-0.583821,-0.781539,-0.383478,1.61825
-1.6691,0.998019,0.323963,3,7,0,1.72873,-0.489557,-0.0786545,0.435391,-0.225375,-0.335762,-0.307286,-1.03226,-0.621362,1.68521
-2.40514,0.964627,0.323963,3,15,0,4.13174,1.18827,0.0337771,-1.30606,-0.774919,-2.14516,-1.49497,7.91852,6.76402,-3.25039
-1.39998,0.70028,0.323963,2,3,0,3.96752,0.780335,-0.466953,-1.19597,-1.92899,-2.40641,1.09444,-3.75552,-5.00281,-1.79009
-1.21218,1,0.323963,4,15,0,2.12349,-0.645663,0.8716,-0.00300734,-0.88408,-0.75389,-1.65829,-1.15095,0.366311,0.740218
-0.535238,0.852052,0.323963,3,15,0,1.32939,0.0165296,0.860124,-0.718482,1.00241,-0.805119,-1.35726,0.641227,1.48482,0.144907
-0.29453,0.982802,0.323963,3,7,0,0.804517,0.397003,0.123235,-0.764771,1.38515,0.18441,0.349031,-0.56294,-0.836708,0.0170076
-0.844815,0.991477,0.323963,4,15,0,1.27408,1.11578,-0.473355,-0.85839,-0.290549,1.29959,-0.10987,0.638359,-0.95078,0.138697
-1.46476,0.252929,0.323963,3,7,0,3.26234,1.28327,-0.252332,-1.25977,-0.22465,-0.85156,2.76164,5.04419,3.50859,-1.05808
-1.36481,0.923166,0.323963,1,3,0,2.0612,1.20218,-0.122733,-1.12185,-1.2355,0.31601,1.17908,4.51386,3.18895,-1.05717
-0.530455,0.953679,0.323963,4,15,0,4.16884,-0.133129,0.697807,-0.343476,-0.31518,-3.85791,0.4243,-0.458145,0.37279,0.449961
-1.18914,0.951178,0.323963,3,15,0,4.28955,0.0679206,-0.430394,0.00312632,0.95228,-3.2439,1.28232,-1.01595,-1.51427,-0.175873
-0.688083,0.99637,0.323963,3,15,0,1.72367,-0.230417,0.568013,-0.103692,0.241682,2.04441,-0.283337,-0.711032,0.087397,0.624979
-1.20687,0.836555,0.323963,4,15,0,1.82971,-0.575325,1.30428,-0.481683,0.371095,-1.1391,1.14505,-0.573343,1.30626,0.381605
-1.97354,0.891499,0.323963,1,3,0,3.74049,-0.937422,1.02783,-0.739144,1.64728,1.48935,1.62933,-3.73438,-1.76912,-1.55583
-1.53077,0.8609,0.323963,3,15,0,3.49716,-0.321352,0.806567,0.412493,1.77518,-0.671752,2.2571,-0.427836,0.700083,2.25598
-1.08155,0.767636,0.323963,3,11,0,2.30807,-0.433301,1.29915,-0.842992,-0.174346,-0.784914,-2.2518,0.309739,2.04219,0.0829775
-0.328649,0.851642,0.323963,3,15,0,3.16851,0.216019,0.258793,-0.49678,-0.170306,-3.25423,1.16863,-0.468328,-0.425555,0.196854
-1.91514,0.767561,0.323963,2,7,0,4.65901,0.928402,0.679029,0.382093,1.83855,1.03063,2.79493,1.33787,1.0885,1.78722
-0.539577,0.941744,0.323963,2,7,0,3.3755,0.714517,0.113164,-0.310511,1.02914,2.0133,2.75173,0.899642,0.298289,0.518978
-0.231692,0.991342,0.323963,4,31,0,0.736277,0.636025,0.0878258,-1.4902,1.09707,0.0258813,0.987043,0.550437,0.00223796,0.0504003
-0.250766,0.771546,0.323963,4,23,0,0.430464,0.32853,0.403447,-0.733173,-0.629284,0.520824,0.27752,0.344918,0.419835,0.230705
-1.25244,0.969184,0.323963,3,15,0,1.85077,-0.744489,1.06283,-0.417929,-0.530603,1.33033,0.699295,-1.68993,0.117396,0.0460142
-1.5686,0.98735,0.323963,4,15,0,2.71829,1.35884,-0.84138,-0.353934,-0.521573,0.763144,2.11217,0.931121,-1.2691,0.402558
-2.17722,0.990308,0.323963,3,15,0,3.34234,1.65867,-1.07072,-0.447408,1.6518,-1.2443,-0.741445,1.3155,-1.41389,0.360554
-3.04858,0.993978,0.323963,3,7,0,3.10076,1.78206,-1.43986,-0.255591,0.315395,-0.185086,-0.302086,1.13851,-2.08342,0.351379
-4.24857,0.951376,0.323963,3,7,0,6.08426,2.21133,-1.72427,-1.09817,-2.64566,-0.189847,-0.653395,0.043073,-3.89253,-0.411627
-4.06216,0.943287,0.323963,2,3,0,4.73291,2.26051,-1.65825,-1.19419,0.294297,1.64051,-0.112885,0.888335,-3.03043,-0.0810284
-4.30459,0.733431,0.323963,2,3,0,5.92055,2.4068,-1.66373,-1.5683,-2.1611,-1.30862,-0.464794,2.74934,-1.32118,0.0383342
-4.30459,0.803234,0.323963,1,3,0,6.81132,2.4068,-1.66373,-1.5683,-2.7951,1.53734,0.0386553,2.74934,-1.32118,0.0383342
-2.62842,0.664475,0.323963,2,7,0,5.41954,1.92779,-1.20575,-1.22552,-2.85659,1.2112,1.39977,1.8564,-1.27713,0.0857638
-1.18329,1,0.323963,4,15,0,2.97963,-0.571072,1.08665,-0.109464,1.92772,-1.90737,0.0298385,-0.835723,0.822001,0.747111
-0.820889,0.707142,0.323963,3,11,0,1.88032,-0.27129,1.1252,-1.3492,1.07633,-0.593535,-1.80394,1.59633,2.99282,-0.167475
