# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = funnel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 0
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.20000000000000001
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 48393939
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25
# Adaptation terminated
# Step size = 0.2
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
13.6131,0.646116,0.2,3,7,0,3.49877,0.433592,-0.0986878,-0.119795,-0.127671,0.482386,0.204484,0.128267,-0.573213,-0.211961,0.316241,0.250649,-0.512981,-0.0692927,0.32518,-0.236028,0.108399,0.168152,0.52603,0.282171,-0.198376,-0.0323668,0.384047,0.269975,0.500803,-0.0301086,-0.46105
9.59801,1,0.2,3,7,0,-0.754352,0.481014,0.148069,0.222117,0.0199615,-0.40252,-0.482958,0.00458776,0.367622,0.468591,-0.549996,-0.243116,0.699075,0.337624,-0.35038,0.185034,-0.193206,-0.454788,-0.52033,-0.478557,0.187962,0.068805,-0.520941,-0.293702,-0.285912,0.28905,0.656272
10.4327,0.973318,0.2,3,7,0,6.04455,0.432176,0.0722826,-0.961113,0.525912,0.565679,-0.0931845,-0.138283,-0.446074,-0.780712,-0.046448,0.0744319,-0.0876437,-0.154964,-0.0500486,-0.152022,0.0127216,0.325357,0.635186,0.0137015,0.166771,0.625663,-0.195934,-0.388212,-0.0710039,-0.0206084,-0.264178
16.9563,0.993271,0.2,3,7,0,-2.22677,0.295558,-0.0638561,0.584047,-0.129745,-0.729642,0.142228,0.058418,0.306666,0.534923,-0.213306,0.118423,-0.12976,0.392794,-0.102718,-0.04668,0.0262736,-0.345906,-0.521842,-0.0617535,0.0307704,-0.297346,-0.122382,0.139989,0.0189205,0.0883799,0.278163
5.11267,0.0505407,0.2,3,15,0,10.0741,0.445916,0.0488942,0.10869,-0.245312,-0.741608,0.524041,-0.13112,-0.429784,0.171382,-0.0718307,0.0203805,0.798367,0.312521,1.35635,-0.191027,-0.020148,0.270569,0.0615393,0.109624,0.00394216,-0.251309,0.487354,-0.768677,0.79307,-0.0762663,0.554838
6.45376,0.92442,0.2,3,7,0,4.01851,0.446847,0.0930908,-0.0780191,-0.344187,-0.419204,-0.362392,0.209206,0.628105,-0.231488,0.398508,1.08928,-0.124542,0.180073,0.238796,0.73567,0.283472,0.424341,0.364834,-0.421341,0.321396,-1.00834,-0.0332332,-0.659749,-0.089004,0.149117,0.239836
6.33905,0.918115,0.2,3,7,0,4.18928,0.418076,-0.255143,0.126117,-0.107492,0.128478,-0.355262,-0.393914,-0.276133,0.233747,0.218174,0.408862,-0.719742,-0.115775,0.422476,0.227743,0.581552,0.00527161,-0.0778108,1.43609,0.0675584,0.854246,-0.0332232,-0.47363,-0.342184,0.211594,0.266843
9.22752,0.997113,0.2,3,15,0,5.42487,0.341769,0.0422457,-0.632097,-0.340968,-0.398464,0.119716,0.77691,0.154476,-0.61684,-0.293675,-0.311187,-0.473832,0.328408,0.242221,0.0247423,-0.420881,0.253489,0.162155,-0.300834,-0.12589,0.487775,-0.546286,-0.0526601,-0.460245,-0.597131,-0.327639
6.21661,0.936928,0.2,3,15,0,5.38114,0.51161,0.013517,0.246869,0.518928,0.338756,0.0441467,-0.632127,-0.218404,0.663856,0.0740457,0.379519,0.550216,-0.391437,0.297995,0.541294,0.223188,-0.232747,-0.42062,1.08039,-0.0558652,-0.835764,0.401105,-0.203503,0.165039,0.438046,0.514413
14.2944,0.97823,0.2,3,7,0,5.06213,0.306444,-0.173912,0.240744,0.0604206,-0.0527076,-0.295886,0.375345,0.478314,-0.122891,-0.446812,-0.0990947,-0.224715,-0.57076,-0.196346,0.43945,-0.59644,0.125874,0.709675,-0.427921,-0.166667,0.323709,-0.230174,0.0600407,0.0335168,-0.109576,0.0235287
14.2944,0.000454778,0.2,2,7,0,4.16554,0.306444,-0.173912,0.240744,0.0604206,-0.0527076,-0.295886,0.375345,0.478314,-0.122891,-0.446812,-0.0990947,-0.224715,-0.57076,-0.196346,0.43945,-0.59644,0.125874,0.709675,-0.427921,-0.166667,0.323709,-0.230174,0.0600407,0.0335168,-0.109576,0.0235287
14.0936,0.680224,0.2,3,7,0,-4.06702,0.261645,0.159258,-0.210764,-0.0071503,0.112176,-0.041987,-0.511393,-0.548174,0.403384,0.0939736,0.043597,-0.132823,0.514987,0.0804967,-0.276435,0.533909,0.00105788,-0.713348,0.510801,0.241554,-0.282807,0.163763,-0.128186,-0.226441,-0.0487317,-0.0104954
6.37279,0.229599,0.2,3,7,0,1.86537,0.357409,-0.570918,-0.0134879,-0.431165,-0.263703,0.000240565,0.00798559,0.571202,0.215407,0.308889,-1.03927,-0.155012,-0.845164,0.128732,0.114654,0.709875,-0.12351,0.567684,-0.541084,-0.337545,0.366276,0.395914,0.229241,-0.0945679,-0.337609,-0.257474
-1.8403,0.903398,0.2,4,15,0,10.3831,0.734061,0.658438,0.353033,0.785666,0.069571,0.107552,0.317303,-0.784651,-0.642618,-0.437473,1.72169,0.509398,1.11274,0.239398,-0.0795067,-0.818074,0.183367,-1.01659,0.288281,0.598771,-0.57529,-0.196874,-0.426666,0.250473,0.318016,0.125348
11.7217,0.997893,0.2,3,7,0,6.5369,0.307804,-0.431389,-0.410878,0.214547,0.140019,-0.449956,-0.208978,-0.631028,0.220281,0.104429,-0.328601,-0.0123285,-0.274795,-0.753412,-0.386275,0.211863,-0.0917687,0.126614,0.165844,0.0693015,0.656024,-0.380156,-0.125709,-0.499354,-0.118644,0.394745
9.85936,0.857363,0.2,3,7,0,0.319016,0.471769,0.222509,0.321557,-0.6364,-0.581993,0.244862,-0.0785296,0.632732,0.283896,0.113558,0.449212,0.0775082,0.418893,0.354393,0.225448,0.578836,-0.0588709,-0.147945,-0.202186,0.200942,-0.468595,0.33404,0.164451,0.342569,-0.187085,-0.814348
10.9959,0.858438,0.2,3,7,0,1.67421,0.432317,-0.327771,-0.833158,0.524066,-0.337196,-0.11472,-0.284573,-0.622105,-0.414173,-0.0345089,-0.230447,-0.448121,-0.0806089,-0.0102174,-0.173619,-0.024905,0.0407683,0.0822786,0.0751172,0.137781,-0.240348,-0.54803,-0.241917,0.512357,0.558736,0.499534
8.64566,0.846452,0.2,3,7,0,3.63955,0.313896,-0.216139,-0.817798,0.420427,-0.507198,0.0855632,0.220907,-0.749943,-0.26988,0.039986,-0.193801,-0.574502,-0.374826,0.389059,0.00711665,0.0072656,-0.23015,0.399409,0.0617385,-0.0855302,-0.0361766,-0.556429,0.155902,0.42544,0.473293,0.556137
10.897,0.380728,0.2,3,7,0,3.85212,0.436846,-0.112186,-0.280954,0.140724,-0.587054,-0.193369,0.214283,-0.416036,-0.0117176,0.149391,-0.0481935,0.141514,-0.469878,0.171947,0.479801,-0.024052,0.11877,-0.892294,-0.600861,-0.568147,0.0883314,-0.0380603,0.197488,-0.470548,0.245975,0.600364
-0.246523,0.775153,0.2,3,7,0,6.85273,0.682575,0.092775,0.679727,-0.964648,0.767258,-0.0891974,-0.766923,0.444873,-0.717049,0.968838,0.0425347,-0.000687277,-0.0306788,-0.116821,-0.316659,0.173048,-0.585223,-0.152346,0.39972,-0.177084,0.563339,-0.660044,-0.478031,-1.24444,-1.12694,0.0747088
-2.21766,0.959764,0.2,4,15,0,13.1091,0.555863,0.325613,-0.312113,0.350418,-0.729782,1.09129,0.0886281,0.362599,0.486242,-0.706468,-0.15241,0.482054,0.450443,1.30386,-0.339964,-1.20451,0.443341,-0.713355,-0.919637,0.619891,-0.271161,-0.0983194,-0.184284,0.505442,0.958362,-0.439471
6.18822,1,0.2,4,15,0,8.65855,0.417492,-0.244941,0.224304,-0.259376,0.52099,-0.783837,-0.0710452,-0.252283,-0.337481,0.493027,0.106631,-0.351843,-0.345251,-0.92997,0.2334,0.86558,-0.322576,0.501335,0.651255,-0.441831,0.18665,0.0528703,0.13597,-0.367439,-0.68671,0.312946
-0.20944,0.844292,0.2,4,15,0,9.79309,0.669454,0.974361,-0.591182,0.631708,0.304951,-0.0817334,-0.334133,0.283229,0.168012,-0.324071,0.0156619,1.2698,-0.0660377,1.17011,-0.43431,-0.59441,0.0828968,0.443282,-0.717297,0.681854,0.198703,-0.60869,-0.897965,0.695827,0.506882,0.0837186
-4.5471,0.958016,0.2,4,15,0,14.5149,0.74409,0.288469,0.814551,-0.698718,0.240235,-1.24534,0.384957,-0.787098,-0.704029,1.45181,0.0247002,-0.310354,0.31271,-0.235406,0.556485,0.249626,-0.285918,0.415204,1.49948,-0.842315,0.497657,0.711382,0.534119,-1.29519,0.261585,-0.151849
-7.135,0.695399,0.2,4,15,0,17.6729,0.654764,-0.360133,-0.852223,0.772597,-0.297999,1.28588,-0.463486,0.785147,0.725319,-1.62141,-0.0139511,0.378309,-0.23562,0.222188,-0.521595,-0.259248,0.269694,-0.441365,-1.63194,0.936599,-0.50594,-0.761018,-0.557807,1.41213,-0.249132,0.180255
-0.462848,0.890349,0.2,4,15,0,14.7539,0.769255,-0.545485,-0.890035,-0.653723,0.339537,1.12884,-0.0313376,-0.775175,-0.034382,-1.36021,0.191963,-0.793961,-0.458208,-0.154229,0.0217895,0.37899,0.410099,0.138186,-0.399826,-0.230625,-0.249487,0.376669,0.425489,-0.845431,-0.168661,0.16306
4.64816,0.483941,0.2,4,15,0,10.8943,0.434955,-0.999785,-0.317405,-0.436803,-0.157791,0.782037,0.395286,-0.822139,-0.375104,-0.548079,-0.113983,-0.421664,-0.187375,-0.325101,-0.345087,0.668295,0.691236,0.267015,-0.479582,0.469756,-0.438209,-0.0358271,0.546295,-0.217769,-0.317401,0.243808
4.64816,0.0021888,0.2,2,7,0,8.25163,0.434955,-0.999785,-0.317405,-0.436803,-0.157791,0.782037,0.395286,-0.822139,-0.375104,-0.548079,-0.113983,-0.421664,-0.187375,-0.325101,-0.345087,0.668295,0.691236,0.267015,-0.479582,0.469756,-0.438209,-0.0358271,0.546295,-0.217769,-0.317401,0.243808
9.95517,0.687863,0.2,3,7,0,4.40713,0.475739,0.776673,0.242475,0.340682,0.127573,-0.605991,-0.313434,0.650729,0.299057,0.421966,0.0805582,0.325332,0.145269,0.272776,0.273643,-0.518256,-0.554951,-0.206866,0.377031,-0.368681,0.343076,0.0230647,-0.42829,0.181989,0.244571,-0.181784
10.6845,0.898886,0.2,3,7,0,-0.0415111,0.382809,0.902601,0.148147,0.22503,-0.225935,-0.936834,0.00894691,0.503982,0.321945,0.277895,0.0661975,0.0984488,0.213423,0.131465,0.036119,-0.686808,-0.323333,-0.0247505,0.293562,-0.444739,0.409427,0.035551,-0.381342,0.313107,-0.131727,-0.0263546
8.38352,0.642558,0.2,3,7,0,4.46486,0.464992,-0.287746,-0.649736,-0.267025,0.280344,0.0721887,0.681501,0.331522,-0.0261201,0.039582,0.38041,-0.209052,-0.923807,-0.832843,-0.310406,0.322978,-0.135825,-0.969099,0.0384632,-0.105448,0.32414,-0.174814,-0.12106,0.140264,0.0425,0.0431637
16.3409,0.197143,0.2,3,7,0,-0.780464,0.349206,0.0763419,-0.299135,-0.0661829,0.242858,0.506933,0.345711,0.0651301,0.0238889,-0.172655,0.58869,-0.238518,0.212725,-0.330964,-0.136844,-0.298044,-0.0453188,-0.718199,-0.144171,0.0341944,-0.0981639,0.062602,-0.136392,0.534811,-0.215465,-0.176748
16.5472,0.67247,0.2,3,7,0,-5.77684,0.264352,-0.0965125,0.328102,0.0724488,-0.222778,-0.516787,-0.251309,-0.0234291,0.0306992,0.190087,-0.637902,0.222366,-0.223815,0.149924,0.0767362,0.424143,0.0481418,0.645548,0.141034,-0.0333439,0.224583,-0.141511,0.257708,-0.557219,0.0859388,0.0198692
12.0387,0.0601743,0.2,3,7,0,8.44222,0.253684,0.239257,-0.329988,0.158117,-0.281652,-0.491909,-0.12197,0.186054,-0.0845572,0.07245,-0.379979,-0.310527,-0.509389,0.224274,0.375724,0.71418,-0.307479,0.649215,0.0166473,-0.153324,-0.025859,-0.54346,-0.117907,-0.0417674,0.111777,-0.217005
4.03224,0.284194,0.2,3,15,0,5.7448,0.578769,-0.245911,0.750189,-0.0522738,0.464308,-0.467672,0.032992,0.774377,0.618223,0.394037,0.568902,-0.114712,0.209675,0.0698958,-1.03542,0.10053,-0.175252,0.682285,-0.256632,-0.814044,0.421516,0.437528,-0.739452,0.0964905,-0.492707,-0.140563
-3.5102,0.867979,0.2,4,15,0,11.5702,0.777647,0.383861,-0.971513,-0.0169861,-0.694753,0.521093,-0.0425258,-1.10836,-0.79277,-0.579241,-0.758449,0.219081,-0.338648,-0.0719909,1.47027,-0.273442,0.15093,-1.04401,0.374587,1.12078,-0.431862,-0.630808,0.989569,-0.226874,0.5574,0.223895
-14.3164,0.969498,0.2,4,15,0,22.9717,0.994988,-0.855011,-0.787204,-1.16211,0.0313885,0.397626,-0.395316,-2.44938,0.404875,2.21385,0.547747,0.454596,-1.32177,-0.494825,-0.890115,-0.765633,-1.13311,-0.525932,-0.144701,1.58269,0.271024,-1.50473,-0.978415,1.10085,1.04373,-0.914137
-13.4697,1,0.2,4,31,0,23.877,0.961395,0.0294837,-0.280078,-0.84021,-0.594834,0.412832,-0.837862,-1.57429,1.76289,1.92299,-0.112965,-0.254219,-0.949296,-0.43903,-0.682797,-0.244575,-0.965897,-0.146784,0.623374,1.67089,1.40391,-1.01249,-2.08308,-0.423453,0.468699,-1.29967
-11.4766,0.334535,0.2,4,28,1,25.3679,0.890593,0.0379551,-1.40809,-1.46848,-0.230222,-0.174344,0.54482,-1.37821,0.264897,1.2032,0.115394,0.608203,-0.890867,-0.558812,-0.385553,0.879764,-1.42208,-0.975655,0.715903,1.81297,0.714686,-0.777672,-1.60705,0.19704,1.09862,0.692375
-22.1288,0.582339,0.2,5,31,0,29.4958,1.70733,-0.493086,-1.66657,2.28239,-1.7492,-1.92918,-0.934978,-2.90901,0.145395,0.0876151,2.73086,-0.103512,1.50704,1.7351,1.5526,0.971741,-0.320038,-1.68968,-0.516892,-1.91107,2.18886,0.364225,-0.658136,-0.218402,0.155442,-0.657165
-22.7094,0.139386,0.2,4,21,1,36.3159,2.01787,-0.465135,-1.37324,2.23759,-1.63939,-1.85322,-0.439514,-2.33482,0.137675,0.240439,2.58847,-0.129585,1.23591,1.88247,1.32177,0.961436,-0.403532,-1.60622,-0.571103,-1.83337,2.24818,0.16159,-0.581571,0.0697518,0.244879,-0.746499
-20.4057,0.506253,0.2,4,23,0,35.533,0.823406,-0.726799,-0.785022,-1.31246,0.0973493,0.645562,0.668497,0.757952,-0.667981,1.06762,-0.524401,0.708991,-0.0438926,-0.00138007,0.784345,1.44344,-2.08083,2.11616,2.39271,0.712032,-0.976393,-0.783904,-0.247194,0.488477,-2.69942,-0.607408
-14.8963,0.5473,0.2,4,15,0,27.1838,1.25532,-0.695825,-0.755925,-1.44596,-0.0470681,0.34437,0.309991,0.00649677,0.690839,0.308255,-0.419948,0.380093,-0.411577,-0.8155,1.17565,1.72711,-2.06476,1.90422,1.81038,0.880172,-0.411758,-1.10683,-0.40633,0.625216,-2.37655,0.69008
-17.6609,0.179496,0.2,4,25,1,34.8179,1.22711,-0.478756,-1.26231,-1.29692,-0.158233,0.468662,0.462252,0.436379,0.878269,-0.219463,-0.495033,-0.0761941,-0.400632,0.148299,1.04416,2.32819,-2.6555,1.83087,2.60877,0.772246,-0.620663,-1.90386,-0.126966,0.0742869,-1.50075,1.46164
-25.3265,0.947494,0.2,5,31,0,30.4785,1.64118,1.48138,1.46358,1.30389,-1.25143,0.204212,0.156635,-0.46998,-1.58916,0.371854,-0.752785,-0.92185,0.895835,0.412922,-2.54263,-2.56423,2.65416,-1.66713,-3.19732,-1.20492,-0.861616,3.43133,0.270936,-1.674,1.99141,-2.17621
-32.7777,0.997562,0.2,5,31,0,39.7716,2.2173,1.50637,0.700902,-0.899916,-1.54085,-2.24879,-2.15641,3.56929,-1.173,1.85048,-1.50359,1.44815,-1.91483,-2.10349,-3.68111,-4.40639,2.94334,-0.25499,-3.23076,0.922594,-1.60569,-1.07944,0.26413,-4.27327,3.16938,-0.976131
-29.8706,0.555727,0.2,5,61,1,45.5419,1.74687,0.592062,-3.01122,0.147634,-3.90396,2.59747,0.0251895,2.74816,-0.0263558,1.72248,-2.18324,1.39254,-3.44002,-0.751845,-1.02463,-1.70262,1.27685,-0.756159,-3.20316,0.461854,-0.871825,0.578185,1.29111,-3.74278,0.536872,-2.19683
-29.6626,0.331739,0.2,4,25,1,50.0289,1.59139,0.773151,-2.71196,0.051818,-3.84121,2.76449,0.203173,2.51049,-0.680652,1.38763,-2.12974,1.42272,-3.68077,-0.799568,-0.953811,-1.33713,1.47495,-0.661208,-3.18562,0.148735,-0.635363,0.317223,1.07541,-3.50014,0.179543,-1.94785
-28.0442,0.691519,0.2,5,31,0,39.106,1.64858,0.269434,-1.70487,2.31301,-2.95881,2.30982,-0.518292,1.57084,-2.69198,2.78606,-2.11009,1.30716,-2.98185,-2.55674,0.80306,1.63711,3.08997,-2.15293,-1.75302,-0.102748,-0.978128,0.955539,-0.132889,-0.656953,0.341098,-1.27296
-44.5286,0.968891,0.2,6,63,0,51.0869,4.07946,-3.97086,5.4754,-6.84835,2.94889,-4.30452,2.27671,-1.58956,1.48951,-4.6895,-4.04126,0.0563235,8.28281,4.84857,-1.8366,-2.74493,-1.54164,2.21398,3.14937,2.77745,3.64653,-0.923718,2.783,2.5138,-1.95273,-0.34956
-41.6787,0.991433,0.2,6,63,0,56.1668,2.79106,-2.67374,-0.665173,0.0616823,-1.65878,5.24223,-3.70267,-2.50184,5.13617,3.02513,1.43801,-1.96316,-2.37194,-3.6396,-3.68912,-1.3834,4.61053,0.619027,-2.99931,-7.40144,-1.48069,-0.363742,-5.09526,2.19232,1.63978,1.99163
-38.9825,0.728078,0.2,6,63,0,55.0304,3.21222,4.83422,1.53006,1.45636,-2.57733,-4.1236,0.182933,2.87415,3.32617,-3.62193,0.791077,-0.0429252,6.43798,2.01494,0.0671303,1.3527,0.812441,-1.90531,-0.732721,2.5042,5.76071,1.72028,-1.30374,-1.70039,-3.87708,3.98448
-39.4121,0.978371,0.2,6,63,0,47.8022,2.68028,-7.91029,-1.88405,-3.17848,-0.367558,4.30689,-0.371259,-4.73148,-0.154751,-1.13276,0.929415,-2.02973,-2.99216,2.99393,-0.0565983,-0.368745,-2.75594,-0.19975,1.08645,-1.0414,-2.18082,-1.05101,-2.1022,-1.95711,2.95505,-6.78493
-36.3613,0.989554,0.2,6,63,0,49.2181,2.69338,7.5255,1.85471,1.62989,0.174959,-4.23167,0.548492,3.88002,0.761752,0.732325,-0.611051,1.18245,2.41449,-2.54523,0.129944,0.529933,2.48938,0.578575,-0.937185,1.6324,2.05691,1.46475,1.01086,1.13449,-2.32455,6.40485
-37.9006,0.80982,0.2,6,63,0,47.1065,2.47608,7.0359,-0.172147,-1.88255,-2.18657,-3.8127,0.347113,2.97825,0.475045,1.31353,-0.597534,-1.38232,2.15218,1.4203,1.55192,0.81808,0.912311,2.18359,3.35656,1.72723,1.60438,1.28581,4.20233,5.13102,-4.47853,3.20661
-46.906,0.995166,0.2,6,63,0,57.4085,4.26407,7.43648,-3.76021,-2.89638,-2.85121,-6.34355,0.462363,-3.11033,6.57742,4.3038,0.883557,3.67993,-5.2366,3.50015,3.779,-1.67578,3.94715,0.525292,1.48246,-2.67198,6.00442,3.45822,-2.02655,4.91845,2.79476,5.00295
-43.7496,0.416232,0.2,5,49,1,54.6461,4.26821,4.97952,-3.72026,-2.60139,-1.34289,-1.44038,-1.35849,0.634322,4.95232,-1.1747,3.6918,1.23876,-7.6241,5.40158,1.50088,0.863151,1.77173,-0.684058,1.43982,2.32933,4.62828,0.0156519,-2.23752,7.5866,2.29706,2.21244
-49.179,0.581406,0.2,5,53,1,56.405,4.2729,7.84974,-4.97916,-3.43628,-1.90856,-4.88826,1.30477,-2.74471,10.5713,2.64364,3.81101,-1.80967,2.17584,6.25817,0.759648,-0.690894,-1.06034,-3.33815,-0.754945,-0.79655,-3.77862,1.62919,-0.993961,11.6714,-1.19514,0.691456
-43.6443,0.867018,0.2,6,63,0,54.2401,3.74972,5.44941,-3.35243,-3.87158,0.289571,-3.0307,1.50398,-1.64835,8.6486,1.22074,2.98254,-2.08061,0.145872,4.62137,0.341392,-2.64355,0.994383,-2.58219,-2.96788,1.36268,-2.83489,-2.86108,1.70729,9.29362,-0.141406,-1.15151
-43.6509,0.934294,0.2,6,63,0,57.5134,3.76228,-4.04874,3.83826,2.50432,-1.98748,3.94937,1.35462,0.664433,-2.59876,2.69608,-3.90986,6.84666,0.454316,-1.37536,-2.95417,2.79131,-5.85235,-0.308353,0.829836,-1.6799,4.14604,1.69996,-0.424731,-9.76748,-0.927744,-2.19342
-44.2215,0.180415,0.2,5,36,1,55.1659,3.36289,-3.98499,2.42091,3.18447,-1.82883,4.56098,0.638827,0.948115,-1.95322,2.65731,-4.21007,6.29639,0.556788,-1.93593,-2.06621,3.98755,-5.47581,0.234369,-0.567991,-2.32192,4.81366,0.39389,-0.765173,-10.5688,-0.346455,-2.5198
-44.2215,0.0334915,0.2,3,9,1,65.8974,3.36289,-3.98499,2.42091,3.18447,-1.82883,4.56098,0.638827,0.948115,-1.95322,2.65731,-4.21007,6.29639,0.556788,-1.93593,-2.06621,3.98755,-5.47581,0.234369,-0.567991,-2.32192,4.81366,0.39389,-0.765173,-10.5688,-0.346455,-2.5198
-38.5738,0.99944,0.2,6,63,0,53.7761,2.82932,3.61491,-2.98915,-3.19192,1.49948,-4.11763,0.596142,0.254924,2.03992,0.0137267,3.85525,-5.13222,-1.06464,0.39053,2.53589,-3.6278,5.1041,-1.62555,0.448554,2.15129,-3.09447,0.578415,0.753973,6.79412,-1.59269,0.262086
-51.3832,0.610644,0.2,6,63,0,58.436,3.56472,-1.28035,-3.85713,5.08839,-2.48088,-3.97836,-4.04864,-1.54512,0.255971,2.77467,8.48934,-1.28878,-7.07613,-1.20307,4.10697,-0.889384,3.19099,3.02504,-2.79671,-9.99424,8.07976,-6.19643,-2.2133,1.72118,-5.79193,-2.58319
-54.0511,0.6976,0.2,7,127,0,69.0468,6.3955,8.10961,-0.798423,-8.89884,2.7614,5.54516,-1.42653,4.77551,3.72214,-5.59009,-10.3338,0.526939,4.18091,0.777706,-0.947987,-2.70749,-2.08936,-4.16146,3.18973,5.69265,-3.52743,8.22008,-2.93863,0.958925,-0.571415,-7.15409
-50.4711,0.836269,0.2,7,127,0,65.6967,4.6689,2.4425,-8.36798,-0.18384,9.52805,2.99698,-0.79367,6.98752,-1.26307,-2.70433,7.12419,-1.45873,8.57206,-0.267565,-0.465124,-0.838294,-1.21581,-1.92106,9.50202,2.83794,1.17771,7.46524,-2.495,1.05355,-1.81047,-1.5931
-49.0713,0.832841,0.2,6,63,0,57.7082,4.54785,3.46006,-7.51852,-2.66091,5.89623,3.22807,2.03677,7.69995,1.42403,0.751513,3.70422,-0.10149,9.19071,-3.69914,-3.28186,-0.334368,0.581634,-2.33345,10.4948,2.94392,-0.696028,5.87926,-2.3162,0.860028,-1.29717,-1.27911
-52.1215,0.998194,0.2,7,127,0,65.1754,5.05326,-8.14647,6.09288,1.15878,-11.196,0.763005,0.129241,-5.30229,-0.593941,1.78666,3.36974,7.8417,-5.37758,4.19804,1.78298,-6.4288,-2.1507,1.46556,-8.56903,-7.72035,3.42346,-2.06108,2.19875,-3.84494,1.30596,-0.571933
-47.079,0.918904,0.2,7,127,0,63.2552,3.75679,1.40612,-5.63537,1.89525,5.14314,-4.04689,-4.8037,6.56052,-0.58975,-1.21928,0.457297,-11.0218,6.17572,-4.78329,-2.83897,-0.736804,0.111568,0.1051,5.49187,1.4287,3.19069,2.67157,3.02764,-3.12937,0.527441,1.38576
-47.6208,0.106814,0.2,3,15,1,60.2218,3.71801,-0.0165624,-5.99981,2.89899,7.59534,-4.52585,-4.60915,6.31546,-0.280537,0.652958,0.468832,-11.4965,5.76956,-3.29484,-3.65075,-1.01956,-0.925105,-0.341897,4.77133,0.665215,2.59869,2.73383,1.993,-1.54266,1.79892,-0.948445
-43.3892,0.78794,0.2,6,63,0,56.7813,3.66783,0.0724488,5.13909,-2.52094,-6.19949,4.37467,4.01802,-5.54269,0.0991355,-0.0262508,-0.681611,9.61878,-5.00325,2.60624,3.47412,0.742691,0.747279,0.0594579,-3.59696,-0.474676,-2.06917,-2.40418,-2.21428,1.2637,-1.47942,0.993237
-48.8501,0.980079,0.2,6,63,0,56.5344,4.60448,-0.240703,-7.37901,3.63012,9.52221,-4.39926,-4.91633,5.83962,1.64239,1.76916,0.52188,-10.8495,5.92382,-2.02729,-3.2587,0.472082,-1.0008,-0.837278,5.08078,0.605253,1.58415,3.20505,2.8214,-0.25451,2.33082,-1.86121
-46.8671,0.929739,0.2,6,63,0,60.2784,4.31112,4.8842,-0.0891274,6.09789,8.07409,-2.44236,-4.73686,6.79652,-0.322187,3.03716,0.107334,-4.57678,3.83575,0.0382719,-0.0133574,4.79484,-0.183663,-3.54816,4.90731,0.154178,1.21904,-2.93106,-6.75533,-2.29633,-5.76833,-0.607227
-50.6021,0.957246,0.2,7,127,0,63.9102,4.0306,-2.82939,1.00866,-11.67,-6.05736,4.28073,1.04031,-7.29654,2.3837,-2.51308,-3.14303,3.21045,-10.5071,-4.75385,1.6471,-0.47926,-1.99894,0.9597,-0.7479,-0.988146,-3.91477,4.45568,5.32064,2.36875,5.15,-1.75908
-54.0743,0.876732,0.2,7,127,0,65.8699,4.28849,0.598883,-2.86658,-6.74763,13.3921,-5.71872,1.46254,-4.47881,-1.51491,-0.58192,-1.24584,-5.02945,13.3397,-0.428602,0.35342,3.25926,5.68394,0.00291906,-7.95732,-6.91476,-3.05161,0.804714,0.696147,-0.372059,1.81526,1.44708
-46.7758,0.995024,0.2,7,127,0,66.0058,3.83121,-1.87197,-2.87133,-4.67162,4.09868,1.61564,-3.12949,-1.15509,-2.26114,-0.834567,-1.5325,-4.42999,12.5745,3.49911,2.41546,-1.56966,1.97435,-0.399112,-4.27133,-2.03883,6.07897,-0.463149,3.01671,-7.52804,1.24834,-1.1731
-49.5669,0.125497,0.2,4,31,1,58.9183,2.8659,-1.21663,-3.47446,-4.16733,4.16441,2.45115,-2.87425,-0.99364,-1.79423,-1.09727,-2.16164,-3.7157,11.9642,3.10243,2.58436,-1.2326,2.01107,0.403041,-4.32826,-1.65578,6.93454,0.274212,3.01097,-7.70191,0.394409,-1.36588
