xs,wide_likelihoods,narrow_small_likelihoods,narrow_large_likelihoods,normal_prior,normal_posterior_wide,normal_posterior_narrow_small,normal_posterior_narrow_large,normal_mixture_prior,normal_mixture_posterior_wide,normal_mixture_posterior_narrow_small,normal_mixture_posterior_narrow_large,laplace_prior,laplace_posterior_wide,laplace_posterior_narrow_small,laplace_posterior_narrow_large,cauchy_prior,cauchy_posterior_wide,cauchy_posterior_narrow_small,cauchy_posterior_narrow_large
-13.6,4.96927515512468e-05,1.22791316722698e-50,1.20968978839945e-124,2.73751419235531e-41,1.18737748381829e-45,2.09131577758189e-90,2.99675274819834e-153,0.00395561975925958,1.84704691084554e-07,3.72585103283642e-52,8.1111134392199e-125,6.20247539978357e-07,2.66910750515816e-11,5.07280349512467e-56,2.57418553806162e-126,0.00171171158412449,7.80481145824165e-08,1.65598032976716e-52,6.70306338558976e-125
-13.575,5.09179007892708e-05,1.79051558823475e-50,2.19526211398909e-124,3.84486226146954e-41,1.71682653496005e-45,4.28306308008675e-90,7.63814127651162e-153,0.0039690793524649,1.90794728272431e-07,5.45143930205045e-52,1.47695780167301e-124,6.3594918120789e-07,2.81732292743475e-11,7.58430607703092e-56,4.78971393423448e-126,0.00171798797733865,8.06427163018818e-08,2.4235676907541e-52,1.22088631148832e-124
-13.55,5.21712174738131e-05,2.60925859169925e-50,3.98132211374107e-124,5.39676812781268e-41,2.4807078803742e-45,8.7608543307951e-90,1.9443820065688e-152,0.00398255985289053,1.97076634416184e-07,7.97118202370936e-52,2.68770469959731e-124,6.52048311377578e-07,2.97365258501357e-11,1.13321477750976e-55,8.90651639630108e-126,0.00172429889185569,8.3320873264137e-08,3.54475806129228e-52,2.22233019478085e-124
-13.525,5.34532958128915e-05,3.80000968912036e-50,7.21600484017405e-124,7.57033847817794e-41,3.58208953390437e-45,1.78976322317144e-89,4.9434782971693e-152,0.00399606116275345,2.03556148134162e-07,1.16482349946432e-51,4.8878837206338e-124,6.68554992967852e-07,3.13853417460882e-11,1.69214343390502e-55,1.6551399963503e-125,0.00173064458083962,8.60851860764999e-08,5.18142860447926e-52,4.04271777960683e-124
-13.5,5.47647412168897e-05,5.53070954984442e-50,1.30705806591463e-123,1.06126881391522e-40,5.16902757084113e-45,3.65175667831403e-89,1.25528055722836e-151,0.00400958318354799,2.10239169550868e-07,1.70107464920739e-51,8.88353939264822e-124,6.85479543192042e-07,3.31242864120055e-11,2.52517035910176e-55,3.07390301705985e-125,0.00173702529977512,8.89383333785074e-08,7.56909442735472e-52,7.34970228303145e-124
-13.475,5.61061704780955e-05,8.04462057499624e-50,2.36603689797639e-123,1.48683944103948e-40,7.45405961565764e-45,7.44158105413972e-89,3.18350916435861e-151,0.00402312581604587,2.17131764520059e-07,2.48263270805973e-51,1.61353002322454e-123,7.02832540444979e-07,3.4958213930763e-11,3.76593446903547e-55,5.70524310593877e-125,0.00174344130649308,9.18830740929682e-08,1.10501920047022e-51,1.33535755001056e-123
-13.45,5.74782119523975e-05,1.16938857121045e-49,4.28032465428501e-123,2.08176311594768e-40,1.07420823227003e-44,1.51455738407786e-88,8.0635918739282e-151,0.00403668896029622,2.24240168948429e-07,3.62099082856456e-51,2.92882835685896e-123,7.20624830914835e-07,3.68922357930864e-11,5.6128495368097e-55,1.05824619218873e-124,0.00174989286119647,9.49222497392712e-08,1.61223086820005e-51,2.42469374385976e-123
-13.425,5.88815057431489e-05,1.69879389120532e-49,7.73856570131357e-123,2.91291030597399e-40,1.54701915854977e-44,3.07867170868681e-88,2.03989636721744e-150,0.00405027251562565,2.31570793221975e-07,5.27798593337353e-51,5.31296117476951e-123,7.38867535362339e-07,3.89317343281995e-11,8.36031436118825e-55,1.96167853508609e-124,0.0017563802264865,9.80587868105974e-08,2.35080257256495e-51,4.39994993740882e-123
-13.4,6.03167038872104e-05,2.46632952588055e-49,1.39821128692012e-122,4.07334767752785e-40,2.2264580115204e-44,6.25026111047289e-88,5.15400460743087e-150,0.00406387638063835,2.39130226737224e-07,7.68838076736392e-51,9.63175030601169e-123,7.57572056071624e-07,4.10823768234271e-11,1.24448704928146e-54,3.63410550463077e-124,0.00176290366738918,1.01295699216729e-07,3.42559969237551e-51,7.9793976164963e-123
-13.375,6.1784470543178e-05,3.57840984192704e-49,2.52472278234003e-122,5.69251803159951e-40,3.20217400545541e-44,1.26733104219843e-87,1.30058467477608e-149,0.00407750045321617,2.46925242539452e-07,1.11925074072132e-50,1.74501691123077e-122,7.76750083977017e-07,4.33501303674624e-11,1.85134228675852e-54,6.72815191676948e-124,0.00176946345138214,1.04636090794179e-07,4.98871396572106e-51,1.44618554877455e-122
-13.35,6.32854821818074e-05,5.18868878929198e-49,4.55599417717526e-122,7.95034390767109e-40,4.60242740977454e-44,2.56648728184102e-87,3.27785391219161e-149,0.00409114463051877,2.54962802070155e-07,1.62834246523723e-50,3.15951132564541e-122,7.96413605970256e-07,4.57412774537353e-11,2.7524004900989e-54,1.24486601942127e-123,0.00177605984842188,1.08083157885418e-07,7.26059390702482e-51,2.61944617221725e-122
-13.325,6.48204277786425e-05,7.51889002120099e-49,8.21639269229527e-122,1.10967545929884e-39,6.61059527035714e-44,5.19093143103987e-87,8.2508309227842e-149,0.00410480880898377,2.63250060026003e-07,2.36749984341859e-50,5.71697172707707e-122,8.16574912392688e-07,4.82624323821089e-11,4.08945183912403e-54,2.30185520622959e-123,0.00178269313097132,1.11640191989026e-07,1.05605673613589e-50,4.74161731946944e-122
-13.3,6.63900090088539e-05,1.08887595532772e-48,1.48083878600144e-121,1.54787046629621e-39,9.48867979052918e-44,1.04859697312286e-86,2.07425866547077e-148,0.00411849288432692,2.71794369331567e-07,3.44001249945156e-50,1.03380356153322e-121,8.37246604717133e-07,5.09205584990234e-11,6.07221493022976e-54,4.25365200481059e-123,0.00178936357402772,1.15310582482615e-07,1.53509030024444e-50,8.5777837825786e-122
-13.275,6.79949404442993e-05,1.57591086250124e-48,2.66724518680321e-121,2.15775341236667e-39,1.36107674783135e-43,2.11557798592888e-86,5.20817142564014e-148,0.00413219675154232,2.80603286228179e-07,4.9952351093923e-50,1.86825371788634e-121,8.58441603424216e-07,5.37229863181856e-11,9.0106835676716e-54,7.85551167169184e-123,0.00179607145515097,1.19097819420456e-07,2.23003760875313e-50,1.55079814421924e-121
-13.25,6.96359497528069e-05,2.27936280065515e-48,4.8011653732208e-121,3.00605952609975e-39,1.9510618622227e-43,4.26291438609351e-86,1.30606490504034e-147,0.00414592030490262,2.89684575481236e-07,7.24899330643216e-50,3.37411233832064e-121,8.80173156078085e-07,5.66774325659679e-11,1.33627827542583e-53,1.44982493724482e-122,0.00180281705449227,1.23005496407758e-07,3.23759142894e-50,2.80199299283275e-121
-13.225,7.13137778996951e-05,3.29476033883516e-48,8.63692118113218e-121,4.18525483082491e-39,2.79493084203945e-43,8.57909177839617e-86,3.27115694190859e-147,0.00415966343795928,2.99046215708427e-07,1.05129673398027e-49,6.08988473043128e-121,9.02454845606569e-07,5.97920201978689e-11,1.98045346936191e-53,2.67414663957396e-122,0.00180960065482309,1.27037313553604e-07,4.69746444649042e-50,5.05953288381547e-121
-13.2,7.30291793515289e-05,4.75951575302064e-48,1.55274383417003e-120,5.82337559973657e-39,4.00113029156355e-43,1.72438068282477e-85,8.18267183272392e-147,0.00417342604354285,3.08696404831262e-07,1.52369759934094e-49,1.09846053492863e-120,9.25300598790954e-07,6.30752994346492e-11,2.93333013775722e-53,4.92927942546688e-122,0.00181642254156466,1.31197080504618e-07,6.81140304169326e-50,9.13030778594634e-121
-13.175,7.47829222821223e-05,6.87116335626039e-48,2.78977537416378e-120,8.09759896419896e-39,5.72408300518644e-43,3.46164171821054e-85,2.04430654503546e-146,0.00418720801376323,3.18643565652428e-07,2.20697850319981e-49,1.98009349020907e-120,9.48724694970672e-07,6.65362698691581e-11,4.34195993202816e-53,9.08050961655095e-122,0.0018232830028177,1.35488719561457e-07,9.870548449684e-50,1.64661490226065e-120
-13.15,7.65757887807904e-05,9.91348479184058e-48,5.00918677488781e-120,1.12529474913204e-38,8.18353140121983e-43,6.94045935333166e-85,5.10098487691021e-146,0.00420100924001003,3.28896351561496e-07,3.19464992423304e-49,3.56707947183446e-120,9.72741774968357e-07,7.01844036973664e-11,6.42301955895655e-53,1.67172783485353e-121,0.00183018232939264,1.39916268880309e-07,1.42947850776915e-49,2.96777044145414e-120
-13.125,7.84085750628565e-05,1.42939079714038e-47,8.98863571870393e-120,1.5628053391126e-38,1.16919563374249e-42,1.38979724358049e-84,1.27121551505452e-145,0.00421482961295288,3.39463652371516e-07,4.62140784462011e-49,6.42193234588196e-120,9.97366850240828e-07,7.40296701297369e-11,9.49557445680851e-53,3.07573907882125e-121,0.00183712081484017,1.44483885761592e-07,2.06892919013341e-49,5.34564629989098e-120
-13.1,8.0282091682418e-05,2.05970102240893e-47,1.6119401063841e-119,2.16906240026066e-38,1.66934160652116e-42,2.77953283488261e-84,3.16403635870262e-145,0.00422866902254181,3.50354600289146e-07,6.68114922182034e-49,1.15543233837695e-119,1.02261531226174e-06,7.80825610418291e-11,1.40291645285575e-52,5.65538236809972e-121,0.00184409875548225,1.49195850028153e-07,2.99257667698466e-49,9.62280749103953e-120
-13.075,8.21971637473752e-05,2.96610112393386e-47,2.88890052495349e-119,3.0086230047085e-38,2.3818524370922e-42,5.55199803109822e-84,7.86540116220949e-145,0.00424252735800764,3.61578576020925e-07,9.65281311084548e-49,2.07753889142906e-119,1.04850294214178e-06,8.23541179259007e-11,2.0714332322501e-52,1.0392092944871e-120,0.00185111645044348,1.54056567495275e-07,4.3259014492222e-49,1.7311513946104e-119
-13.05,8.41546311367256e-05,4.26870642985309e-47,5.17421940699304e-119,4.17053781772133e-38,3.39622213164869e-42,1.10760250679671e-83,1.95279845361982e-144,0.00425640450786236,3.73145215018398e-07,1.39374228244548e-48,3.73318625500102e-119,1.07504592049231e-06,8.68559602082977e-11,3.05660019350982e-52,1.90841419007769e-120,0.00185817420168293,1.59070573534889e-07,6.24941897902038e-49,3.11243283670173e-119
-13.025,8.61553487201281e-05,6.1395308934096e-47,9.26159230024519e-119,5.77756607997173e-38,4.83937107861568e-42,2.20686460096592e-83,4.84229338422522e-144,0.00427030035989963,3.85064413864833e-07,2.01111499862595e-48,6.70403086994821e-119,1.10226083753887e-06,9.16003150005925e-11,4.5074913200288e-52,3.50244091679779e-120,0.00186527231402634,1.64242536736444e-07,9.02265519036455e-49,5.59237937272986e-119
-13,8.82001865797352e-05,8.82475497459482e-47,1.65674261681843e-118,7.99882775700681e-38,6.89117633416316e-42,4.39161822606779e-83,1.1992284062876e-143,0.00428421480119518,3.97346336806258e-07,2.90012813051362e-48,1.20314564747086e-118,1.13016470349053e-06,9.66000483557305e-11,6.64293079184172e-52,6.42388214365667e-120,0.00187241109519877,1.69577262666921e-07,1.30184952580423e-48,1.00421099386917e-118
-12.975,9.02900302342995e-05,1.26764803748279e-46,2.96178135235942e-118,1.10671637185118e-37,9.80639545082387e-42,8.72831881391797e-83,2.96626431650952e-143,0.00429814771810732,4.10001422429697e-07,4.17949026927876e-48,2.15787485698974e-118,1.15877495917185e-06,1.01868698103942e-10,9.78392517260231e-52,1.17747820505168e-119,0.00187959085585773,1.75079697732591e-07,1.87723628250067e-48,1.8021255325429e-118
-12.95,9.24257808655522e-05,1.81979843421015e-46,5.29150865690084e-118,1.53029405167451e-37,1.39455948369552e-41,1.73258182878255e-82,7.32782213585808e-143,0.00431209899627744,4.23040390491396e-07,6.01942908805423e-48,3.86776569251439e-118,1.18810948692397e-06,1.07420508346798e-10,1.44010806718229e-51,2.15693350032665e-119,0.00188681190962665,1.80754933145125e-07,2.70525883119854e-48,3.23204085335287e-118
-12.925,9.46083555468541e-05,2.61081711839941e-46,9.44788489247193e-118,2.11466711478693e-37,1.98187511999459e-41,3.43489955146388e-82,1.80799457647779e-142,0.00432606852063054,4.36474248897977e-07,8.66389416341808e-48,6.9281919333436e-118,1.21818662178167e-06,1.13270465691606e-10,2.11838849852974e-51,3.94865508935187e-119,0.00189407457312893,1.86608208994766e-07,3.89610321032901e-48,5.79295812597511e-118
-12.9,9.68386874741211e-05,3.74333057988501e-46,1.68584732777369e-117,2.92036879386814e-37,2.81466769905426e-41,6.80129260159263e-82,4.45529493658547e-142,0.00434005617537582,4.50314300843466e-07,1.24622605187156e-47,1.24023937691723e-117,1.24902516293332e-06,1.19434337312363e-10,3.11418710724246e-51,7.22420748429481e-119,0.00190137916602228,1.92644918433332e-07,5.60768797630133e-48,1.03766147864079e-117
-12.875,9.91177261990194e-05,5.3637493949574e-46,3.00628712045907e-117,4.03052809201182e-37,3.99474971165542e-41,1.34501153549469e-81,1.09651083386819e-141,0.00435406184400721,4.64572152105139e-07,1.79145690275261e-47,2.21879394864836e-117,1.28064438547102e-06,1.25928710927617e-10,4.57522399153069e-51,1.32086912007704e-118,0.00190872601103369,1.98870611969872e-07,8.06620022136143e-48,1.85755965519961e-117
-12.85,0.000101446437864432,7.68081563904764e-46,5.35761172749838e-117,5.55923165727161e-37,5.66583105202059e-41,2.65654814334667e-81,2.69529637163245e-141,0.00436808540930401,4.79259718501276e-07,2.57360419243746e-47,3.96692766382172e-117,1.31306405243815e-06,1.32771036790036e-10,6.71751407935e-51,2.41355905451675e-118,0.00191611543399474,2.05291001881895e-07,1.15954054130451e-47,3.32323939461561e-117
-12.825,0.000103825805442193,1.09919506354945e-45,9.542025720149e-117,7.66295291550602e-37,8.03062354485796e-41,5.24042493543185e-81,6.61694093828377e-141,0.00438212675333148,4.94389233513841e-07,3.69490262531463e-47,7.08789771086274e-117,1.34630442718192e-06,1.39979671787022e-10,9.85674169816738e-51,4.40742202735611e-118,0.00192354776387744,2.11911966745135e-07,1.66584531468762e-47,5.94172133258676e-117
-12.8,0.000106256828973087,1.57206595860573e-45,1.69839418835111e-116,1.05561635024527e-36,1.13748719554106e-40,1.03245813374395e-80,1.62242683768201e-140,0.00439618575744156,5.09973256079229e-07,5.30139411194143e-47,1.26562910389711e-116,1.3803862860186e-06,1.47573925756566e-10,1.44539561258979e-50,8.0434045434024e-118,0.00193102333283057,2.18739556084904e-07,2.39174686092104e-47,1.06168269443183e-116
-12.775,0.000108740525809108,2.24695991011207e-45,3.02109911205306e-116,1.45326436832711e-36,1.61010933054635e-40,2.03158747858483e-80,3.97310568085842e-140,0.00441026230227348,5.26024678550264e-07,7.60156540905528e-47,2.25850635267339e-116,1.41533093121943e-06,1.55574110127545e-10,2.11820824617907e-50,1.46697851165581e-117,0.00193854247621646,2.25779995152162e-07,3.431844275209e-47,1.89587201736348e-116
-12.75,0.000111277930857976,3.20958181041996e-45,5.37056549637265e-116,1.99945534221855e-36,2.27759142059473e-40,3.99259939648876e-80,9.71744842448089e-140,0.00442435626775449,5.42556734832599e-07,1.0892857791264e-46,4.02774559567359e-116,1.4511602043252e-06,1.64001588998953e-10,3.10226678247264e-50,2.67384457174037e-117,0.00194610553264832,2.33039689827501e-07,4.92120849444393e-47,3.38341387927437e-116
-12.725,0.000113870096829907,4.58173685182378e-45,9.54121379515581e-116,2.74920647249223e-36,3.21964412693261e-40,7.83669740773761e-80,2.37373101032111e-139,0.00443846753310061,5.59583008698836e-07,1.55993492861323e-46,7.17841559072039e-116,1.48789649979795e-06,1.72878832778107e-10,4.54065177458196e-50,4.87054018183921e-117,0.00195371284402801,2.40525231656325e-07,7.05257643088669e-47,6.03438591343047e-116
-12.7,0.000116518094486625,6.53642677531866e-45,1.69400935148111e-115,3.77773572114912e-36,4.54832537202971e-40,1.53627000472734e-79,5.79119107722049e-139,0.00445259597681734,5.77117442283603e-07,2.23252835113402e-46,1.27855971392841e-115,1.52556277901821e-06,1.82229474503616e-10,6.64180035429618e-50,8.86638669827798e-117,0.00196136475558439,2.48243403018584e-07,1.01007982083782e-46,1.0755804315445e-115
-12.675,0.000119223012892616,9.31921270602907e-45,3.00577553604836e-115,5.18781348503447e-36,6.42106077537695e-40,3.00787065131321e-79,1.41111178015465e-138,0.00446674147670045,5.9517434476297e-07,3.19310599093992e-46,2.27582721180776e-115,1.56418258463664e-06,1.92078368985011e-10,9.70916771514507e-50,1.61303864649398e-116,0.00196906161591216,2.56201182436505e-07,1.44575751440156e-46,1.91595177488343e-115
-12.65,0.000121985959668613,1.32784265125475e-44,5.32998336185387e-115,7.11976567865431e-36,9.05886186421479e-40,5.88176803892269e-79,3.43409315805437e-138,0.00448090390983681,6.13768401221591e-07,4.56410406478701e-46,4.04839991727598e-115,1.60378005528893e-06,2.02451654897261e-10,1.4184262344874e-49,2.93272568420459e-116,0.00197680377701123,2.64405750023859e-07,2.06807890226405e-46,3.41081478876987e-115
-12.625,0.000124808061247302,1.89078683742388e-44,9.44547335385415e-115,9.76507568150727e-36,1.27717995962467e-39,1.14871888758799e-78,8.34679714853756e-138,0.00449508315260516,6.32914681710952e-07,6.51963966276371e-46,7.19703111538397e-115,1.64437994068324e-06,2.13376819975029e-10,2.07090450637217e-49,5.3287663547449e-116,0.00198459159432661,2.72864493080349e-07,2.95645072802785e-46,6.06825184503608e-115
-12.6,0.000127690463131246,2.69071123564243e-44,1.67282367771999e-114,1.33848679925429e-35,1.79945982405829e-39,2.24066413466113e-78,2.02621150808297e-137,0.00450927908067701,6.52628650502308e-07,9.30716685516224e-46,1.27864270410462e-114,1.68600761706959e-06,2.24882769458552e-10,3.02163468521257e-49,9.67632575283211e-116,0.00199242542678888,2.81585011834864e-07,4.22382673963196e-46,1.07894911786566e-114
-12.575,0.000130634330153014,3.82666267281517e-44,2.96077341653405e-114,1.83350094069152e-35,2.53363363281593e-39,4.36512711640972e-78,4.91254824130239e-137,0.00452349156901749,6.72926175537718e-07,1.32781404510063e-45,2.27023534630328e-114,1.72868910310081e-06,2.36999897950225e-10,4.4060802915259e-49,1.75599327459937e-115,0.0020003056368552,2.90575125341355e-07,6.03077972959466e-46,1.91721250669681e-114
-12.55,0.000133640846737497,5.43878428316299e-44,5.23707440928077e-114,2.51001749085343e-35,3.56497983375082e-39,8.4932549281254e-78,1.18955906431009e-136,0.00453772049188627,6.93823538082825e-07,1.89314059405783e-45,4.02826848742685e-114,1.77245107609508e-06,2.49760164848684e-10,6.42083371511721e-49,3.18466519837985e-115,0.00200823259055088,2.99842877531226e-07,8.60543388246935e-46,3.40464219366913e-114
-12.525,0.000136711217166416,7.72524129993367e-44,9.25765265530269e-114,3.43400501059301e-35,5.01281804437098e-39,1.65047350193977e-77,2.87688382821129e-136,0.00455196572283845,7.15337442585001e-07,2.6974557527844e-45,7.14318319695575e-114,1.81732088871008e-06,2.63197173535145e-10,9.35102040376403e-49,5.77209249322666e-115,0.00201620665751151,3.09396543426252e-07,1.22716801035002e-45,6.04233289355428e-114
-12.5,0.000139846665844994,1.09660655938897e-43,1.63546624785616e-113,4.69519535797515e-35,7.04398472499285e-39,3.20331822421537e-77,6.94889534838469e-136,0.00456622713472555,7.37485026740452e-07,3.84106487736639e-45,1.26587557247999e-113,1.86332658603934e-06,2.77346254495089e-10,1.36099068368058e-48,1.04551759839111e-114,0.0020242282110257,3.19244635516047e-07,1.74890911029409e-45,1.07169148667327e-113
-12.475,0.000143048437570784,1.55567255836042e-43,2.88742595024227e-113,6.41556597884248e-35,9.89159830599782e-39,6.20938723781331e-77,1.67635637092107e-135,0.00458050459969644,7.60283871774093e-07,5.46606519590765e-45,2.24189930341597e-113,1.91049692314129e-06,2.922445525672e-10,1.9796110350114e-48,1.89259626621553e-114,0.00203229762807836,3.2939591030432e-07,2.49093519420324e-45,1.89962067384395e-113
-12.45,0.000146317797804645,2.20553578447583e-43,5.0945835716235e-113,8.76082187230655e-35,1.38811721049984e-38,1.20213858477721e-76,4.03900191727428e-135,0.00459479798919841,7.83752012935871e-07,7.77362924765676e-45,3.96795772312215e-113,1.95886138301217e-06,3.07931118520597e-10,2.87761802834996e-48,3.42383775410215e-114,0.00204041528939466,3.39859375028145e-07,3.54559891045053e-45,3.36508455902955e-113
-12.425,0.000149656032943839,3.12491775842883e-43,8.98328322349187e-113,1.19559279912043e-34,1.94669273212833e-38,2.32443529257206e-76,9.71938758930081e-135,0.0046091071739781,8.0790795021736e-07,1.1048382254851e-44,7.01849220889738e-113,2.00845019501377e-06,3.24447005170988e-10,4.18037258797824e-48,6.1900896662671e-114,0.00204858157948451,3.50644294554661e-07,5.04369461311822e-45,5.95740433895633e-113
-12.4,0.000153064450597248,4.42477958331617e-43,1.58303333308882e-112,1.63061073483965e-34,2.72822558530902e-38,4.4888750496293e-76,2.33593565182189e-134,0.00462343202408263,8.32770659292532e-07,1.56927628321241e-44,1.24064194336025e-112,2.05929435376785e-06,3.41835368256454e-10,6.06911550382214e-48,1.11843118899318e-113,0.00205679688668771,3.61760198459687e-07,7.1703437319647e-45,1.05402324262278e-112
-12.375,0.000156544379862673,6.26142606788381e-43,2.7878768977109e-112,2.22252098091455e-34,3.82097986112706e-38,8.65794264616059e-76,5.6071216795892e-134,0.00463777240886065,8.58359602686508e-07,2.22754241559704e-44,2.19166891865131e-112,2.11142563852876e-06,3.60141572304052e-10,8.80571003297506e-48,2.01952932989884e-113,0.00206506160321973,3.73216888292842e-07,1.01873961892176e-44,1.86369708765615e-112
-12.35,0.000160097171606221,8.85489546118342e-43,4.90665691690733e-112,3.02740140243297e-34,5.34786975042925e-38,1.66781941156711e-75,1.34423815529509e-133,0.00465212819696343,8.84694741176334e-07,3.15993686186249e-44,3.86927225639994e-112,2.16487663304649e-06,3.79413301729451e-10,1.27682660589958e-47,3.6443461959518e-113,0.00207337612521807,3.85024445033888e-07,1.44650007099208e-44,3.29330920103052e-112
-12.325,0.000163724198743745,1.25147502112972e-42,8.63030923994647e-112,4.12119070878202e-34,7.47994656223283e-38,3.20878394370245e-75,3.2186191278141e-133,0.00466649925634598,9.11796545427687e-07,4.47977992786528e-44,6.82667899163413e-112,2.21968074593258e-06,3.99700677423322e-10,1.85023986131424e-47,6.57230415320202e-113,0.00208174085278936,3.97193236745126e-07,2.05260687081084e-44,5.81596446604819e-112
-12.3,0.00016742685652432,1.7676224102535e-42,1.51703495849494e-111,5.60665692630383e-34,1.04550898741145e-37,6.16579468896604e-75,7.69697523672156e-133,0.00468088545426824,9.39686007871603e-07,6.34688757437339e-44,1.20369241974608e-111,2.27587223154162e-06,4.21056379090249e-10,2.67949350355327e-47,1.18452504255137e-112,0.00209015619005707,4.09733926424766e-07,2.91088579781692e-44,1.02646241354095e-111
-12.275,0.000171206562815742,2.495085189092e-42,2.66497651339319e-111,7.62278759253708e-34,1.4603893158709e-37,1.18329975532471e-74,1.83834798169495e-132,0.0046952866572962,9.68384654825314e-07,8.98650423053949e-44,2.1210329782858e-111,2.33348621138129e-06,4.43535773618573e-10,3.87798343566157e-47,2.13353320311393e-112,0.00209862254520982,4.22657480066377e-07,4.12550046027282e-44,1.81049129847259e-111
