xs,normal_prior,normal_mixture_prior,laplace_prior,cauchy_prior,horseshoe_prior
-98.825,0,6.18620070973092e-24,6.02306888614648e-44,3.25890736119225e-05,8.269113525665e-06
-98.8,0,6.34092238549747e-24,6.17554360092625e-44,3.26055664550861e-05,7.40996266935532e-06
-98.775,0,6.49947314849263e-24,6.3318782314875e-44,3.26220718211628e-05,7.01250404671286e-06
-98.75,0,6.66194673597068e-24,6.49217049206366e-44,3.26385897228334e-05,8.68598640863907e-06
-98.725,0,6.82843915425373e-24,6.65652057053543e-44,3.2655120172795e-05,1.31335123799827e-05
-98.7,0,6.99904873302433e-24,6.82503119105181e-44,3.26716631837604e-05,1.9437925468158e-05
-98.675,0,7.17387618090188e-24,6.99780767823631e-44,3.26882187684588e-05,2.54503716356403e-05
-98.65,0,7.35302464232963e-24,7.17495802301758e-44,3.27047869396355e-05,2.92436646562096e-05
-98.625,0,7.5365997558093e-24,7.35659295012803e-44,3.27213677100518e-05,3.08659780909268e-05
-98.6,0,7.72470971350921e-24,7.54282598730973e-44,3.27379610924853e-05,3.26498450328537e-05
-98.575,0,7.9174653222797e-24,7.7337735362732e-44,3.27545670997297e-05,3.69313077065516e-05
-98.55,0,8.11498006611071e-24,7.92955494545264e-44,3.27711857445951e-05,4.29672123988109e-05
-98.525,0,8.31737017006152e-24,8.13029258460178e-44,3.27878170399076e-05,4.68145255364703e-05
-98.5,0,8.52475466570017e-24,8.33611192127989e-44,3.28044609985098e-05,4.50912839583013e-05
-98.475,0,8.73725545808477e-24,8.54714159927227e-44,3.28211176332606e-05,3.84691387534056e-05
-98.45,0,8.95499739432646e-24,8.76351351899713e-44,3.2837786957035e-05,3.06784231408105e-05
-98.425,0,9.17810833376673e-24,8.98536291994806e-44,3.28544689827246e-05,2.45059292089672e-05
-98.4,0,9.40671921980884e-24,9.2128284652222e-44,3.28711637232372e-05,1.98067139754367e-05
-98.375,0,9.64096415344265e-24,9.44605232819024e-44,3.28878711914971e-05,1.52576544000672e-05
-98.35,0,9.88098046850029e-24,9.6851802813585e-44,3.29045914004449e-05,1.07650968617442e-05
-98.325,0,1.01269088086829e-23,9.93036178748182e-44,3.29213243630379e-05,7.5611602980451e-06
-98.3,0,1.03788932064032e-23,1.01817500929832e-43,3.29380700922497e-05,6.5627452310334e-06
-98.275,0,1.06370811634805e-23,1.04395023237366e-43,3.29548286010703e-05,7.2309159206517e-06
-98.25,0,1.09016237337359e-23,1.07037795832771e-43,3.29715999025064e-05,7.98479096818458e-06
-98.225,0,1.11726756075288e-23,1.09747470534947e-43,3.29883840095812e-05,7.59568281005653e-06
-98.2,0,1.14503951982828e-23,1.1252574097879e-43,3.30051809353345e-05,6.22789404930181e-06
-98.175,0,1.17349447310439e-23,1.15374343673769e-43,3.30219906928227e-05,5.19431860571736e-06
-98.15,0,1.20264903331189e-23,1.18295059089296e-43,3.30388132951187e-05,5.79551592396359e-06
-98.125,0,1.23252021268474e-23,1.21289712767587e-43,3.30556487553122e-05,8.3998158129355e-06
-98.1,0,1.26312543245454e-23,1.24360176464672e-43,3.30724970865096e-05,1.24457458034073e-05
-98.075,0,1.29448253256847e-23,1.27508369320314e-43,3.30893583018338e-05,1.71481354133975e-05
-98.05,0,1.3266097816351e-23,1.30736259057532e-43,3.31062324144246e-05,2.20750719112794e-05
-98.025,0,1.35952588710324e-23,1.34045863212485e-43,3.31231194374386e-05,2.68284029110068e-05
-98,0,1.39325000568017e-23,1.37439250395511e-43,3.3140019384049e-05,3.02571895682603e-05
-97.975,0,1.42780175399373e-23,1.40918541584061e-43,3.3156932267446e-05,3.07351639256432e-05
-97.95,0,1.46320121950443e-23,1.44485911448387e-43,3.31738581008364e-05,2.77816648478346e-05
-97.925,0,1.49946897167362e-23,1.48143589710786e-43,3.31907968974441e-05,2.30443245344279e-05
-97.9,0,1.53662607339297e-23,1.51893862539235e-43,3.32077486705097e-05,1.94080689664924e-05
-97.875,0,1.57469409268185e-23,1.55739073976337e-43,3.32247134332909e-05,1.95522044155269e-05
-97.85,0,1.61369511465856e-23,1.59681627404412e-43,3.32416911990621e-05,2.49339424999368e-05
-97.825,0,1.65365175379202e-23,1.6372398704769e-43,3.32586819811148e-05,3.46193069765385e-05
-97.8,0,1.69458716643986e-23,1.67868679512544e-43,3.32756857927574e-05,4.4600786022641e-05
-97.775,0,1.73652506368005e-23,1.72118295366679e-43,3.32927026473155e-05,4.99983248229817e-05
-97.75,0,1.77948972444274e-23,1.76475490758347e-43,3.33097325581316e-05,4.86550432576551e-05
-97.725,0,1.82350600894906e-23,1.80942989076503e-43,3.33267755385653e-05,4.24231850175358e-05
-97.7,0,1.86859937246393e-23,1.85523582653023e-43,3.33438316019931e-05,3.53941460416848e-05
-97.675,0,1.91479587937059e-23,1.9022013450801e-43,3.3360900761809e-05,3.09947645423918e-05
-97.65,0,1.96212221757374e-23,1.95035580139251e-43,3.33779830314237e-05,3.00812112615315e-05
-97.625,0,2.01060571323914e-23,1.99972929357029e-43,3.33950784242656e-05,3.09913270508339e-05
-97.6,0,2.06027434587723e-23,2.05035268165327e-43,3.34121869537797e-05,3.16378542601392e-05
-97.575,0,2.11115676377918e-23,2.10225760690689e-43,3.34293086334288e-05,3.19819187573608e-05
-97.55,0,2.16328229981286e-23,2.15547651159915e-43,3.34464434766924e-05,3.39967895325007e-05
-97.525,0,2.21668098758718e-23,2.21004265927784e-43,3.34635914970678e-05,3.87895330172033e-05
-97.5,0,2.27138357799417e-23,2.2659901555616e-43,3.34807527080692e-05,4.42881858363741e-05
-97.475,0,2.3274215561356e-23,2.32335396945682e-43,3.34979271232283e-05,4.63618350303263e-05
-97.45,0,2.38482715864506e-23,2.38216995521451e-43,3.35151147560941e-05,4.22401565936189e-05
-97.425,0,2.44363339141362e-23,2.44247487474045e-43,3.35323156202331e-05,3.27459218387008e-05
-97.4,0,2.50387404772752e-23,2.50430642057237e-43,3.35495297292291e-05,2.14050271482999e-05
-97.375,0,2.56558372682956e-23,2.56770323943928e-43,3.35667570966833e-05,1.17437331228116e-05
-97.35,0,2.62879785291161e-23,2.63270495641667e-43,3.35839977362146e-05,5.3870911599869e-06
-97.325,0,2.69355269454949e-23,2.69935219969359e-43,3.3601251661459e-05,2.06721436912517e-06
-97.3,0,2.75988538459034e-23,2.76768662596673e-43,3.36185188860703e-05,7.24110131977353e-07
-97.275,0,2.82783394050226e-23,2.83775094647691e-43,3.36357994237198e-05,5.06926509499597e-07
-97.25,0,2.89743728519721e-23,2.9095889537053e-43,3.36530932880964e-05,1.22735177842223e-06
-97.225,0,2.96873526833795e-23,2.98324554874491e-43,3.36704004929065e-05,3.3644410114844e-06
-97.2,0,3.04176868814057e-23,3.05876676936533e-43,3.36877210518742e-05,7.64662774724601e-06
-97.175,0,3.11657931368313e-23,3.13619981878795e-43,3.37050549787411e-05,1.41811853572071e-05
-97.15,0,3.19320990773243e-23,3.21559309518923e-43,3.37224022872667e-05,2.16578882271002e-05
-97.125,0,3.27170425010142e-23,3.29699622195148e-43,3.37397629912281e-05,2.7648011100588e-05
-97.1,0,3.35210716154822e-23,3.38046007867879e-43,3.37571371044202e-05,3.0204518192188e-05
-97.075,0,3.43446452822979e-23,3.46603683299854e-43,3.37745246406555e-05,2.94015863691805e-05
-97.05,0,3.5188233267235e-23,3.55377997316802e-43,3.37919256137644e-05,2.73023603476412e-05
-97.025,0,3.60523164962847e-23,3.64374434150604e-43,3.38093400375952e-05,2.64710671732511e-05
-97,0,3.69373873176066e-23,3.7359861686715e-43,3.38267679260139e-05,2.83908612699942e-05
-96.975,0,3.78439497695518e-23,3.83056310880903e-43,3.38442092929044e-05,3.28259080893201e-05
-96.95,0,3.87725198548989e-23,3.92753427558493e-43,3.38616641521686e-05,3.83700451899212e-05
-96.925,0,3.97236258214405e-23,4.02696027913521e-43,3.38791325177262e-05,4.37820134728698e-05
-96.9,0,4.06978084490659e-23,4.12890326394857e-43,3.38966144035149e-05,4.88217994770953e-05
-96.875,0,4.16956213435004e-23,4.23342694770916e-43,3.39141098234904e-05,5.33852203209714e-05
-96.85,0,4.27176312368285e-23,4.34059666112181e-43,3.39316187916264e-05,5.60466071862784e-05
-96.825,0,4.37644182949819e-23,4.45047938874601e-43,3.39491413219146e-05,5.46732453939617e-05
-96.8,0,4.48365764323429e-23,4.56314381086362e-43,3.39666774283649e-05,4.90381322301085e-05
-96.775,0,4.59347136336071e-23,4.6786603464059e-43,3.39842271250052e-05,4.18658914294049e-05
-96.75,0,4.70594522831071e-23,4.79710119696806e-43,3.40017904258814e-05,3.66171441868281e-05
-96.725,0,4.82114295017345e-23,4.91854039193721e-43,3.40193673450578e-05,3.50136181829567e-05
-96.7,0,4.93912974916488e-23,5.04305383476333e-43,3.40369578966167e-05,3.70849698282393e-05
-96.675,0,5.05997238889535e-23,5.17071935040158e-43,3.40545620946586e-05,4.20660618778598e-05
-96.65,0,5.18373921245111e-23,5.30161673395494e-43,3.40721799533024e-05,4.76359911103451e-05
-96.625,0,5.31050017930895e-23,5.43582780054937e-43,3.40898114866851e-05,4.97367905150854e-05
-96.6,0,5.44032690310246e-23,5.57343643647035e-43,3.4107456708962e-05,4.53165115763929e-05
-96.575,0,5.57329269026023e-23,5.71452865159479e-43,3.41251156343069e-05,3.5432007942149e-05
-96.55,0,5.70947257953483e-23,5.85919263315025e-43,3.41427882769117e-05,2.45934066893341e-05
-96.525,0,5.84894338244274e-23,6.00751880083424e-43,3.41604746509868e-05,1.68789138777494e-05
-96.5,0,5.99178372463771e-23,6.15959986333017e-43,3.41781747707611e-05,1.33435629696417e-05
-96.475,0,6.13807408823646e-23,6.31553087625267e-43,3.41958886504817e-05,1.29114295590477e-05
-96.45,0,6.28789685511947e-23,6.4754093015607e-43,3.42136163044144e-05,1.44721606469889e-05
-96.425,0,6.44133635123005e-23,6.63933506847475e-43,3.42313577468434e-05,1.73729289125321e-05
-96.4,0,6.59847889189212e-23,6.8074106359352e-43,3.42491129920713e-05,2.0608471157899e-05
-96.375,0,6.75941282817181e-23,6.97974105664322e-43,3.42668820544194e-05,2.28606687967659e-05
-96.35,0,6.92422859430525e-23,7.15643404272149e-43,3.42846649482276e-05,2.3823648359366e-05
-96.325,0,7.09301875621838e-23,7.33760003303804e-43,3.43024616878543e-05,2.49151382992105e-05
-96.3,0,7.26587806116159e-23,7.5233522622345e-43,3.43202722876765e-05,2.78873183392127e-05
-96.275,0,7.44290348848514e-23,7.71380683150063e-43,3.43380967620901e-05,3.25204206182088e-05
-96.25,0,7.62419430158383e-23,7.90908278114228e-43,3.43559351255095e-05,3.62270134083846e-05
-96.225,0,7.80985210103166e-23,8.10930216498463e-43,3.43737873923678e-05,3.64102504610195e-05
-96.2,0,7.9999808789396e-23,8.31459012666015e-43,3.43916535771169e-05,3.27837807478011e-05
-96.175,0,8.19468707456189e-23,8.52507497782783e-43,3.44095336942275e-05,2.6953301929722e-05
-96.15,0,8.39407963117544e-23,8.74088827837126e-43,3.44274277581892e-05,2.05142800691802e-05
-96.125,0,8.59827005426902e-23,8.96216491862884e-43,3.44453357835103e-05,1.44279331557001e-05
-96.1,0,8.80737247106409e-23,9.18904320370379e-43,3.4463257784718e-05,9.73715401654469e-06
-96.075,0,9.02150369140211e-23,9.42166493990966e-43,3.44811937763585e-05,7.89115902928634e-06
-96.05,0,9.24078327002823e-23,9.66017552340431e-43,3.44991437729967e-05,1.0077656921425e-05
-96.025,0,9.4653335703018e-23,9.90472403106635e-43,3.45171077892167e-05,1.6132914856377e-05
-96,0,9.6952798293674e-23,1.01554633136741e-42,3.45350858396214e-05,2.38626234004626e-05
-95.975,0,9.93075022481827e-23,1.04125500914412e-42,3.4553077938833e-05,2.98646482863666e-05
-95.95,0,1.01718759428875e-22,1.06761450519726e-42,3.45710841014923e-05,3.20216071660059e-05
-95.925,0,1.04187912481992e-22,1.09464129506996e-42,3.45891043422597e-05,3.14015287543214e-05
-95.9,0,1.06716335551167e-22,1.12235227138567e-42,3.46071386758142e-05,3.10245627679588e-05
-95.875,0,1.09305435007235e-22,1.15076475440667e-42,3.46251871168543e-05,3.25884690373792e-05
-95.85,0,1.11956650194737e-22,1.17989650285974e-42,3.46432496800976e-05,3.5008276576034e-05
-95.825,0,1.14671454195482e-22,1.20976572503598e-42,3.46613263802808e-05,3.6198630758409e-05
-95.8,0,1.17451354609584e-22,1.24039109017159e-42,3.46794172321597e-05,3.53754137049776e-05
-95.775,0,1.20297894354337e-22,1.27179174011671e-42,3.46975222505098e-05,3.32465915236469e-05
-95.75,0,1.23212652481346e-22,1.30398730129974e-42,3.47156414501254e-05,3.09180475114637e-05
-95.725,0,1.26197245012311e-22,1.33699789699448e-42,3.47337748458205e-05,2.94288875948434e-05
-95.7,0,1.29253325793919e-22,1.37084415989779e-42,3.47519224524281e-05,2.96979685942863e-05
-95.675,0,1.32382587372226e-22,1.40554724502582e-42,3.47700842848009e-05,3.18138026782535e-05
-95.65,0,1.35586761886999e-22,1.44112884293641e-42,3.47882603578107e-05,3.43960163385551e-05
-95.625,0,1.38867621986484e-22,1.47761119328659e-42,3.48064506863491e-05,3.56159782386608e-05
-95.6,0,1.42226981762989e-22,1.51501709873289e-42,3.48246552853269e-05,3.53717174102941e-05
-95.575,0,1.45666697709838e-22,1.55336993918387e-42,3.48428741696744e-05,3.5932028555789e-05
-95.55,0,1.49188669700145e-22,1.59269368641334e-42,3.48611073543416e-05,3.96826482113722e-05
-95.525,0,1.52794841987827e-22,1.63301291904338e-42,3.48793548542979e-05,4.62387409571475e-05
-95.5,0,1.56487204231503e-22,1.67435283790692e-42,3.48976166845324e-05,5.22127968652935e-05
-95.475,0,1.60267792541647e-22,1.71673928179897e-42,3.49158928600537e-05,5.43506388391833e-05
-95.45,0,1.64138690551606e-22,1.76019874362671e-42,3.49341833958901e-05,5.182332649733e-05
-95.425,0,1.68102030512993e-22,1.80475838696858e-42,3.49524883070898e-05,4.57383007627462e-05
-95.4,0,1.72159994416001e-22,1.85044606305215e-42,3.49708076087204e-05,3.74553210538961e-05
-95.375,0,1.76314815135192e-22,1.89729032816228e-42,3.49891413158694e-05,2.8243729583469e-05
-95.35,0,1.80568777601341e-22,1.94532046148955e-42,3.50074894436441e-05,2.00435926035471e-05
-95.325,0,1.84924219999932e-22,1.99456648343078e-42,3.50258520071715e-05,1.51254945002024e-05
-95.3,0,1.89383534996878e-22,2.04505917435283e-42,3.50442290215985e-05,1.43097814888162e-05
-95.275,0,1.93949170992076e-22,2.09683009383114e-42,3.50626205020918e-05,1.59401577918779e-05
-95.25,0,1.9862363340146e-22,2.14991160037574e-42,3.50810264638383e-05,1.72533349822951e-05
-95.225,0,2.03409485968141e-22,2.20433687165613e-42,3.50994469220444e-05,1.68968603163209e-05
-95.2,0,2.08309352103302e-22,2.26013992523853e-42,3.51178818919368e-05,1.57739412898203e-05
-95.175,0,2.13325916257554e-22,2.31735563984803e-42,3.5136331388762e-05,1.53867413501743e-05
-95.15,0,2.18461925323353e-22,2.37601977716873e-42,3.51547954277866e-05,1.59688461054444e-05
-95.125,0,2.23720190069261e-22,2.43616900419619e-42,3.51732740242972e-05,1.66900241860097e-05
-95.1,0,2.29103586606682e-22,2.49784091615531e-42,3.51917671936008e-05,1.73612616600943e-05
-95.075,0,2.34615057889891e-22,2.56107405999861e-42,3.52102749510239e-05,1.929774247368e-05
-95.05,0,2.40257615250004e-22,2.62590795849948e-42,3.52287973119138e-05,2.40979301897102e-05
-95.025,0,2.46034339963696e-22,2.69238313495493e-42,3.52473342916376e-05,3.14858708349088e-05
-95,0,2.519483848575e-22,2.76054113851427e-42,3.52658859055828e-05,3.85682371868286e-05
-94.975,0,2.58002975948319e-22,2.83042457014842e-42,3.52844521691571e-05,4.16435370925195e-05
-94.95,0,2.64201414121141e-22,2.902077109277e-42,3.53030330977883e-05,3.91587724480329e-05
-94.925,0,2.70547076844721e-22,2.97554354106955e-42,3.53216287069248e-05,3.30805144621752e-05
-94.9,0,2.77043419925962e-22,3.05086978443739e-42,3.53402390120351e-05,2.7313828370451e-05
-94.875,0,2.83693979304092e-22,3.12810292073478e-42,3.53588640286084e-05,2.46430903480519e-05
-94.85,0,2.90502372885307e-22,3.20729122318601e-42,3.5377503772154e-05,2.50780611925028e-05
-94.825,0,2.97472302418877e-22,3.28848418705788e-42,3.53961582582018e-05,2.68854562106887e-05
-94.8,0,3.04607555415686e-22,3.37173256059595e-42,3.5414827502302e-05,2.86898419295649e-05
-94.775,0,3.11912007110031e-22,3.45708837674355e-42,3.54335115200256e-05,3.01639530203951e-05
-94.75,0,3.19389622465761e-22,3.54460498566443e-42,3.54522103269639e-05,3.10308359826591e-05
-94.725,0,3.27044458227633e-22,3.63433708808804e-42,3.54709239387288e-05,3.0395633105977e-05
-94.7,0,3.34880665019025e-22,3.72634076949936e-42,3.5489652370953e-05,2.75607516404585e-05
-94.675,0,3.4290248948691e-22,3.82067353519435e-42,3.55083956392895e-05,2.30952754111741e-05
-94.65,0,3.51114276495185e-22,3.91739434622226e-42,3.55271537594124e-05,1.87864607219739e-05
-94.625,0,3.59520471367507e-22,4.01656365623861e-42,3.5545926747016e-05,1.66622750576189e-05
-94.6,0,3.68125622180607e-22,4.11824344929036e-42,3.55647146178159e-05,1.7947876925503e-05
-94.575,0,3.76934382109261e-22,4.22249727855805e-42,3.55835173875479e-05,2.25673701028848e-05
-94.55,0,3.85951511824157e-22,4.32939030607884e-42,3.5602335071969e-05,2.93552708291837e-05
-94.525,0,3.95181881943643e-22,4.43898934347448e-42,3.56211676868569e-05,3.66243221017261e-05
-94.5,0,4.04630475540735e-22,4.55136289371122e-42,3.56400152480102e-05,4.26388663296326e-05
-94.475,0,4.14302390706458e-22,4.66658119391596e-42,3.56588777712483e-05,4.58971884921695e-05
-94.45,0,4.2420284317096e-22,4.78471625927693e-42,3.56777552724117e-05,4.53362269516245e-05
-94.425,0,4.34337168983449e-22,4.90584192805575e-42,3.56966477673617e-05,4.06124701520829e-05
-94.4,0,4.44710827252412e-22,5.03003390773824e-42,3.57155552719808e-05,3.2586598005667e-05
-94.375,0,4.55329402947506e-22,5.15736982235462e-42,3.57344778021723e-05,2.36012759269772e-05
-94.35,0,4.66198609764229e-22,5.28792926099661e-42,3.57534153738607e-05,1.6489705481392e-05
-94.325,0,4.77324293053057e-22,5.42179382756335e-42,3.57723680029917e-05,1.2623122438699e-05
-94.3,0,4.88712432814372e-22,5.55904719176675e-42,3.57913357055319e-05,1.15409271570948e-05
-94.275,0,5.00369146760443e-22,5.69977514142727e-42,3.58103184974692e-05,1.24268734180644e-05
-94.25,0,5.1230069344633e-22,5.84406563609467e-42,3.58293163948127e-05,1.53802529244892e-05
-94.225,0,5.24513475470876e-22,5.99200886202512e-42,3.58483294135928e-05,2.0810836447414e-05
-94.2,0,5.37014042749515e-22,6.14369728855068e-42,3.58673575698609e-05,2.82202293127564e-05
-94.175,0,5.49809095860516e-22,6.29922572587598e-42,3.58864008796902e-05,3.63561245447177e-05
-94.15,0,5.62905489466126e-22,6.45869138433706e-42,3.59054593591746e-05,4.40958708278076e-05
-94.125,0,5.76310235810451e-22,6.62219393516168e-42,3.592453302443e-05,5.0127559557679e-05
-94.1,0,5.90030508295594e-22,6.78983557276648e-42,3.59436218915933e-05,5.22222432526229e-05
-94.075,0,6.04073645137988e-22,6.96172107863205e-42,3.59627259768229e-05,4.86079435844423e-05
-94.05,0,6.18447153106475e-22,7.13795788679512e-42,3.59818452962988e-05,4.05019636045537e-05
-94.025,0,6.33158711344029e-22,7.31865615099758e-42,3.60009798662224e-05,3.19165540670959e-05
-94,0,6.48216175275093e-22,7.50392881353697e-42,3.60201297028166e-05,2.6343378234503e-05
-93.975,0,6.63627580600193e-22,7.69389167585844e-42,3.60392948223262e-05,2.43435920111964e-05
-93.95,0,6.79401147379845e-22,7.88866347093463e-42,3.60584752410171e-05,2.43203312842805e-05
-93.925,0,6.95545284209873e-22,8.08836593747804e-42,3.60776709751773e-05,2.45663793191525e-05
-93.9,0,7.12068592489883e-22,8.29312389603092e-42,3.60968820411161e-05,2.4417786349215e-05
-93.875,0,7.28979870787159e-22,8.50306532698301e-42,3.61161084551649e-05,2.43122507090766e-05
-93.85,0,7.46288119297947e-22,8.71832145056272e-42,3.61353502336766e-05,2.49726056351265e-05
-93.825,0,7.6400254440842e-22,8.93902680885436e-42,3.61546073930259e-05,2.6155153010765e-05
-93.8,0,7.82132563357364e-22,9.16531934989166e-42,3.61738799496094e-05,2.64856438805056e-05
-93.775,0,8.00687809002838e-22,9.39734051387896e-42,3.61931679198454e-05,2.50005981306316e-05
-93.75,0,8.19678134695359e-22,9.63523532159696e-42,3.62124713201744e-05,2.23668754253102e-05
-93.725,0,8.3911361925941e-22,9.87915246504448e-42,3.62317901670585e-05,1.9954400669877e-05
-93.7,0,8.59004572086243e-22,1.01292444003762e-41,3.6251124476982e-05,1.80825868051919e-05
-93.675,0,8.79361538340198e-22,1.03856674431932e-41,3.62704742664509e-05,1.58349811871015e-05
-93.65,0,9.00195304280671e-22,1.06485818662442e-41,3.62898395519935e-05,1.247613121806e-05
-93.625,0,9.21516902702973e-22,1.09181519996024e-41,3.63092203501602e-05,8.52061407377266e-06
-93.6,0,9.43337618500125e-22,1.11945463333765e-41,3.63286166775231e-05,5.34407606843325e-06
-93.575,0,9.65668994348376e-22,1.14779376230221e-41,3.6348028550677e-05,4.10635503552654e-06
-93.55,0,9.88522836519422e-22,1.17685029973209e-41,3.63674559862385e-05,5.13844177036426e-06
-93.525,0,1.01191122082173e-21,1.206642406909e-41,3.63868990008463e-05,8.04152203575719e-06
-93.5,0,1.03584649867401e-21,1.2371887048698e-41,3.64063576111618e-05,1.22110802874486e-05
-93.475,0,1.06034130331367e-21,1.26850828604505e-41,3.64258318338683e-05,1.73891568162081e-05
-93.45,0,1.08540855614334e-21,1.3006207261925e-41,3.64453216856715e-05,2.36375944165616e-05
-93.425,0,1.11106147321827e-21,1.33354609663264e-41,3.64648271832995e-05,3.06694545330705e-05
-93.4,0,1.13731357187777e-21,1.36730497679377e-41,3.64843483435028e-05,3.75489447000127e-05
-93.375,0,1.164178677524e-21,1.40191846707496e-41,3.65038851830542e-05,4.32026455857348e-05
-93.35,0,1.19167093055117e-21,1.4374082020344e-41,3.65234377187491e-05,4.66780205656285e-05
-93.325,0,1.21980479342837e-21,1.47379636391169e-41,3.65430059674053e-05,4.68450112171124e-05
-93.3,0,1.24859505793966e-21,1.51110569649258e-41,3.65625899458632e-05,4.29186577960281e-05
-93.275,0,1.2780568525846e-21,1.54935951932443e-41,3.65821896709856e-05,3.59111189547567e-05
-93.25,0,1.30820565014289e-21,1.58858174229181e-41,3.66018051596583e-05,2.89116354400741e-05
-93.225,0,1.3390572754065e-21,1.62879688056084e-41,3.66214364287892e-05,2.5178876112588e-05
-93.2,0,1.37062791308332e-21,1.67003006990204e-41,3.66410834953093e-05,2.53552938060637e-05
-93.175,0,1.40293411587575e-21,1.71230708240104e-41,3.66607463761721e-05,2.72829846742923e-05
-93.15,0,1.43599281273791e-21,1.75565434256684e-41,3.66804250883539e-05,2.83044339662715e-05
-93.125,0,1.46982131731616e-21,1.80009894384817e-41,3.67001196488538e-05,2.78435005336717e-05
-93.1,0,1.50443733657573e-21,1.84566866556759e-41,3.67198300746937e-05,2.73811970021889e-05
-93.075,0,1.53985897961857e-21,1.89239199028458e-41,3.67395563829184e-05,2.83237246201636e-05
-93.05,0,1.57610476669627e-21,1.94029812159811e-41,3.67592985905956e-05,3.07022814650908e-05
-93.025,0,1.6131936384217e-21,1.98941700239967e-41,3.67790567148158e-05,3.34933789053878e-05
-93,0,1.65114496518483e-21,2.03977933358878e-41,3.67988307726926e-05,3.51636423246066e-05
-92.975,0,1.68997855677617e-21,2.09141659326183e-41,3.68186207813626e-05,3.42299436641269e-05
-92.95,0,1.72971467222278e-21,2.14436105638703e-41,3.68384267579853e-05,3.03566601609487e-05
-92.925,0,1.77037402984171e-21,2.19864581497737e-41,3.68582487197436e-05,2.50095464516318e-05
-92.9,0,1.811977817515e-21,2.25430479877403e-41,3.68780866838431e-05,2.06728754597888e-05
-92.875,0,1.85454770319162e-21,2.31137279645381e-41,3.6897940667513e-05,1.95793044684623e-05
-92.85,0,1.89810584562086e-21,2.36988547737294e-41,3.69178106880053e-05,2.30678996661014e-05
-92.825,0,1.94267490532268e-21,2.4298794138617e-41,3.69376967625953e-05,3.1132144990189e-05
-92.8,0,1.98827805579969e-21,2.49139210408346e-41,3.69575989085819e-05,4.17394590499689e-05
-92.775,0,2.03493899499616e-21,2.55446199547192e-41,3.69775171432869e-05,5.0978753744535e-05
-92.75,0,2.08268195700974e-21,2.61912850876238e-41,3.69974514840557e-05,5.51606697857847e-05
-92.725,0,2.13153172406087e-21,2.68543206263068e-41,3.70174019482568e-05,5.38372181915583e-05
-92.7,0,2.18151363872572e-21,2.75341409895632e-41,3.70373685532825e-05,5.06962922394491e-05
-92.675,0,2.23265361643871e-21,2.82311710872507e-41,3.70573513165483e-05,5.05229545692212e-05
-92.65,0,2.28497815826965e-21,2.894584658587e-41,3.70773502554933e-05,5.45755100457639e-05
-92.625,0,2.33851436398232e-21,2.96786141808731e-41,3.709736538758e-05,5.91728683488702e-05
-92.6,0,2.39328994537992e-21,3.04299318758601e-41,3.71173967302945e-05,5.93509373834404e-05
-92.575,0,2.44933323994412e-21,3.12002692688474e-41,3.71374443011468e-05,5.37058356118063e-05
-92.55,0,2.5066732247738e-21,3.19901078457831e-41,3.715750811767e-05,4.51013967179085e-05
-92.525,0,2.56533953082968e-21,3.27999412814883e-41,3.71775881974215e-05,3.71775687472963e-05
-92.5,0,2.62536245749259e-21,3.36302757482235e-41,3.71976845579819e-05,3.14318946723276e-05
-92.475,0,2.68677298744031e-21,3.44816302320598e-41,3.72177972169559e-05,2.75863588034348e-05
-92.45,0,2.74960280185167e-21,3.53545368572629e-41,3.72379261919718e-05,2.5130440178548e-05
-92.425,0,2.81388429594451e-21,3.62495412188901e-41,3.72580715006819e-05,2.35078320231605e-05
-92.4,0,2.87965059485331e-21,3.71672027238012e-41,3.72782331607623e-05,2.15937595436197e-05
-92.375,0,2.94693556985624e-21,3.81080949403103e-41,3.7298411189913e-05,1.82825216906487e-05
-92.35,0,3.01577385495732e-21,3.90728059566809e-41,3.73186056058579e-05,1.38235697382432e-05
-92.325,0,3.08620086383176e-21,4.00619387487015e-41,3.7338816426345e-05,9.96100689914618e-06
-92.3,0,3.15825280714334e-21,4.10761115565674e-41,3.73590436691463e-05,8.48614508402722e-06
-92.275,0,3.23196671024013e-21,4.21159582712964e-41,3.73792873520579e-05,9.90779124534946e-06
-92.25,0,3.30738043123838e-21,4.31821288309364e-41,3.73995474929001e-05,1.35433002652282e-05
-92.225,0,3.38453267950153e-21,4.42752896267932e-41,3.7419824109517e-05,1.84023029865533e-05
-92.2,0,3.46346303452438e-21,4.53961239199491e-41,3.74401172197772e-05,2.35004639151236e-05
-92.175,0,3.54421196522965e-21,4.65453322683248e-41,3.74604268415735e-05,2.75126937129526e-05
-92.15,0,3.62682084968659e-21,4.77236329645466e-41,3.7480752992823e-05,2.8950722079007e-05
-92.125,0,3.71133199526111e-21,4.8931762484908e-41,3.75010956914668e-05,2.7252831553261e-05
-92.1,0,3.79778865920574e-21,5.01704759496864e-41,3.75214549554708e-05,2.36083134838837e-05
-92.075,0,3.88623506969946e-21,5.14405475951202e-41,3.7541830802825e-05,2.04260949468802e-05
-92.05,0,3.97671644734743e-21,5.27427712573336e-41,3.75622232515438e-05,1.94742596850635e-05
-92.025,0,4.06927902714977e-21,5.4077960868505e-41,3.75826323196663e-05,2.08179052656476e-05
-92,0,4.16397008094982e-21,5.54469509656068e-41,3.76030580252558e-05,2.36583626229722e-05
