likelihood_peaks,unif_posterior_means,unif_posterior_sds,normal_means,normal_sds,normal_mixture_means,normal_mixture_sds,laplace_means,laplace_sds,cauchy_means,cauchy_sds
0,-3.62724309120969e-18,1,1.49039068834803e-18,0.707106781186548,9.60452650259843e-19,0.722467175205095,-1.98694432260506e-18,0.689103196202124,7.44417214892474e-20,0.72466218071663
0.0160320641282565,0.0160320641282565,1,0.00801603206412826,0.707106781186548,0.00836809844298108,0.722469918211776,0.00761315612195232,0.689119299716094,0.00841912102974521,0.724677494073231
0.032064128256513,0.0320641282565131,1,0.0160320641282565,0.707106781186548,0.0167363239833857,0.722478148742275,0.0152270238748263,0.689167606973565,0.0168389537064958,0.724723433177248
0.0480961923847695,0.0480961923847696,1,0.0240480961923848,0.707106781186547,0.0251048037915226,0.722491871328923,0.022842314844151,0.689248108121316,0.0252602097225839,0.724799995129837
0.064128256513026,0.0641282565130261,1,0.032064128256513,0.707106781186548,0.0334736651835232,0.722511093528804,0.0304597405245722,0.689360786737637,0.0336836008608973,0.724907175094643
0.0801603206412826,0.0801603206412826,1,0.0400801603206413,0.707106781186548,0.0418430356943844,0.72253582592856,0.0380800122741679,0.689505619832806,0.0421098390399136,0.725044966290365
0.0961923847695391,0.0961923847695391,1,0.0480961923847696,0.707106781186548,0.0502130431511683,0.722566082151116,0.0457038412684706,0.689682577849775,0.0505396363584414,0.725213359980372
0.112224448897796,0.112224448897796,1,0.0561122244488978,0.707106781186548,0.0585838157464132,0.722601878864334,0.053331938454101,0.689891624665039,0.0589737051399709,0.725412345459332
0.128256513026052,0.128256513026052,1,0.064128256513026,0.707106781186548,0.0669554821118066,0.722643235791594,0.0609650145019156,0.690132717589707,0.0674127579765359,0.725641910036898
0.144288577154309,0.144288577154309,1,0.0721442885771543,0.707106781186548,0.0753281713921744,0.722690175724307,0.068603779759571,0.690405807370777,0.0758575077719875,0.725902039018417
0.160320641282565,0.160320641282565,1,0.0801603206412825,0.707106781186548,0.0837020133198406,0.722742724536365,0.0762489442034101,0.690710838192607,0.0843086677845837,0.726192715682703
0.176352705410822,0.176352705410822,1,0.0881763527054108,0.707106781186548,0.0920771382894076,0.722800911200536,0.0839012173895738,0.691047747678595,0.0927669516687916,0.726513921256844
0.192384769539078,0.192384769539078,1,0.0961923847695391,0.707106781186548,0.100453677433015,0.722864767806803,0.0915613084042425,0.691416466893064,0.101233073516206,0.726865634888084
0.208416833667335,0.208416833667335,1,0.104208416833667,0.707106781186548,0.108831762696128,0.722934329582657,0.0992299258129133,0.691816920343367,0.109707747895484,0.727247833612752
0.224448897795591,0.224448897795591,1,0.112224448897796,0.707106781186548,0.11721152691391,0.72300963491535,0.106907777608619,0.692249025982202,0.118191689891189,0.727660492322283
0.240480961923848,0.240480961923848,1,0.120240480961924,0.707106781186548,0.125593103888237,0.723090725376118,0.114595571158997,0.692712695210159,0.126685615141454,0.728103583726305
0.256513026052104,0.256513026052104,1,0.128256513026052,0.707106781186548,0.133976628465406,0.723177645746377,0.122294013152109,0.693207832878492,0.135190239874349,0.728577078312827
0.272545090180361,0.272545090180361,1,0.13627254509018,0.707106781186548,0.14236223661459,0.723270444045899,0.130003809540933,0.693734337292131,0.143706280942859,0.72908094430553
