xs,normal_cdf,cauchy_cdf,containment_like,contraction_like,compromise_like,normal_prior,normal_post_containment,normal_post_contraction,normal_post_compromise,cauchy_prior,cauchy_post_containment,cauchy_post_contraction,cauchy_post_compromise
10.9,0.99999997481509,0.995730323037931,0.0163682221357306,0,0.0543318769347413,7.08050356508055e-08,1.67585008503314e-08,0,0.00802356174329469,0.00039166649860422,8.89009831069513e-05,0,0.0479604614091299
10.925,0.999999976526223,0.995740092297865,0.0162229885146263,0,0.0416837392576901,6.61369107142953e-08,1.5514731904388e-08,0,0.00574988184518445,0.000389876346183899,8.77094476071536e-05,0,0.0366273734666744
10.95,0.999999978124419,0.995749816957277,0.0160786415660584,0,0.0316618063319188,6.1766900056076e-08,1.43606688952198e-08,0,0.00407886976205298,0.000388098438164728,8.65326246376364e-05,0,0.0276942623417643
10.975,0.999999979616899,0.995759497320881,0.0159351805858476,0,0.023810129679103,5.76766261189081e-08,1.32900418005333e-08,0,0.00286424361313907,0.000386332663140613,8.53703466977123e-05,0,0.0207317234700571
11,0.999999981010438,0.995769133690624,0.015792604809939,0,0.017727393647752,5.38488002127164e-08,1.22970038464038e-08,0,0.00199099085307336,0.000384578910969548,8.42224480970695e-05,0,0.015365354081322
11.025,0.99999998231139,0.995778726365712,0.015650913415012,0,0.0130672762247993,5.02671608545715e-08,1.13761040331017e-08,0,0.00136999118557782,0.000382837072756444,8.30887649352367e-05,0,0.0112748630973909
11.05,0.999999983525719,0.995788275642647,0.0155101055190925,0,0.00953635280585928,4.69164154206183e-08,1.05222613662927e-08,0,0.000933158631945756,0.000381107040836234,8.1969135081337e-05,0,0.00819108628623238
11.075,0.999999984659015,0.995797781815253,0.0153701801821669,0,0.00689027575621446,4.37821849430124e-08,9.73074069315317e-09,0,0.000629190822387446,0.00037938870875723,8.08633981541243e-05,0,0.0058915995913784
11.1,0.99999998571652,0.995807245174706,0.0152311364067982,0,0.00492887667389198,4.08509518927159e-08,8.99713004850215e-09,0,0.000419950862303137,0.000377681971264758,7.97713955023e-05,0,0.00419552607640219
11.125,0.999999986703148,0.99581666600957,0.0150929731387428,0,0.00349073078018304,3.8110010796413e-08,8.31731942131509e-09,0,0.000277462165934498,0.00037598672428504,7.86929701851013e-05,0,0.00295801985632634
11.15,0.999999987623507,0.995826044605817,0.0149556892675699,0,0.00244760772045501,3.55474215429645e-08,7.68748085699314e-09,0,0.000181467252407074,0.000374302864909335,7.76279669531594e-05,0,0.00206479616259474
11.175,0.999999988481912,0.995835381246864,0.0148192836272811,0,0.00169912108220299,3.31519652416306e-08,7.10404981550014e-09,0,0.000117484873005377,0.00037263029137832,7.65762322296208e-05,0,0.00142696954198905
11.2,0.99999998928241,0.995844676213596,0.0146837549969325,0,0.00116778770316579,3.0913102500829e-08,6.56370770997616e-09,0,7.52930407274536e-05,0.000370968903066722,7.55376140915267e-05,0,0.000976368191687582
11.225,0.999999990028789,0.995853929784398,0.014549102101257,0,0.000794621885571073,2.88209340024664e-08,6.06336555470221e-09,0,4.77657848424632e-05,0.000369318600468188,7.45119622514485e-05,0,0.000661414820721265
11.25,0.999999990724601,0.99586314223518,0.014415323611288,0,0.000535320903059541,2.68661632528457e-08,5.60014865532379e-09,0,2.99963350715164e-05,0.000367679285180387,7.34991280393704e-05,0,0.000443604132612528
11.275,0.99999999137317,0.995872313839406,0.0142824181449845,0,0.000357046628708519,2.50400613969005e-08,5.17138227807196e-09,0,1.86469871275087e-05,0.000366050859890341,7.24989643848191e-05,0,0.000294563266305447
11.3,0.999999991977608,0.995881444868122,0.0141503842678563,0,0.000235772271026156,2.33344339879713e-08,4.77457823833948e-09,0,1.14746208030722e-05,0.000364433228359994,7.15113257992338e-05,0,0.000193652413427417
11.325,0.999999992540831,0.995890535589979,0.0140192204935903,0,0.000154140786968341,2.17415896105775e-08,4.40742235240078e-09,0,6.98967866779589e-06,0.000362826295411989,7.05360683585716e-05,0,0.000126045848240231
11.35,0.999999993065567,0.995899586271263,0.0138889252846781,0,9.97698851602118e-05,2.02543102586513e-08,4.06776269931166e-09,0,4.21468649348065e-06,0.000361229966915675,6.95730496861476e-05,0,8.12260739979435e-05
11.375,0.99999999355437,0.995908597175919,0.0137594970530427,0,6.39349644276219e-05,1.88658233764694e-08,3.7535986430937e-09,0,2.51572135856414e-06,0.000359644149773321,6.86221289356997e-05,0,5.18231308305026e-05
11.4,0.999999994009629,0.995917568565578,0.0136309341606674,0,4.05634082619454e-05,1.75697754741021e-08,3.46307056821627e-09,0,1.48644551551228e-06,0.000358068751906549,6.76831667746812e-05,0,3.27350553709505e-05
11.425,0.999999994433579,0.995926500699582,0.0135032349202236,0,2.5479300715468e-05,1.63602072335501e-08,3.19445028413434e-09,0,8.69410037580134e-07,0.000356503682242969,6.6756025367771e-05,0,2.04721635883931e-05
11.45,0.999999994828313,0.995935393835008,0.0133763975956997,0,1.58451963641274e-05,1.52315300259129e-08,2.94613205723843e-09,0,5.03372518230027e-07,0.00035494885070302,6.58405683606013e-05,0,1.26758070185883e-05
11.475,0.999999995195786,0.995944248226692,0.0132504204030301,0,9.75584298357317e-06,1.41785037639083e-08,2.71662423102837e-09,0,2.88498493442698e-07,0.000353404168187008,6.49366608636981e-05,0,7.77049504988997e-06
11.5,0.999999995537828,0.995953064127258,0.013125301510724,0,5.94687805893719e-06,1.31962160178529e-08,2.50454139764032e-09,0,1.63676675152093e-07,0.000351869546562349,6.40441694366294e-05,0,4.71609922032028e-06
11.525,0.999999995856148,0.995961841787135,0.0130010390404942,0,3.58897406495318e-06,1.22800623268412e-08,2.30859708604912e-09,0,9.19219515152497e-08,0.000350344898650996,6.31629620723597e-05,0,2.83385964596429e-06
11.55,0.999999996152346,0.995970581454586,0.012877631067886,0,2.14441413787901e-06,1.14257276403076e-08,2.12759693433546e-09,0,5.11023502293615e-08,0.000348830138217063,6.22929081818068e-05,0,1.68591191748291e-06
11.575,0.999999996427916,0.99597928337573,0.0127550756229061,0,1.26853968668631e-06,1.06291688284477e-08,1.96043231536084e-09,0,2.81223564691425e-08,0.000347325179954631,6.14338785785945e-05,0,9.93007541938989e-07
11.6,0.999999996684254,0.995987947794565,0.0126333706906504,0,7.42944737822095e-07,9.8865982031223e-09,1.80607438703736e-09,0,1.53197521946673e-08,0.000345829939475745,6.05857454640029e-05,0,5.79070336688312e-07
11.625,0.999999996922666,0.995996574952989,0.0125125142119324,0,4.30790401701731e-07,9.19446799384511e-09,1.66356854011706e-09,0,8.2611587640545e-09,0.000344344333298578,5.97483824121082e-05,0,3.3432678925896e-07
11.65,0.99999999714437,0.996005165090827,0.0123925040839103,0,2.47304820006622e-07,8.54945572631751e-09,1.53202921806772e-09,0,4.40980507983837e-09,0.000342868278835789,5.89216643551119e-05,0,1.91105025119885e-07
11.675,0.999999997350505,0.996013718445848,0.0122733381607142,0,1.40558203792815e-07,7.94845045368044e-09,1.41063508514805e-09,0,2.3301668254004e-09,0.000341401694383045,5.81054675688544e-05,0,1.08151884093535e-07
11.7,0.999999997542135,0.996022235253789,0.0121550142540721,0,7.90927856249736e-08,7.38853979323995e-09,1.29862452025391e-09,0,1.21883195829267e-09,0.000339944499107712,5.72996696585107e-05,0,6.05978349983495e-08
11.725,0.999999997720252,0.99603071574838,0.0120375301339355,0,4.40630544987278e-08,6.86699772388687e-09,1.19529141548246e-09,0,6.31087892015041e-10,0.000338496613037726,5.65041495444656e-05,0,3.36156215657399e-08
11.75,0.999999997885783,0.996039160161358,0.0119208835291041,0,2.43035313992931e-08,6.38127310176822e-09,1.09998125965542e-09,0,3.23463334627575e-10,0.000337057957050619,5.57187874483631e-05,0,1.84623162447069e-08
11.775,0.999999998039594,0.996047568722497,0.0118050721278495,0,1.32715369741885e-08,5.92897885400163e-09,1.01208748826393e-09,0,1.6411544988645e-10,0.00033562845286271,5.49434648793305e-05,0,1.00390406111521e-08
11.8,0.999999998182492,0.996055941659621,0.011690093578538,0,7.17513563185622e-09,5.50788181234115e-09,9.31048082445539e-10,0,8.2425781303945e-11,0.000334208023018464,5.41780646203718e-05,0,5.40454584444656e-09
11.825,0.999999998315231,0.996064279198628,0.0115759454902525,0,3.84057334812466e-09,5.11589315071972e-09,8.56342400686247e-10,0,4.09794262868907e-11,0.000332796590879993,5.34224707149277e-05,0,2.88062782480622e-09
11.85,0.999999998438513,0.996072581563513,0.0114626254334126,0,2.03525611265795e-09,4.75105939251298e-09,7.87488227958902e-10,0,2.01677696423252e-11,0.000331394080616728,5.26765684536011e-05,0,1.52011356070151e-09
11.875,0.999999998552995,0.996080848976383,0.0113501309403941,0,1.06782264590514e-09,4.41155395518851e-09,7.24039027966884e-10,0,9.82514722996268e-12,0.000330000417195232,5.19402443610436e-05,0,7.94192597251058e-10
11.9,0.999999998659288,0.996089081657478,0.0112384595061472,0,5.54671997666093e-10,4.09566920173957e-09,6.65581385063981e-10,0,4.73815712484508e-12,0.000328615526369166,5.12133861830008e-05,0,4.10805774016673e-10
11.925,0.999999998757962,0.996097279825194,0.0111276085888127,0,2.85253124959838e-10,3.80180896994661e-09,6.11732623268834e-10,0,2.26187732417974e-12,0.000327239334669407,5.04958828735157e-05,0,2.10381782583981e-10
11.95,0.999999998849549,0.996105443696098,0.0110175756103372,0,1.45238460071661e-10,3.52848155207296e-09,5.62138590589341e-10,0,1.06885263336933e-12,0.000325871769394297,4.97876245822832e-05,0,1.06669581948807e-10
11.975,0.999999998934545,0.99611357348495,0.0109083579570868,0,7.32132886806202e-11,3.27429309908714e-09,5.16471597622005e-10,0,4.99983661987376e-13,0.000324512758600053,4.9088502642159e-05,0,5.35468478800387e-11
12,0.999999999013412,0.996121669404722,0.0107999529804587,0,3.65388816334584e-11,3.03794142491164e-09,4.74428500094926e-10,0,2.31517056005754e-13,0.000323162231091299,4.83984095568154e-05,0,2.66126466167574e-11
12.025,0.999999999086581,0.996129731666612,0.0106923579974917,0,1.80541747088228e-11,2.81821018753785e-09,4.35728915685014e-10,0,1.06120519203305e-13,0.000321820116411747,4.77172389885441e-05,0,1.3094925957847e-11
12.05,0.999999999154452,0.996137760480068,0.0105855702914742,0,8.83195985254749e-12,2.61396342511495e-09,4.00113566061092e-10,0,4.81509586095397e-14,0.000320486344835009,4.7044885746204e-05,0,6.37938532445775e-12
12.075,0.999999999217399,0.996145756052804,0.0104795871125513,0,4.27753514861631e-12,2.42414042632612e-09,3.67342735688161e-10,0,2.16271705895281e-14,0.000319160847355542,4.63812457733104e-05,0,3.07691440521802e-12
12.1,0.999999999275771,0.996153718590817,0.0103744056783288,0,2.05110145471858e-12,2.24775091550661e-09,3.37194839475638e-10,0,9.6157612287437e-15,0.000317843555679726,4.57262161362631e-05,0,1.46930775867077e-12
12.125,0.999999999329891,0.996161648298406,0.0102700231744763,0,9.73728213211604e-13,2.08387053404339e-09,3.09465091866688e-10,0,4.2321088793643e-15,0.000316534402217063,4.50796950127133e-05,0,6.9465775775943e-13
12.15,0.999999999380061,0.996169545378189,0.0101664367553275,0,4.57662596072074e-13,1.93163660062139e-09,2.83964270447847e-10,0,1.84382284017858e-15,0.000315233320071518,4.44415816800647e-05,0,3.25154489345508e-13
12.175,0.999999999426563,0.996177410031119,0.0100636435444787,0,2.1296593489009e-13,1.79024413385602e-09,2.60517567610684e-10,0,7.95189698650506e-16,0.000313940243032964,4.38117765041083e-05,0,1.50684766700929e-13
12.2,0.999999999469658,0.996185242456504,0.00996164063538498,0,9.81142114278486e-14,1.65894212177363e-09,2.38963524221589e-10,0,3.3947789208821e-16,0.000312655105568769,4.31901809277885e-05,0,6.91368616201388e-14
12.225,0.999999999509589,0.99619304285202,0.00986042509195414,0,4.47518248574053e-14,1.53703002347537e-09,2.19153039653413e-10,0,1.43463507660958e-16,0.000311377842815489,4.25766974600971e-05,0,3.14058587954743e-14
12.25,0.999999999546582,0.996200811413732,0.00975999394913828,0,2.02090843341476e-14,1.42385448914841e-09,2.00948452905818e-10,0,6.00151077190964e-17,0.000310108390570689,4.19712296650956e-05,0,1.41244768800187e-14
12.275,0.999999999580849,0.996208548336106,0.00966034421352303,0,9.0352376126176e-15,1.31880628537141e-09,1.84222689890349e-10,0,2.48524341345289e-17,0.000308846685284871,4.13736821510619e-05,0,6.28919038357931e-15
12.3,0.999999999612585,0.99621625381203,0.00956147286391419,0,3.9993514993983e-15,1.22131741340351e-09,1.6885847228373e-10,0,1.01874729754317e-17,0.000307592664053528,4.07839605597603e-05,0,2.77253966383081e-15
12.325,0.999999999641973,0.996223928032824,0.00946337685192213,0,1.75265577420358e-15,1.13085840884878e-09,1.54747583659474e-10,0,4.13383563371443e-18,0.000306346264609301,4.0201971555833e-05,0,1.21010048766716e-15
12.35,0.999999999669183,0.996231571188261,0.00936605310254311,0,7.60432615163148e-16,1.04693581175185e-09,1.41790188894887e-10,0,1.66046274545741e-18,0.000305107425314253,3.962762281631e-05,0,5.22908536131001e-16
12.375,0.999999999694371,0.996239183466582,0.00926949851473848,0,3.26649425266782e-16,9.69089796810155e-10,1.29894203119446e-10,0,6.60228495116484e-19,0.000303876085152246,3.90608230202383e-05,0,2.23712700278986e-16
12.4,0.999999999717684,0.996246765054508,0.00917370996201081,0,1.38918509942654e-16,8.96891953982046e-10,1.18974706721904e-10,0,2.59865478003428e-19,0.000302652183721435,3.85014818384255e-05,0,9.47580569920721e-17
12.425,0.999999999739259,0.996254316137259,0.00907868429297736,0,5.84918543000172e-17,8.29943210332718e-10,1.08953403168916e-10,0,1.01249318978649e-19,0.000301435661226858,3.79495099232977e-05,0,3.97376553133567e-17
12.45,0.999999999759222,0.996261836898567,0.00898441833194088,0,2.43830325182474e-17,7.67871884491594e-10,9.97581166081018e-11,0,3.90503408510365e-20,0.000300226458473133,3.74048188988712e-05,0,1.64986686271157e-17
12.475,0.99999999977769,0.996269327520692,0.0088909088794572,0,1.00632231078051e-17,7.10331865596821e-10,9.1322326434289e-11,0,1.49089392069033e-20,0.000299024516857263,3.68673213508326e-05,0,6.78197395324037e-18
12.5,0.999999999794774,0.996276788184436,0.00879815271290017,0,4.11190942866757e-18,6.57000909077942e-10,8.35847361902628e-11,0,5.63453207401557e-21,0.000297829778361531,3.63369308167297e-05,0,2.76009402634654e-18
12.525,0.999999999810573,0.996284219069157,0.00870614658702351,0,1.66343959164613e-18,6.07579042075811e-10,7.64888743531933e-11,0,2.10793960486987e-21,0.000296642185546503,3.58135617762694e-05,0,1.11212131593335e-18
12.55,0.999999999825183,0.996291620352786,0.00861488723451956,0,6.66235212951863e-19,5.61787071722758e-10,6.9982724726085e-11,0,7.80634369843085e-22,0.000295461681544126,3.52971296417212e-05,0,4.43650491462302e-19
12.575,0.99999999983869,0.996298992211838,0.00852437136657514,0,2.64183194429546e-19,5.19365189906116e-10,6.40183843106906e-11,0,2.86171493520603e-22,0.00029428821005092,3.47875507484261e-05,0,1.75222660229241e-19
12.6,0.999999999851177,0.996306334821428,0.00843459567342395,0,1.0371458804401e-19,4.80071668515613e-10,5.85517466850111e-11,0,1.03847074948855e-22,0.000293121715321264,3.42847423454063e-05,0,6.85172713038262e-20
12.625,0.999999999862718,0.996313648355284,0.00834555682489603,0,4.03117415772e-20,4.43681639532164e-10,5.35422090455908e-11,0,3.73036530484315e-23,0.000291962142160782,3.37886225860784e-05,0,2.65259118159291e-20
12.65,0.999999999873384,0.996320932985761,0.00825725147096389,0,1.55124477269886e-20,4.0998595465147e-10,4.89524012026519e-11,0,1.32647067965972e-23,0.000290809435919807,3.32991105190654e-05,0,1.01671924415899e-20
12.675,0.999999999883238,0.996328188883853,0.00816967624228538,0,5.90998197081605e-21,3.78790119453599e-10,4.47479349355491e-11,0,4.66909965069256e-24,0.000289663542486952,3.28161260791072e-05,0,3.85826641383485e-21
12.7,0.999999999892343,0.996335416219212,0.00808282775074317,0,2.22920000908805e-21,3.49913297428986e-10,4.089717222741e-11,0,1.62688864472734e-24,0.000288524408282753,3.23395900780688e-05,0,1.44958542588372e-21
12.725,0.999999999900752,0.996342615160152,0.0079967025899809,0,8.32470728081082e-22,3.23187379453505e-10,3.73710110017391e-11,0,5.61140622324366e-25,0.000287391980253412,3.18694241960432e-05,0,5.39207389280762e-22
12.75,0.999999999908519,0.996349785873671,0.00791129733593584,0,3.07783945068257e-22,2.98456114571716e-10,3.41426870807223e-11,0,1.91590860372034e-25,0.000286266205864618,3.14055509725492e-05,0,1.98576687895063e-22
12.775,0.99999999991569,0.996356928525459,0.00782660854736819,0,1.12662661771055e-22,2.75574298198052e-10,3.11875911753147e-11,0,6.47540688373177e-26,0.000285147033095455,3.09478937978227e-05,0,7.24037539158735e-23
12.8,0.999999999922311,0.99636404327991,0.00774263276638676,0,4.08292223772171e-23,2.54407014082249e-10,2.84830998014613e-11,0,2.1664493209573e-26,0.000284034410432397,3.04963769041988e-05,0,2.61369125517034e-23
12.825,0.999999999928424,0.996371130300139,0.00765936651897122,0,1.464938067422e-23,2.3482892660819e-10,2.6008419095322e-11,0,7.17495534398549e-27,0.000282928286863375,3.00509253575851e-05,0,9.34131147347503e-24
12.85,0.999999999934065,0.996378189747991,0.00757680631549057,0,5.20384647969536e-24,2.16723620205006e-10,2.374444057352e-11,0,2.35222611510863e-27,0.000281828611871939,2.96114650490235e-05,0,3.30538290125818e-24
12.875,0.999999999939271,0.996385221784054,0.00749494865121819,0,1.83015023620832e-24,1.99982982847178e-10,2.16736079526088e-11,0,7.63357767179849e-28,0.000280735335431481,2.91779226863409e-05,0,1.15796662047897e-24
12.9,0.999999999944075,0.996392226567671,0.00741379000684307,0,6.37244453080423e-25,1.84506630806229e-10,1.97797942053989e-11,0,2.45225928257708e-28,0.000279648407999556,2.87502257858856e-05,0,4.01634151068302e-25
12.925,0.999999999948506,0.996399204256953,0.00733332684897745,0,2.19675913272672e-25,1.70201371991924e-10,1.80481880908973e-11,0,7.79819053257062e-29,0.000278567780512266,2.83283026643506e-05,0,1.37919458495055e-25
12.95,0.999999999952594,0.996406155008791,0.00725355563066065,0,7.49748960936633e-26,1.5698070538576e-10,1.64651894496209e-11,0,2.4547682283351e-29,0.000277493404378723,2.79120824306801e-05,0,4.68900565334771e-26
12.975,0.999999999956364,0.996413078978866,0.00717447279185907,0,2.53341512873208e-26,1.44764354224567e-10,1.50183126072299e-11,0,7.64920573359043e-30,0.000276425231475588,2.750149497806e-05,0,1.57832436324452e-26
13,0.99999999995984,0.996419976321661,0.00709607475996256,0,8.47527701403741e-27,1.33477830738143e-10,1.36960972770765e-11,0,2.35945330498848e-30,0.000275363214141685,2.70964709759906e-05,0,5.25983406022291e-27
13.025,0.999999999963045,0.996426847190476,0.00701835795027674,0,2.80710397706468e-27,1.23052030381972e-10,1.24880263965544e-11,0,7.20436368477985e-31,0.000274307305172685,2.66969418624399e-05,0,1.73543396060032e-27
13.05,0.999999999965999,0.996433691737433,0.0069413187665116,0,9.20492283539079e-28,1.13422853635238e-10,1.13844503733462e-11,0,2.17755466687405e-31,0.000273257457815859,2.6302839836078e-05,0,5.66897307918624e-28
13.075,0.999999999968722,0.996440510113494,0.00686495360126619,0,2.98840091035303e-28,1.04530853555671e-10,1.03765172559767e-11,0,6.51525925124298e-32,0.000272213625764904,2.59140978485893e-05,0,1.83341567049003e-28
13.1,0.999999999971231,0.996447302468467,0.00678925883650924,0,9.6053816000336e-29,9.6320907396795e-11,9.45610837868048e-12,0,1.92967216879689e-32,0.000271175763154843,2.55306495970635e-05,0,5.87053542233754e-29
13.125,0.999999999973543,0.996454068951018,0.00671423084405592,0,3.05666216463488e-29,8.87419107004262e-11,8.61577906369559e-12,0,5.65749998433089e-33,0.000270143824556978,2.51524295164629e-05,0,1.86103569973488e-29
13.15,0.999999999975673,0.996460809708686,0.00663986598604069,0,9.63024452735789e-30,8.17464923778547e-11,7.8487039948301e-12,0,1.64193056083804e-33,0.000269117764973928,2.47793727721662e-05,0,5.84106313918564e-30
13.175,0.999999999977635,0.996467524887887,0.00656616061538595,0,3.00389150899797e-30,7.52907493878284e-11,7.14862690471076e-12,0,4.71709049390755e-34,0.000268097539834721,2.44114152525871e-05,0,1.81505291533742e-30
13.2,0.999999999979442,0.99647421463393,0.00649311107626682,0,9.27658710902328e-31,6.93339997082651e-11,6.50981424464338e-12,0,1.34147574974433e-34,0.000267083104989954,2.40484935618671e-05,0,5.5840186784763e-31
13.225,0.999999999981106,0.996480879091025,0.00642071370457173,0,2.83628106737106e-31,6.38385523820013e-11,5.92701253063209e-12,0,3.77642306204574e-35,0.00026607441670702,2.36905450126409e-05,0,1.70084447470849e-31
13.25,0.999999999982638,0.996487518402293,0.00634896482835899,0,8.58553494265224e-32,5.87694934952515e-11,5.39540908196598e-12,0,1.05236804600089e-35,0.00026507143166539,2.33375076188741e-05,0,5.12911578101285e-32
13.275,0.999999999984048,0.996494132709777,0.00627786076830923,0,2.57301613385448e-32,5.40944870208672e-11,4.91059588998232e-12,0,2.90297877826407e-36,0.000264074106951969,2.29893200887727e-05,0,1.53137145656747e-32
13.3,0.999999999985345,0.996500722154455,0.00620739783817369,0,7.63439653854553e-33,4.97835895274845e-11,4.46853637429716e-12,0,7.92700744248049e-37,0.000263082400056502,2.26459218177623e-05,0,4.52666888324648e-33
13.325,0.99999999998654,0.996507286876244,0.00613757234521844,0,2.24266277052125e-33,4.58090778203241e-11,4.06553480204324e-12,0,2.14271232421895e-37,0.000262096268867048,2.23072528815374e-05,0,1.3247594642234e-33
13.35,0.999999999987638,0.996513827014015,0.00606838059066427,0,6.52244293935821e-34,4.21452886400602e-11,3.69820816257876e-12,0,5.73333958596559e-38,0.000261115671665507,2.19732540291785e-05,0,3.83844608917605e-34
13.375,0.999999999988649,0.9965203427056,0.00599981887012254,0,1.87807814319006e-34,3.8768469603108e-11,3.36346030582481e-12,0,1.51859043729835e-38,0.000260140567123208,2.1643866676338e-05,0,1.101118248006e-34
13.4,0.999999999989579,0.996526834087802,0.00593188347402672,0,5.35394719701753e-35,3.56566406199805e-11,3.05845816693044e-12,0,3.98164789956555e-39,0.000259170914296559,2.13190328984921e-05,0,3.1273217353175e-35
13.425,0.999999999990434,0.996533301296407,0.00586457068805973,0,1.5110942884593e-35,3.27894650783816e-11,2.78060991344372e-12,0,1.03341376172342e-39,0.000258206672622748,2.09986954242595e-05,0,8.79369187221255e-36
13.45,0.99999999999122,0.996539744466191,0.00579787679357718,0,4.22246540098056e-36,3.01481301245567e-11,2.52754486365445e-12,0,2.65506296943536e-40,0.000257247801915499,2.06827976287856e-05,0,2.4481047185997e-36
13.475,0.999999999991943,0.996546163730929,0.00573179806802599,0,1.16814751754717e-36,2.7715235420307e-11,2.2970950363384e-12,0,6.75250022299185e-41,0.000256294262360887,2.03712835271903e-05,0,6.74759166267249e-37
13.5,0.999999999992608,0.996552559223407,0.00566633078535916,0,3.19953110280272e-37,2.54746897942184e-11,2.08727820284636e-12,0,1.69997911332674e-41,0.000255346014513208,2.00640977680809e-05,0,1.84131308238562e-37
13.525,0.999999999993218,0.996558931075427,0.00560147121644596,0,8.67624960104327e-38,2.34116152441485e-11,1.89628232239496e-12,0,4.23654438200157e-42,0.000254403019290898,1.97611856271267e-05,0,4.97469566798492e-38
13.55,0.99999999999378,0.99656527941782,0.00553721562947795,0,2.32935023989406e-38,2.1512257784086e-11,1.72245125059606e-12,0,1.04512715527365e-42,0.000253465237972505,1.94624930006972e-05,0,1.33065484019438e-38
13.575,0.999999999994295,0.996571604380455,0.00547356029037074,0,6.19148186518394e-39,1.97639046622597e-11,1.56427161975518e-12,0,2.55220585316731e-43,0.00025253263219272,1.91679663995611e-05,0,3.52390611656780e-39
13.6,0.999999999994769,0.996577906092243,0.00541050146316118,0,1.62933907101102e-39,1.81548075089589e-11,1.42036079732721e-12,0,6.16952126219372e-44,0.000251605163938447,1.88775529426461e-05,0,9.23938875860173e-40
13.625,0.999999999995204,0.99658418468115,0.00534803541040057,0,4.24507525566086e-40,1.66741110021139e-11,1.28945583618747e-12,0,1.47630614309274e-44,0.000250682795544935,1.85912003508594e-05,0,2.39840290580865e-40
13.65,0.999999999995604,0.996590440274207,0.00528615839354325,0,1.0950056769422e-40,1.53117866663316e-11,1.17040333709684e-12,0,3.49695936021201e-45,0.000249765489691953,1.83088569409671e-05,0,6.16397716067218e-41
13.675,0.999999999995971,0.996596672997514,0.00522486667333098,0,2.79643289988192e-41,1.40585714469647e-11,1.06215014995506e-12,0,8.19962404196499e-46,0.000248853209400013,1.80304716195326e-05,0,1.56841095765051e-41
13.7,0.999999999996308,0.996602882976252,0.00516415651017297,0,7.070489641013e-42,1.29059107249932e-11,9.63734846180669e-13,0,1.90320903959675e-46,0.00024794591802665,1.77559938769136e-05,0,3.9511059168841e-42
13.725,0.999999999996617,0.996609070334687,0.00510402416452147,0,1.76991183332634e-42,1.18459054611135e-11,8.74279899863988e-13,0,4.37288685114587e-47,0.000247043579262736,1.74853737813154e-05,0,9.85456418695067e-43
13.75,0.9999999999969,0.996615235196187,0.00504446589724303,0,4.38642623755588e-43,1.08712631785948e-11,7.92984520245294e-13,0,9.94578770861622e-48,0.000246146157128851,1.72185619729021e-05,0,2.43341459939999e-43
13.775,0.999999999997161,0.996621377683219,0.00498547796998547,0,1.07628449425706e-43,9.97525251421649e-12,7.19118082599558e-13,0,2.23923321082376e-48,0.000245253615971699,1.69555096579635e-05,0,5.94914729261632e-44
13.8,0.9999999999974,0.996627497917365,0.0049270566455403,0,2.61457071012679e-44,9.15166108507776e-12,6.52014108793634e-13,0,4.99055291712667e-49,0.000244365920460561,1.66961686031377e-05,0,1.43996935294668e-44
13.825,0.999999999997619,0.99663359601933,0.00486919818820103,0,6.28826383442194e-45,8.39475643632926e-12,5.91064752644459e-13,0,1.10099969823791e-49,0.000243483035583807,1.64404911296884e-05,0,3.45073557613526e-45
13.85,0.99999999999782,0.996639672108944,0.00481189886411676,0,1.4973322319539e-45,7.69924985098587e-12,5.35715748772052e-13,0,2.40444546636378e-50,0.00024260492664544,1.61884301078367e-05,0,8.18709836206421e-46
13.875,0.999999999998004,0.996645726305175,0.00475515494164169,0,3.52990198983793e-46,7.06026281804274e-12,4.85461786932411e-13,0,5.19794715443498e-51,0.000241731559261686,1.59399389511467e-05,0,1.92312812484977e-46
13.9,0.999999999998174,0.996651758726136,0.00469896269168008,0,8.23880408963643e-47,6.47329596915963e-12,4.39842276850696e-13,0,1.11234110139338e-51,0.000240862899357633,1.5694971610964e-05,0,4.47245834612725e-47
13.925,0.999999999998329,0.996657769489091,0.00464331838802691,0,1.90380630120774e-47,5.93420030730291e-12,3.98437471376139e-13,0,2.35631477521214e-52,0.000239998913163904,1.54534825709073e-05,0,1.02977952774028e-47
13.95,0.999999999998471,0.996663758710463,0.0045882183077041,0,4.3555038213102e-48,5.43915056297584e-12,3.60864918362769e-13,0,4.94103380037531e-53,0.000239139567213377,1.52154268414112e-05,0,2.34748084298727e-48
13.975,0.999999999998601,0.996669726505844,0.0045336587312924,0,9.8653181035215e-49,4.98462052508854e-12,3.2677621406123e-13,0,1.02563194635042e-53,0.000238284828337946,1.49807599543213e-05,0,5.29809454223612e-49
14,0.99999999999872,0.996675672989998,0.00447963594325885,0,2.21228381993777e-49,4.5673602041823e-12,2.95854033002584e-13,0,2.10743627593171e-54,0.000237434663665319,1.47494379575396e-05,0,1.18385138008152e-49
14.025,0.999999999998829,0.996681598276874,0.00442614623227995,0,4.91165266890835e-50,4.18437469565591e-12,2.67809411377622e-13,0,4.28653683185961e-55,0.000236589040615856,1.45214174097206e-05,0,2.61899391703198e-50
14.05,0.99999999999893,0.996687502479607,0.00437318589156034,0,1.07962145775502e-50,3.83290461991589e-12,2.42379262779622e-13,0,8.63073664097407e-56,0.000235747926899453,1.42966553750169e-05,0,5.73629673243448e-51
