xs,containment_like,contraction_like,compromise_like,normal_prior,normal_post_containment,normal_post_contraction,normal_post_compromise,unif_prior,unif_post_containment,unif_post_contraction,unif_post_compromise
8.3,0.0360801113165346,0,9.81142114278594e-14,3.63129651511262e-05,1.89451955044971e-05,0,7.43090955566224e-12,0,0,0,0
8.325,0.0358530729575811,0,2.12965934890137e-13,3.4474562015844e-05,1.78728846264384e-05,0,1.53128928407358e-11,0,0,0,0
8.35,0.0356265725888503,0,4.57662596072074e-13,3.27241174973103e-05,1.68582114415246e-05,0,3.12364526779095e-11,0,0,0,0
8.375,0.0354006181007149,0,9.73728213211604e-13,3.10576985852081e-05,1.58982611084996e-05,0,6.30747255205168e-11,0,0,0,0
8.4,0.035175217292792,0,2.0511014547188e-12,2.94715338782698e-05,1.49902556099454e-05,0,1.26077685415793e-10,0,0,0,0
8.425,0.0349503778737415,0,4.27753514861675e-12,2.79620076513555e-05,1.41315479175314e-05,0,2.49465378710805e-10,0,0,0,0
8.45,0.0347261074610763,0,8.83195985254931e-12,2.6525654106597e-05,1.33196163747116e-05,0,4.8862033060842e-10,0,0,0,0
8.475,0.0345024135809861,0,1.80541747088228e-11,2.51591518044616e-05,1.25520592903836e-05,0,9.47375133341926e-10,0,0,0,0
8.5,0.034279303668173,0,3.65388816334584e-11,2.38593182706025e-05,1.18265897371337e-05,0,1.81828361765561e-09,0,0,0,0
8.525,0.0340567850656999,0,7.32132886806273e-11,2.26231047743921e-05,1.11410305478059e-05,0,3.45454192044666e-09,0,0,0,0
8.55,0.0338348650248508,0,1.45238460071675e-10,2.14475912750636e-05,1.04933095042499e-05,0,6.49693475095969e-09,0,0,0,0
8.575,0.0336135507050043,0,2.85253124959865e-10,2.03299815314109e-05,9.88145471221905e-06,0,1.20952747995493e-08,0,0,0,0
8.6,0.0333928491735187,0,5.54671997666147e-10,1.92675983710435e-05,9.30359015651164e-06,0,2.22901079173208e-08,0,0,0,0
8.625,0.0331727674056291,0,1.06782264590514e-09,1.82578791152186e-05,8.75793143056684e-06,0,4.06628485644847e-08,0,0,0,0
8.65,0.0329533122843577,0,2.03525611265813e-09,1.72983711553244e-05,8.2427816348516e-06,0,7.34298470774386e-08,0,0,0,0
8.675,0.0327344906004351,0,3.840573348125e-09,1.63867276771248e-05,7.75652743849603e-06,0,1.31261283053513e-07,0,0,0,0
8.7,0.032516309052234,0,7.17513563185685e-09,1.5520703528925e-05,7.29763529875803e-06,0,2.32268258169991e-07,0,0,0,0
8.725,0.0322987742457154,0,1.32715369741896e-08,1.46981512298665e-05,6.8646478330245e-06,0,4.06848086489763e-07,0,0,0,0
8.75,0.0320818926943854,0,2.43035313992931e-08,1.39170171146074e-05,6.45618033817666e-06,0,7.05446184823616e-07,0,0,0,0
8.775,0.0318656708192651,0,4.40630544987314e-08,1.31753376106996e-05,6.07091745227491e-06,0,1.21083425008291e-06,0,0,0,0
8.8,0.0316501149488716,0,7.90927856249801e-08,1.24712356450268e-05,5.70760995364008e-06,0,2.05728614704978e-06,0,0,0,0
8.825,0.0314352313192105,0,1.40558203792827e-07,1.18029171757209e-05,5.36507169253141e-06,0,3.46014184853866e-06,0,0,0,0
8.85,0.0312210260737806,0,2.47304820006642e-07,1.1168667846038e-05,5.04217665074653e-06,0,5.76079340944242e-06,0,0,0,0
8.875,0.0310075052635894,0,4.30790401701731e-07,1.05668497567227e-05,4.73785612458736e-06,0,9.49423322095777e-06,0,0,0,0
8.9,0.0307946748471802,0,7.42944737822151e-07,9.99589835346136e-06,4.4510960267605e-06,0,1.54891179546227e-05,0,0,0,0
8.925,0.0305825406906713,0,1.26853968668641e-06,9.45431942607384e-06,4.18093430289839e-06,0,2.50139729045998e-05,0,0,0,0
8.95,0.030371108567805,0,2.14441413787917e-06,8.94068621616212e-06,3.92645845850694e-06,0,3.99878320832158e-05,0,0,0,0
8.975,0.0301603841600091,0,3.58897406495344e-06,8.45363662999285e-06,3.68680319226434e-06,0,6.32793837480207e-05,0,0,0,0
9,0.0299503730564688,0,5.94687805893719e-06,7.99187055345274e-06,3.46114813170979e-06,0,9.9125597721755e-05,0,0,0,0
9.025,0.0297410807542095,0,9.75584298357384e-06,7.55414726598096e-06,3.24871566747784e-06,0,0.000153708751062122,0,0,0,0
9.05,0.0295325126581913,0,1.58451963641285e-05,7.13928295044389e-06,3.0487688823458e-06,0,0.00023593945132288,0,0,0,0
9.075,0.0293246740814131,0,2.54793007154698e-05,6.74614829598101e-06,2.86060957147349e-06,0,0.000358502124074725,0,0,0,0
9.1,0.0291175702450285,0,4.0563408261948e-05,6.3736661909167e-06,2.68357635032524e-06,0,0.000539227580957187,0,0,0,0
9.125,0.0289112062784719,0,6.39349644276219e-05,6.02080950289275e-06,2.51704284687057e-06,0,0.000802863398009176,0,0,0,0
9.15,0.0287055872195947,0,9.9769885160218e-05,5.68659894344331e-06,2.3604159747675e-06,0,0.0011833151292099,0,0,0,0
9.175,0.0285007180148131,0,0.00015414078696835,5.37010101429567e-06,2.21313428433588e-06,0,0.00172642760606945,0,0,0,0
9.2,0.0282966035192648,0,0.000235772271026171,5.07042603274334e-06,2.0746663882302e-06,0,0.00249336307303408,0,0,0,0
9.225,0.0280932484969772,0,0.00035704662870854,4.78672623350288e-06,1.94450945882256e-06,0,0.00356460877009233,0,0,0,0
9.25,0.0278906576210447,0,0.000535320903059541,4.51819394452569e-06,1.82218779440327e-06,0,0.00504460790335342,0,0,0,0
9.275,0.0276888354738172,0,0.000794621885571117,4.26405983430097e-06,1.70725145140402e-06,0,0.00706695225710557,0,0,0,0
9.3,0.0274877865470975,0,0.00116778770316585,4.02359122824615e-06,1.59927493994177e-06,0,0.00980000044352892,0,0,0,0
9.325,0.0272875152423489,0,0.00169912108220308,3.79609049184226e-06,1.49785598007348e-06,0,0.0134526929580328,0,0,0,0
9.35,0.027088025870913,0,0.00244760772045514,3.58089347823395e-06,1.40261431624224e-06,0,0.0182802260319263,0,0,0,0
9.375,0.0268893226542363,0,0.00349073078018304,3.37736803807148e-06,1.31319058748215e-06,0,0.0245891258338205,0,0,0,0
9.4,0.026691409724107,0,0.00492887667389222,3.18491258943353e-06,1.22924525103567e-06,0,0.0327411413032773,0,0,0,0
9.425,0.0264942911229013,0,0.00689027575621479,3.00295474572697e-06,1.15045755712007e-06,0,0.0431552598052299,0,0,0,0
9.45,0.0262979708038383,0,0.00953635280585972,2.8309499995174e-06,1.07652457266094e-06,0,0.0563070602255701,0,0,0,0
9.475,0.0261024526312448,0,0.0130672762247999,2.66838046030275e-06,1.00716025189031e-06,0,0.0727245710367301,0,0,0,0
9.5,0.0259077403808288,0,0.017727393647752,2.51475364429622e-06,9.42094551783328e-07,0,0.0929798154043978,0,0,0,0
9.525,0.0257138377399626,0,0.023810129679104,2.36960131434226e-06,8.8107259038303e-07,0,0.117675319917266,0,0,0,0
9.55,0.025520748307974,0,0.0316618063319201,2.23247836814232e-06,8.23853846135292e-07,0,0.147425052932662,0,0,0,0
9.575,0.0253284755964467,0,0.0416837392576917,2.10296177302096e-06,7.70211396426784e-07,0,0.182829551444364,0,0,0,0
9.6,0.0251370230295297,0,0.0543318769347433,1.98064954551603e-06,7.19931193587921e-07,0,0.224445391125175,0,0,0,0
9.625,0.0249463939442545,0,0.0701132019742741,1.86515977412725e-06,6.72811376689084e-07,0,0.272749640303371,0,0,0,0
9.65,0.0247565915908612,0,0.0895781211793734,1.75612968360913e-06,6.28661617523583e-07,0,0.32810048918681,0,0,0,0
9.675,0.0245676191331333,0,0.113308150966405,1.6532147392434e-06,5.87302499233354e-07,0,0.390695821045745,0,0,0,0
9.7,0.0243794796487397,0,0.141898371384929,1.55608778957446e-06,5.48564926094315e-07,0,0.460532040512263,0,0,0,0
9.725,0.0241921761295862,0,0.175934383921711,1.46443824614009e-06,5.12289563037447e-07,0,0.537365935161063,0,0,0,0
9.75,0.0240057114821735,0,0.215963866052752,1.37797129877499e-06,4.78326303538444e-07,0,0.62068265634185,0,0,0,0
9.775,0.0238200885279642,0,0.262463259098711,1.29640716511162e-06,4.4653376456434e-07,0,0.70967300381193,0,0,0,0
9.8,0.0236353100037573,0,0.315800633203578,1.21948037294668e-06,4.16778807318786e-07,0,0.803223037710458,0,0,0,0
9.825,0.0234513785620697,0,0.376196309507555,1.14693907418529e-06,3.88936082579319e-07,0,0.899918592031274,0,0,0,0
9.85,0.0232682967715266,0,0.443683338717826,1.07854438911822e-06,3.62887599470067e-07,0,0.99806652353089,0,0,0,0
9.875,0.0230860671172577,0,0.518070382663567,1.01406977982798e-06,3.38522316561357e-07,0,1.09573352731483,0,0,0,0
9.9,0.0229046920013019,0,0.598909862542987,9.533004515614e-07,3.15735754234474e-07,0,1.19080214557698,0,0,0,0
9.925,0.0227241737430187,0,0.685474368191232,8.96032780944993e-07,2.94429627294651e-07,0,1.28104227887015,0,0,0,0
9.95,0.0225445145795068,0,0.776744219932862,8.42073769958432e-07,2.74511496858735e-07,0,1.36419519217745,0,0,0,0
9.975,0.0223657166660294,0,0.871408708130208,7.91240524619128e-07,2.55894440585948e-07,0,1.43806581539194,0,0,0,0
10,0.0221877820764469,0,0.967882898076573,7.43359757367149e-07,2.38496740360234e-07,0,1.50061819311899,0,0,0,0
10.025,0.0220107128036553,0,1.06434099959503,6.9826731217579e-07,2.22241586571749e-07,0,1.55006835033996,0,0,0,0
10.05,0.0218345107600328,0,1.15876621104593,6.5580771144752e-07,2.07056798182333e-07,0,1.58496868803704,0,0,0,0
10.075,0.0216591777778906,0,1.24901573346705,6.1583372378875e-07,1.92874557795797e-07,0,1.60427834623128,0,0,0,0
10.1,0.0214847156099327,0,1.3328984115672,5.78205951789889e-07,1.79631160988648e-07,0,1.60741476428748,0,0,0,0
10.125,0.0213111259297196,0,1.4082613070572,5.42792438968664e-07,1.67266779190018e-07,0,1.5942828749524,0,0,0,0
10.15,0.0211384103321396,0,1.4730805612133,5.09468295065936e-07,1.55725235431788e-07,0,1.56527989078329,0,0,0,0
10.175,0.0209665703338855,0,1.5255512618421,4.78115338913082e-07,1.44953792320601e-07,0,1.5212753467201,0,0,0,0
10.2,0.020795607373937,0,1.56417077590183,4.48621758119163e-07,1.34902951613073e-07,0,1.46356779791899,0,0,0,0
10.225,0.0206255228140499,0,1.58781018990805,4.20881784854533e-07,1.25526264803996e-07,0,1.39382118164219,0,0,0,0
10.25,0.020456317939249,0,1.59576912160573,3.947953870347e-07,1.16780154164523e-07,0,1.3139851937869,0,0,0,0
10.275,0.0202879939583289,0,1.58781018990805,3.7026797423507e-07,1.08623743693612e-07,0,1.2262049913872,0,0,0,0
10.3,0.0201205520043581,0,1.56417077590182,3.47210117692767e-07,1.01018699471073e-07,0,1.1327260396314,0,0,0,0
10.325,0.0199539931351897,0,1.52555126184209,3.25537283776681e-07,9.39290789246702e-08,0,1.03579995022439,0,0,0,0
10.35,0.0197883183339767,0,1.47308056121329,3.05169580331142e-07,8.73211885468538e-08,0,0.93759672976174,0,0,0,0
10.375,0.0196235285096925,0,1.4082613070572,2.86031515321778e-07,8.11634496187934e-08,0,0.840128037598775,0,0,0,0
10.4,0.0194596244976562,0,1.33289841156719,2.6805176723488e-07,7.54262715206293e-08,0,0.745184941304901,0,0,0,0
10.425,0.0192966070600629,0,1.24901573346704,2.51162966703337e-07,7.00819322271372e-08,0,0.654292373562166,0,0,0,0
10.45,0.0191344768865184,0,1.15876621104592,2.35301488853335e-07,6.5104465607437e-08,0,0.56868116304679,0,0,0,0
10.475,0.0189732345945787,0,1.06434099959501,2.20407255886462e-07,6.04695551660048e-08,0,0.48927725181681,0,0,0,0
10.5,0.018812880730294,0,0.967882898076573,2.064235494315e-07,5.61544338800009e-08,0,0.416706622459941,0,0,0,0
10.525,0.0186534157687566,0,0.871408708130194,1.93296832219275e-07,5.2137789804974e-08,0,0.351313611966339,0,0,0,0
10.55,0.0184948401146537,0,0.776744219932849,1.80976578652278e-07,4.83996771372474e-08,0,0.293189726722334,0,0,0,0
10.575,0.0183371541028232,0,0.685474368191219,1.69415113858462e-07,4.49214324368324e-08,0,0.242209803198717,0,0,0,0
10.6,0.0181803579988151,0,0.598909862542975,1.58567460835798e-07,4.16855957295827e-08,0,0.198072362467351,0,0,0,0
10.625,0.0180244519994548,0,0.518070382663567,1.48391195310564e-07,3.86758362214491e-08,0,0.16034124188938,0,0,0,0
10.65,0.017869436233412,0,0.443683338717816,1.38846307948301e-07,3.58768823712604e-08,0,0.128485997680961,0,0,0,0
10.675,0.0177153107617718,0,0.376196309507546,1.2989507357165e-07,3.32744560813507e-08,0,0.101919094354187,0,0,0,0
10.7,0.0175620755786101,0,0.31580063320357,1.21501927054025e-07,3.08552107776819e-08,0,0.0800284687650924,0,0,0,0
10.725,0.017409730611572,0,0.262463259098703,1.1363334557233e-07,2.86066731628705e-08,0,0.062204622016702,0,0,0,0
10.75,0.0172582757224538,0,0.215963866052752,1.06257736915514e-07,2.65171884367133e-08,0,0.0478619071850237,0,0,0,0
10.775,0.0171077107077879,0,0.175934383921706,9.93453335590207e-08,2.45758687895051e-08,0,0.0364541135227375,0,0,0,0
10.8,0.0169580352994307,0,0.141898371384925,9.28680922277645e-08,2.27725449835993e-08,0,0.0274847809350319,0,0,0,0
10.825,0.0168092491651535,0,0.113308150966402,8.67995986824715e-08,2.10977208483579e-08,0,0.0205129071672857,0,0,0,0
10.85,0.0166613519092368,0,0.0895781211793704,8.11149774759435e-08,1.95425305228675e-08,0,0.0151548396673857,0,0,0,0
10.875,0.0165143430730659,0,0.0701132019742741,7.57908064370123e-08,1.80986982895708e-08,0,0.0110831873390956,0,0,0,0
10.9,0.0163682221357306,0,0.0543318769347413,7.08050356508055e-08,1.67585008503314e-08,0,0.00802356174329469,0,0,0,0
10.925,0.0162229885146263,0,0.0416837392576901,6.61369107142953e-08,1.5514731904388e-08,0,0.00574988184518445,0,0,0,0
10.95,0.0160786415660584,0,0.0316618063319188,6.1766900056076e-08,1.43606688952198e-08,0,0.00407886976205298,0,0,0,0
10.975,0.0159351805858476,0,0.023810129679103,5.76766261189081e-08,1.32900418005333e-08,0,0.00286424361313907,0,0,0,0
11,0.015792604809939,0,0.017727393647752,5.38488002127164e-08,1.22970038464038e-08,0,0.00199099085307336,0,0,0,0
11.025,0.015650913415012,0,0.0130672762247993,5.02671608545715e-08,1.13761040331017e-08,0,0.00136999118557782,0,0,0,0
11.05,0.0155101055190925,0,0.00953635280585928,4.69164154206183e-08,1.05222613662927e-08,0,0.000933158631945756,0,0,0,0
11.075,0.0153701801821669,0,0.00689027575621446,4.37821849430124e-08,9.73074069315317e-09,0,0.000629190822387446,0,0,0,0
11.1,0.0152311364067982,0,0.00492887667389198,4.08509518927159e-08,8.99713004850215e-09,0,0.000419950862303137,0,0,0,0
11.125,0.0150929731387428,0,0.00349073078018304,3.8110010796413e-08,8.31731942131509e-09,0,0.000277462165934498,0,0,0,0
11.15,0.0149556892675699,0,0.00244760772045501,3.55474215429645e-08,7.68748085699314e-09,0,0.000181467252407074,0,0,0,0
11.175,0.0148192836272811,0,0.00169912108220299,3.31519652416306e-08,7.10404981550014e-09,0,0.000117484873005377,0,0,0,0
11.2,0.0146837549969325,0,0.00116778770316579,3.0913102500829e-08,6.56370770997616e-09,0,7.52930407274536e-05,0,0,0,0
11.225,0.014549102101257,0,0.000794621885571073,2.88209340024664e-08,6.06336555470221e-09,0,4.77657848424632e-05,0,0,0,0
11.25,0.014415323611288,0,0.000535320903059541,2.68661632528457e-08,5.60014865532379e-09,0,2.99963350715164e-05,0,0,0,0
11.275,0.0142824181449845,0,0.000357046628708519,2.50400613969005e-08,5.17138227807196e-09,0,1.86469871275087e-05,0,0,0,0
11.3,0.0141503842678563,0,0.000235772271026156,2.33344339879713e-08,4.77457823833948e-09,0,1.14746208030722e-05,0,0,0,0
11.325,0.0140192204935903,0,0.000154140786968341,2.17415896105775e-08,4.40742235240078e-09,0,6.98967866779589e-06,0,0,0,0
11.35,0.0138889252846781,0,9.97698851602118e-05,2.02543102586513e-08,4.06776269931166e-09,0,4.21468649348065e-06,0,0,0,0
11.375,0.0137594970530427,0,6.39349644276219e-05,1.88658233764694e-08,3.7535986430937e-09,0,2.51572135856414e-06,0,0,0,0
11.4,0.0136309341606674,0,4.05634082619454e-05,1.75697754741021e-08,3.46307056821627e-09,0,1.48644551551228e-06,0,0,0,0
11.425,0.0135032349202236,0,2.5479300715468e-05,1.63602072335501e-08,3.19445028413434e-09,0,8.69410037580134e-07,0,0,0,0
11.45,0.0133763975956997,0,1.58451963641274e-05,1.52315300259129e-08,2.94613205723843e-09,0,5.03372518230027e-07,0,0,0,0
11.475,0.0132504204030301,0,9.75584298357317e-06,1.41785037639083e-08,2.71662423102837e-09,0,2.88498493442698e-07,0,0,0,0
11.5,0.013125301510724,0,5.94687805893719e-06,1.31962160178529e-08,2.50454139764032e-09,0,1.63676675152093e-07,0,0,0,0
11.525,0.0130010390404942,0,3.58897406495318e-06,1.22800623268412e-08,2.30859708604912e-09,0,9.19219515152497e-08,0,0,0,0
11.55,0.012877631067886,0,2.14441413787901e-06,1.14257276403076e-08,2.12759693433546e-09,0,5.11023502293615e-08,0,0,0,0
11.575,0.0127550756229061,0,1.26853968668631e-06,1.06291688284477e-08,1.96043231536084e-09,0,2.81223564691425e-08,0,0,0,0
11.6,0.0126333706906504,0,7.42944737822095e-07,9.8865982031223e-09,1.80607438703736e-09,0,1.53197521946673e-08,0,0,0,0
11.625,0.0125125142119324,0,4.30790401701731e-07,9.19446799384511e-09,1.66356854011706e-09,0,8.2611587640545e-09,0,0,0,0
11.65,0.0123925040839103,0,2.47304820006622e-07,8.54945572631751e-09,1.53202921806772e-09,0,4.40980507983837e-09,0,0,0,0
11.675,0.0122733381607142,0,1.40558203792815e-07,7.94845045368044e-09,1.41063508514805e-09,0,2.3301668254004e-09,0,0,0,0
11.7,0.0121550142540721,0,7.90927856249736e-08,7.38853979323995e-09,1.29862452025391e-09,0,1.21883195829267e-09,0,0,0,0
11.725,0.0120375301339355,0,4.40630544987278e-08,6.86699772388687e-09,1.19529141548246e-09,0,6.31087892015041e-10,0,0,0,0
11.75,0.0119208835291041,0,2.43035313992931e-08,6.38127310176822e-09,1.09998125965542e-09,0,3.23463334627575e-10,0,0,0,0
11.775,0.0118050721278495,0,1.32715369741885e-08,5.92897885400163e-09,1.01208748826393e-09,0,1.6411544988645e-10,0,0,0,0
11.8,0.011690093578538,0,7.17513563185622e-09,5.50788181234115e-09,9.31048082445539e-10,0,8.2425781303945e-11,0,0,0,0
11.825,0.0115759454902525,0,3.84057334812466e-09,5.11589315071972e-09,8.56342400686247e-10,0,4.09794262868907e-11,0,0,0,0
11.85,0.0114626254334126,0,2.03525611265795e-09,4.75105939251298e-09,7.87488227958902e-10,0,2.01677696423252e-11,0,0,0,0
11.875,0.0113501309403941,0,1.06782264590514e-09,4.41155395518851e-09,7.24039027966884e-10,0,9.82514722996268e-12,0,0,0,0
11.9,0.0112384595061472,0,5.54671997666093e-10,4.09566920173957e-09,6.65581385063981e-10,0,4.73815712484508e-12,0,0,0,0
11.925,0.0111276085888127,0,2.85253124959838e-10,3.80180896994661e-09,6.11732623268834e-10,0,2.26187732417974e-12,0,0,0,0
11.95,0.0110175756103372,0,1.45238460071661e-10,3.52848155207296e-09,5.62138590589341e-10,0,1.06885263336933e-12,0,0,0,0
11.975,0.0109083579570868,0,7.32132886806202e-11,3.27429309908714e-09,5.16471597622005e-10,0,4.99983661987376e-13,0,0,0,0
12,0.0107999529804587,0,3.65388816334584e-11,3.03794142491164e-09,4.74428500094926e-10,0,2.31517056005754e-13,0,0,0,0
12.025,0.0106923579974917,0,1.80541747088228e-11,2.81821018753785e-09,4.35728915685014e-10,0,1.06120519203305e-13,0,0,0,0
12.05,0.0105855702914742,0,8.83195985254749e-12,2.61396342511495e-09,4.00113566061092e-10,0,4.81509586095397e-14,0,0,0,0
12.075,0.0104795871125513,0,4.27753514861631e-12,2.42414042632612e-09,3.67342735688161e-10,0,2.16271705895281e-14,0,0,0,0
12.1,0.0103744056783288,0,2.05110145471858e-12,2.24775091550661e-09,3.37194839475638e-10,0,9.6157612287437e-15,0,0,0,0
12.125,0.0102700231744763,0,9.73728213211604e-13,2.08387053404339e-09,3.09465091866688e-10,0,4.2321088793643e-15,0,0,0,0
12.15,0.0101664367553275,0,4.57662596072074e-13,1.93163660062139e-09,2.83964270447847e-10,0,1.84382284017858e-15,0,0,0,0
12.175,0.0100636435444787,0,2.1296593489009e-13,1.79024413385602e-09,2.60517567610684e-10,0,7.95189698650506e-16,0,0,0,0
12.2,0.00996164063538498,0,9.81142114278486e-14,1.65894212177363e-09,2.38963524221589e-10,0,3.3947789208821e-16,0,0,0,0
12.225,0.00986042509195414,0,4.47518248574053e-14,1.53703002347537e-09,2.19153039653413e-10,0,1.43463507660958e-16,0,0,0,0
12.25,0.00975999394913828,0,2.02090843341476e-14,1.42385448914841e-09,2.00948452905818e-10,0,6.00151077190964e-17,0,0,0,0
12.275,0.00966034421352303,0,9.0352376126176e-15,1.31880628537141e-09,1.84222689890349e-10,0,2.48524341345289e-17,0,0,0,0
12.3,0.00956147286391419,0,3.9993514993983e-15,1.22131741340351e-09,1.6885847228373e-10,0,1.01874729754317e-17,0,0,0,0
12.325,0.00946337685192213,0,1.75265577420358e-15,1.13085840884878e-09,1.54747583659474e-10,0,4.13383563371443e-18,0,0,0,0
12.35,0.00936605310254311,0,7.60432615163148e-16,1.04693581175185e-09,1.41790188894887e-10,0,1.66046274545741e-18,0,0,0,0
12.375,0.00926949851473848,0,3.26649425266782e-16,9.69089796810155e-10,1.29894203119446e-10,0,6.60228495116484e-19,0,0,0,0
12.4,0.00917370996201081,0,1.38918509942654e-16,8.96891953982046e-10,1.18974706721904e-10,0,2.59865478003428e-19,0,0,0,0
12.425,0.00907868429297736,0,5.84918543000172e-17,8.29943210332718e-10,1.08953403168916e-10,0,1.01249318978649e-19,0,0,0,0
12.45,0.00898441833194088,0,2.43830325182474e-17,7.67871884491594e-10,9.97581166081018e-11,0,3.90503408510365e-20,0,0,0,0
12.475,0.0088909088794572,0,1.00632231078051e-17,7.10331865596821e-10,9.1322326434289e-11,0,1.49089392069033e-20,0,0,0,0
12.5,0.00879815271290017,0,4.11190942866757e-18,6.57000909077942e-10,8.35847361902628e-11,0,5.63453207401557e-21,0,0,0,0
12.525,0.00870614658702351,0,1.66343959164613e-18,6.07579042075811e-10,7.64888743531933e-11,0,2.10793960486987e-21,0,0,0,0
12.55,0.00861488723451956,0,6.66235212951863e-19,5.61787071722758e-10,6.9982724726085e-11,0,7.80634369843085e-22,0,0,0,0
12.575,0.00852437136657514,0,2.64183194429546e-19,5.19365189906116e-10,6.40183843106906e-11,0,2.86171493520603e-22,0,0,0,0
12.6,0.00843459567342395,0,1.0371458804401e-19,4.80071668515613e-10,5.85517466850111e-11,0,1.03847074948855e-22,0,0,0,0
12.625,0.00834555682489603,0,4.03117415772e-20,4.43681639532164e-10,5.35422090455908e-11,0,3.73036530484315e-23,0,0,0,0
12.65,0.00825725147096389,0,1.55124477269886e-20,4.0998595465147e-10,4.89524012026519e-11,0,1.32647067965972e-23,0,0,0,0
12.675,0.00816967624228538,0,5.90998197081605e-21,3.78790119453599e-10,4.47479349355491e-11,0,4.66909965069256e-24,0,0,0,0
12.7,0.00808282775074317,0,2.22920000908805e-21,3.49913297428986e-10,4.089717222741e-11,0,1.62688864472734e-24,0,0,0,0
12.725,0.0079967025899809,0,8.32470728081082e-22,3.23187379453505e-10,3.73710110017391e-11,0,5.61140622324366e-25,0,0,0,0
12.75,0.00791129733593584,0,3.07783945068257e-22,2.98456114571716e-10,3.41426870807223e-11,0,1.91590860372034e-25,0,0,0,0
12.775,0.00782660854736819,0,1.12662661771055e-22,2.75574298198052e-10,3.11875911753147e-11,0,6.47540688373177e-26,0,0,0,0
12.8,0.00774263276638676,0,4.08292223772171e-23,2.54407014082249e-10,2.84830998014613e-11,0,2.1664493209573e-26,0,0,0,0
12.825,0.00765936651897122,0,1.464938067422e-23,2.3482892660819e-10,2.6008419095322e-11,0,7.17495534398549e-27,0,0,0,0
12.85,0.00757680631549057,0,5.20384647969536e-24,2.16723620205006e-10,2.374444057352e-11,0,2.35222611510863e-27,0,0,0,0
12.875,0.00749494865121819,0,1.83015023620832e-24,1.99982982847178e-10,2.16736079526088e-11,0,7.63357767179849e-28,0,0,0,0
12.9,0.00741379000684307,0,6.37244453080423e-25,1.84506630806229e-10,1.97797942053989e-11,0,2.45225928257708e-28,0,0,0,0
12.925,0.00733332684897745,0,2.19675913272672e-25,1.70201371991924e-10,1.80481880908973e-11,0,7.79819053257062e-29,0,0,0,0
12.95,0.00725355563066065,0,7.49748960936633e-26,1.5698070538576e-10,1.64651894496209e-11,0,2.4547682283351e-29,0,0,0,0
12.975,0.00717447279185907,0,2.53341512873208e-26,1.44764354224567e-10,1.50183126072299e-11,0,7.64920573359043e-30,0,0,0,0
13,0.00709607475996256,0,8.47527701403741e-27,1.33477830738143e-10,1.36960972770765e-11,0,2.35945330498848e-30,0,0,0,0
13.025,0.00701835795027674,0,2.80710397706468e-27,1.23052030381972e-10,1.24880263965544e-11,0,7.20436368477985e-31,0,0,0,0
13.05,0.0069413187665116,0,9.20492283539079e-28,1.13422853635238e-10,1.13844503733462e-11,0,2.17755466687405e-31,0,0,0,0
13.075,0.00686495360126619,0,2.98840091035303e-28,1.04530853555671e-10,1.03765172559767e-11,0,6.51525925124298e-32,0,0,0,0
13.1,0.00678925883650924,0,9.6053816000336e-29,9.6320907396795e-11,9.45610837868048e-12,0,1.92967216879689e-32,0,0,0,0
13.125,0.00671423084405592,0,3.05666216463488e-29,8.87419107004262e-11,8.61577906369559e-12,0,5.65749998433089e-33,0,0,0,0
13.15,0.00663986598604069,0,9.63024452735789e-30,8.17464923778547e-11,7.8487039948301e-12,0,1.64193056083804e-33,0,0,0,0
13.175,0.00656616061538595,0,3.00389150899797e-30,7.52907493878284e-11,7.14862690471076e-12,0,4.71709049390755e-34,0,0,0,0
13.2,0.00649311107626682,0,9.27658710902328e-31,6.93339997082651e-11,6.50981424464338e-12,0,1.34147574974433e-34,0,0,0,0
13.225,0.00642071370457173,0,2.83628106737106e-31,6.38385523820013e-11,5.92701253063209e-12,0,3.77642306204574e-35,0,0,0,0
13.25,0.00634896482835899,0,8.58553494265224e-32,5.87694934952515e-11,5.39540908196598e-12,0,1.05236804600089e-35,0,0,0,0
13.275,0.00627786076830923,0,2.57301613385448e-32,5.40944870208672e-11,4.91059588998232e-12,0,2.90297877826407e-36,0,0,0,0
13.3,0.00620739783817369,0,7.63439653854553e-33,4.97835895274845e-11,4.46853637429716e-12,0,7.92700744248049e-37,0,0,0,0
13.325,0.00613757234521844,0,2.24266277052125e-33,4.58090778203241e-11,4.06553480204324e-12,0,2.14271232421895e-37,0,0,0,0
13.35,0.00606838059066427,0,6.52244293935821e-34,4.21452886400602e-11,3.69820816257876e-12,0,5.73333958596559e-38,0,0,0,0
13.375,0.00599981887012254,0,1.87807814319006e-34,3.8768469603108e-11,3.36346030582481e-12,0,1.51859043729835e-38,0,0,0,0
13.4,0.00593188347402672,0,5.35394719701753e-35,3.56566406199805e-11,3.05845816693044e-12,0,3.98164789956555e-39,0,0,0,0
13.425,0.00586457068805973,0,1.5110942884593e-35,3.27894650783816e-11,2.78060991344372e-12,0,1.03341376172342e-39,0,0,0,0
13.45,0.00579787679357718,0,4.22246540098056e-36,3.01481301245567e-11,2.52754486365445e-12,0,2.65506296943536e-40,0,0,0,0
13.475,0.00573179806802599,0,1.16814751754717e-36,2.7715235420307e-11,2.2970950363384e-12,0,6.75250022299185e-41,0,0,0,0
